name,x,y,time_in,time_out
lpbupsef,0.233,0.601,717,1922
mswllnpz,0.729,0.414,854,1621
cwjiinnw,0.895,0.305,310,1958
srsdrlnu,0.89,0.156,907,1088
espqiqqu,0.806,0.487,888,1893
zhzbotij,0.245,0.356,704,1132
ynpxudbp,0.376,0.763,207,1701
awkuynia,0.205,0.138,666,1616
wqdgvrms,0.506,0.054,557,1011
hhnxrgqp,0.761,0.537,767,1671
kvkrgdds,0.557,0.216,486,1738
yipumliq,0.79,0.916,359,731
ssqdswna,0.471,0.641,185,189
mvvqwkyv,0.583,0.266,197,1570
eylyabdb,0.331,0.143,321,1641
nsmcwgwp,0.152,0.422,919,1717
sxekpdsi,0.174,0.241,544,1670
solodnwy,0.374,0.126,4,759
lqiibkic,0.69,0.565,246,556
dupgaavu,0.009,0.755,930,1810
nkfceidp,0.475,0.099,739,1691
ajpsmxdw,0.004,0.676,363,1372
qbdqddxr,0.657,0.865,259,745
kykticgg,0.238,0.836,300,1129
kmjxnacr,0.326,0.584,481,1168
idygbuec,0.743,0.001,351,504
dveyzyex,0.976,0.409,101,1027
fehcozml,0.811,0.229,188,868
dpgzqfjt,0.517,0.467,814,1094
ndxwasic,0.364,0.732,357,634
bitmgyvi,0.726,0.998,830,1320
gilbzeoc,0.467,0.337,103,1527
nlscdkoc,0.379,0.34,219,1438
qqigsknl,0.022,0.559,423,1413
bugqsump,0.468,0.192,172,594
hwqabfle,0.205,0.767,233,1347
bfzikkfs,0.207,0.983,336,451
qybzxxpd,0.655,0.334,626,1474
woleqahg,0.704,0.52,683,1788
qnysjrfx,0.451,0.042,906,1426
vqgbjjtu,0.006,0.735,218,1223
gjsnyqmz,0.882,0.916,88,411
xmvflokq,0.597,0.232,95,167
ykgojcrc,0.855,0.242,197,1246
wvkmgymg,0.172,0.192,603,1757
gduwbmbu,0.917,0.421,654,1137
anvgehmc,0.703,0.901,247,821
hwvjnoxg,0.616,0.817,84,190
idvvygfa,0.163,0.461,810,1617
gztksjwn,0.845,0.989,832,1171
aiavlduq,0.698,0.526,241,1181
nwoijlzn,0.838,0.395,337,882
fgnxshjd,0.456,0.777,115,1903
gvxygakt,0.917,0.477,324,337
tjyonjqy,0.422,0.339,464,1840
uddlswae,0.333,0.404,7,883
eyoweixg,0.021,0.319,952,1370
hjwtpfuq,0.13,0.051,999,1571
klyhhjae,0.056,0.404,402,605
rjjsclba,0.694,0.885,602,646
qzghvwmp,0.951,0.528,816,1623
kxnvaxgb,0.427,0.788,508,1798
txtzfgws,0.336,0.427,239,1524
xtayyulq,0.591,0.107,795,1373
ezcqkxuh,0.009,0.215,747,1098
hqrufgsd,0.263,0.843,328,1908
mhtfsmyx,0.787,0.645,330,1337
hsvzhdgd,0.81,0.893,173,974
yiwmfocz,0.904,0.754,91,685
vntyseak,0.201,0.226,876,1072
szqdzczd,0.786,0.408,665,920
ukbixczl,0.174,0.688,674,1325
ymnufrfx,0.083,0.29,237,1087
gbjkboix,0.611,0.88,520,760
ddafzwgi,0.068,0.993,314,1459
xfyposxk,0.007,0.772,45,162
oxlzahbi,0.123,0.664,107,981
dwsapwvw,0.063,0.819,711,1434
viccbpkx,0.165,0.314,825,1670
takltbjb,0.25,0.731,89,1918
rydiljaj,0.242,0.037,375,936
fzvregpa,0.308,0.719,215,462
vlnypmms,0.133,0.315,375,394
ogsactqo,0.324,0.541,858,869
rtdlyofs,0.269,0.2,580,1477
mzixpzag,0.143,0.664,320,479
rubfgyak,0.731,0.405,3,1291
odngnfcj,0.47,0.421,825,1451
ooztgogs,0.923,0.664,70,713
ixptuwei,0.527,0.539,253,433
siwoivvf,0.483,0.412,0,741
khfncrst,0.739,0.78,995,1514
lxcpfeym,0.611,0.404,181,1904
halvmizi,0.76,0.73,97,1338
pggsdfdh,0.779,0.95,513,1803
vlozegtu,0.708,0.868,867,957
idnytazg,0.182,0.141,985,1787
oubicsgv,0.144,0.403,838,1570
nfzzusld,0.467,0.99,982,1794
ttaiyomj,0.742,0.954,620,797
pcsolswz,0.416,0.416,975,1143
hnsgteqj,0.335,0.211,593,1245
owdjdbqh,0.386,0.16,413,1490
hrlntlzu,0.103,0.311,725,1679
wxtaktuf,0.978,0.584,248,470
wnbzmfvq,0.894,0.767,941,1255
sgxuyndd,0.11,0.622,298,1022
celvolgh,0.192,0.657,998,1224
ytxqivsh,0.971,0.724,564,1122
ibqdstzs,0.544,0.592,349,1436
wgbwkkex,0.32,0.126,493,552
bqcffagd,0.257,0.926,448,1348
kbxbubgt,0.496,0.573,689,1881
rnxfxnjr,0.328,0.078,867,1370
yoiibulu,0.733,0.401,347,774
xlawjgfy,0.045,0.886,846,1834
gixyuyun,0.839,0.193,317,1941
ieiwtjuc,0.017,0.585,870,1686
gysabenc,0.433,0.007,784,1269
jspocprq,0.266,0.444,750,1312
yipqfbdq,0.55,0.437,238,1273
htgwjgkb,0.414,0.232,899,1030
fmusblre,0.099,0.87,624,1731
azubzpbu,0.099,0.782,72,275
vhqvajbx,0.632,0.278,401,418
clutswzt,0.365,0.476,605,811
zhfkgwpd,0.099,0.399,100,417
qvxkhptz,0.141,0.531,475,517
cymnnfkx,0.024,0.176,794,1872
lolkqcwy,0.761,0.894,688,1642
fyqfqfgh,0.468,0.968,112,1137
uigfyonw,0.21,0.175,154,337
avqugbcj,0.644,0.957,791,1533
oefxmuvo,0.073,0.222,697,1420
efccfokq,0.206,0.07,696,1640
pesprgua,0.857,0.176,22,530
ctxyojnh,0.877,0.249,680,1604
pauvuwix,0.871,0.859,253,792
vzdlzyii,0.745,0.3,507,1172
laxspqnh,0.851,0.512,117,1409
disfgkrj,0.038,0.286,658,1884
afealdyp,0.966,0.993,450,1539
aojpeguz,0.73,0.728,993,1601
vbqwpmql,0.008,0.34,919,1736
lsdeusjl,0.411,0.866,114,382
ifguvtlw,0.634,0.069,526,705
hyjqqgjc,0.244,0.143,586,1304
zuqouzpp,0.947,0.399,988,1789
chwicrso,0.744,0.79,838,1440
gncdceev,0.237,0.201,120,312
raueohnl,0.356,0.334,523,636
rfyradvh,0.829,0.614,708,1799
pjzfygmj,0.511,0.312,694,1417
wxioopik,0.758,0.984,33,1867
kmrdfgpf,0.594,0.095,739,762
mnfyschf,0.614,0.107,396,1945
nxvshpnk,0.502,0.76,697,1440
dovatatx,0.85,0.588,743,1233
hjsindqo,0.092,0.845,122,1305
gobuygqt,0.379,0.287,346,355
zrznshts,0.61,0.927,631,1528
mmtsekgm,0.608,0.926,550,1583
btvzzskx,0.295,0.346,288,868
qruovpga,0.152,0.529,684,1819
hmkqnaye,0.131,0.097,844,1478
uxqsthex,0.115,0.665,992,1618
yorlysix,0.743,0.217,110,242
bjagqgiz,0.542,0.88,429,1207
nzzlxwpz,0.351,0.162,608,1669
uvezuunc,0.863,0.841,836,915
cdvxyrny,0.733,0.026,407,1624
hssesoqz,0.796,0.177,891,1227
jnnoadgd,0.618,0.602,176,1957
rkoeusfs,0.405,0.422,513,1475
tglhhaxy,0.943,0.417,79,1482
aclgqvjr,0.687,0.984,295,618
ogdfisiv,0.87,0.285,176,1746
reencytm,0.877,0.772,366,1834
wptzfhoz,0.199,0.415,597,1128
puyvfspu,0.228,0.961,122,158
dpfkrztn,0.975,0.964,367,1252
zmuhnamb,0.048,0.27,753,1117
eiliwhul,0.622,0.103,4,1155
eprrqwfj,0.35,0.431,239,1225
cqxneeab,0.734,0.651,112,1907
smywxvny,0.207,0.058,636,1078
ydhasvvw,0.194,0.861,340,690
hamygxix,0.306,0.482,984,1971
geillceb,0.969,0.684,715,1758
yiepfslc,0.358,0.81,83,1220
tvucatus,0.536,0.455,410,1370
gjlujbcj,0.44,0.297,193,1024
epbhqjqj,0.875,0.573,839,884
yphpthxd,0.096,0.526,33,1068
xstiaelt,0.704,0.916,170,1389
manspfyg,0.783,0.766,709,1388
whlqbase,0.176,0.981,310,714
fkmolwbg,0.883,0.854,984,1262
poqgzzll,0.54,0.463,78,1277
hzzjwqdc,0.204,0.057,497,1274
alzqtwyn,0.85,0.048,620,1773
lophkkvy,0.797,0.071,222,1092
ppjjnqlf,0.828,0.405,789,1118
zlkmqukn,0.456,0.315,897,1048
xkxezuxj,0.155,0.496,792,802
xhykzmva,0.085,0.388,737,1508
ozjyltco,0.613,0.028,367,1595
oqcqlisa,0.101,0.105,633,946
azkowlbj,0.586,0.986,749,1581
wnmijgiw,0.399,0.823,589,622
zjzzzwxp,0.456,0.793,7,943
ietqxewu,0.608,0.32,666,692
uwlzttcd,0.046,0.855,374,673
lketvnqg,0.791,0.182,957,1300
ycunrhlj,0.132,0.71,144,296
xfbhirtt,0.17,0.097,90,1359
hdpbpqxa,0.13,0.772,303,438
xusqqaie,0.921,0.347,128,182
ibtcwpxg,0.566,0.292,667,1459
vlgzdnvy,0.518,0.041,25,946
ojcovdfd,0.201,0.532,619,788
vxjdgrqx,0.461,0.22,43,1141
hmflllwl,0.734,0.136,938,1001
tpjxtgih,0.88,0.743,657,1473
htossmlf,0.309,0.851,571,1224
mnkyfycr,0.358,0.727,236,1253
sqdkncpy,0.678,0.349,268,377
fkawebha,0.506,0.424,470,1563
qwasvfni,0.265,0.145,177,1194
uxmptciy,0.516,0.796,803,1445
axednnqc,0.642,0.154,631,1111
xkdoizen,0.794,0.069,870,1029
bgmoccee,0.369,0.716,383,686
tqpvxhas,0.364,0.889,392,1661
oevxqgcu,0.197,0.93,899,1608
oqshawiq,0.686,0.95,953,1814
jthzwlhp,0.781,0.797,20,1689
fuupsalf,0.213,0.174,389,1606
mornsior,0.285,0.057,856,1404
uiyprcxe,0.62,0.084,276,518
xnfihtix,0.644,0.905,738,1384
grlewtqw,0.687,0.542,227,983
wjlggqut,0.487,0.882,815,1324
mbqnxpwa,0.827,0.655,135,1714
uxdtjnae,0.238,0.07,878,1020
rrsoyltk,0.917,0.138,991,1433
rffxxapv,0.546,0.502,151,1974
jeikcpcw,0.191,0.97,574,1659
ccilinun,0.721,0.151,453,942
qiisthav,0.046,0.532,313,537
btqhdrce,0.789,0.321,334,1832
jvpkojga,0.087,0.47,823,1480
gewqknwj,0.004,0.19,79,236
ztwaxghn,0.52,0.022,429,807
dvbzawin,0.594,0.619,285,393
xjcidenv,0.024,0.54,585,1779
lwlmnxli,0.737,0.365,993,1327
gxwsdbwl,0.682,0.842,436,916
matszdjf,0.316,0.965,775,1817
igrgkztc,0.701,0.3,553,620
cnkdpdis,0.853,0.448,837,1408
jqmjiohm,0.424,0.884,205,288
xoupmwtb,0.554,0.23,29,67
majvtkml,0.222,0.466,457,525
xeauevsx,0.2,0.212,176,248
vtlgjcte,0.778,0.044,430,1092
amodondg,0.711,0.608,832,1294
lztqlupo,0.086,0.129,549,1137
gskkhven,0.671,0.747,374,685
swrqfvaq,0.953,0.937,700,891
hkupqubu,0.906,0.026,318,794
jzgpngmg,0.566,0.067,887,900
ogbolrvo,0.665,0.294,22,1097
wmkhcbjg,0.061,0.643,543,1571
uzuhbcjq,0.359,0.163,815,1866
ewzopeup,0.532,0.155,991,1687
otlmvzyg,0.635,0.85,749,792
nroqppzq,0.145,0.659,790,1894
gaatlcwa,0.134,0.259,563,1466
vbmzjzdx,0.068,0.553,826,1342
kjxlfjkz,0.868,0.277,486,1246
zszwzdho,0.752,0.52,634,873
herpfzlg,0.367,0.822,325,401
kovhrbxq,0.169,0.165,972,1958
nufiaepq,0.942,0.573,91,1536
qvkbgkof,0.686,0.371,920,1570
icmpoulu,0.314,0.616,309,1911
zutreoqv,0.517,0.653,998,1585
frnclcra,0.157,0.536,306,750
bqlruwur,0.985,0.105,640,766
lphhzosr,0.661,0.559,195,1883
iwuemhxb,0.315,0.63,892,1560
oyoknttc,0.007,0.383,607,1460
hwzdpyfk,0.916,0.803,241,1007
jsackiod,0.784,0.295,18,781
qgqrtmse,0.8,0.102,865,1649
sceadkqc,0.446,0.579,79,270
ktfejycv,0.863,0.917,514,685
fssxaqnt,0.111,0.475,463,1363
wkpofiih,0.746,0.851,58,1521
ggazcbio,0.164,0.721,248,1151
iisvmghl,0.982,0.403,965,1091
gucaasri,0.547,0.791,131,1071
agceyeqo,0.901,0.909,525,1528
mrybxomf,0.349,0.414,846,1230
fqwktekd,0.953,0.965,231,330
gmwigqii,0.276,0.907,333,941
gwhlsocj,0.749,0.973,696,1448
oacsnrxm,0.941,0.897,956,1152
tauhxync,0.477,0.021,862,1392
zqnuzdrl,0.402,0.069,911,1730
beirgfvl,0.531,0.234,285,1167
iipvxbuv,0.865,0.852,854,871
wqbdsxkp,0.747,0.908,697,878
gaylezpl,0.478,0.573,798,1228
qqxbgbse,0.073,0.321,149,1704
ffvllywk,0.241,0.764,478,1264
kkqseeve,0.107,0.305,840,1609
lqyegxgx,0.555,0.447,66,577
qixnoboh,0.983,0.977,872,1259
equkotiz,0.661,0.187,948,1012
wtogbemu,0.644,0.814,164,300
kvbjwanq,0.521,0.925,200,412
rzgyvlhp,0.427,0.139,156,1059
fscxvinv,0.963,0.286,469,947
ntisttld,0.119,0.294,44,1078
bpmkezhn,0.115,0.236,333,1388
tlnxajaq,0.908,0.762,247,438
amxjafmi,0.501,0.166,37,1647
mqzkbuiq,0.968,0.912,651,909
delfwtjg,0.764,0.17,40,915
rdevvfht,0.448,0.286,508,1206
wmcoctmb,0.259,0.772,81,1127
apykrwka,0.254,0.853,582,1736
dkadqpfj,0.469,0.595,173,1913
awdzrmyn,0.081,0.356,999,1501
yfeqouqc,0.787,0.493,720,805
qmggndsc,0.484,0.231,748,1566
zvgjsmxm,0.311,0.612,564,1467
rknmddkr,0.207,0.946,308,1269
efkaarfl,0.952,0.736,845,1064
dnbbxbth,0.748,0.694,501,1431
erjqcoie,0.018,0.225,493,843
gitsqfbx,0.756,0.6,379,499
xcywftyf,0.861,0.204,951,1639
ayyjskih,0.668,0.731,143,655
tdagwawq,0.261,0.458,365,782
wsqgqwul,0.421,0.901,32,1138
wstbtxox,0.132,0.625,895,1014
lcfsfxcn,0.189,0.668,386,531
rlgsybvu,0.508,0.322,875,1211
htcokeot,0.718,0.187,509,957
lclvvlcy,0.245,0.844,960,1066
aofysnng,0.928,0.156,193,1594
sliqdamk,0.514,0.977,763,891
pyxdebdu,0.493,0.987,3,1519
ikhpsdua,0.464,0.418,49,1763
kopvpewu,0.635,0.835,573,1976
avhgiqny,0.673,0.19,957,1504
mzmsiivk,0.712,0.627,325,365
zdtewwkm,0.426,0.934,718,1380
iammcgsv,0.498,0.788,836,1224
eavbpyew,0.649,0.557,109,1069
orcpzrkn,0.538,0.643,427,1106
rfwuhhms,0.642,0.77,259,1462
mbmnayab,0.982,0.478,550,714
iupfrxqp,0.962,0.557,689,1662
kjvxfdex,0.546,0.051,414,1845
gmpqdcnq,0.716,0.174,960,1118
rpuuhdxx,0.043,0.775,478,600
tiwngmrs,0.204,0.227,656,1523
qceiqqau,0.241,0.102,209,1889
snsrlwwc,0.232,0.18,188,1558
gzyrsuiz,0.028,0.475,184,1413
duuhgxdc,0.269,0.759,419,896
tcmucxsp,0.008,0.681,777,1603
lbmzvimn,0.713,0.112,21,1707
ezmqviin,0.508,0.878,969,1643
pkeourfx,0.223,0.751,956,1472
jejpkpsf,0.929,0.041,607,655
buypragj,0.705,0.752,585,1321
fnnvgbsx,0.744,0.79,997,1905
gqjhlsph,0.393,0.846,907,1819
twvjmqly,0.221,0.489,976,1052
ebbcnzxq,0.338,0.466,700,1704
ppulaxht,0.047,0.734,253,1981
qyamaxxw,0.933,0.465,720,1345
buwvnnln,0.3,0.23,327,736
dwpbupxy,0.781,0.268,420,1068
rtbmbpvw,0.17,0.756,617,817
egwtazqx,0.615,0.984,676,977
mxbhfdff,0.055,0.084,331,357
zhndzhum,0.539,0.062,845,1922
ytflzfmm,0.861,0.376,442,1064
kqnffqwr,0.705,0.421,744,1343
xeqrsjme,0.367,0.677,500,785
hvdhraso,0.461,0.622,488,756
satyinud,0.711,0.46,590,1935
assvafsb,0.556,0.584,398,741
ahfxsnfj,0.33,0.071,375,1485
ovvdyjnx,0.919,0.364,278,742
tsykadyg,0.944,0.695,265,410
dukldwer,0.442,0.116,780,1742
ocrfcift,0.188,0.103,64,1948
rkndbgto,0.451,0.261,214,1580
pbodnnox,0.609,0.667,988,1822
jczsstbc,0.934,0.12,728,1966
krpfqfky,0.554,0.057,435,1220
uezvkyqt,0.974,0.872,6,899
cgpgcoqg,0.984,0.535,555,1813
bdnymtuz,0.227,0.497,485,900
lfryansu,0.164,0.642,961,1553
bpnrccgl,0.838,0.356,400,417
cfsfwltr,0.458,0.081,790,829
qzoaidyy,0.499,0.319,702,1294
cptbmmbz,0.929,0.838,866,1927
svpztxci,0.292,0.477,822,957
fczrsegd,0.232,0.349,110,1811
ryfimhev,0.584,0.014,807,913
tqruqqqq,0.065,0.432,626,1473
fxnlhchq,0.845,0.349,205,517
foejoqrm,0.377,0.64,32,786
duuupsnj,0.494,0.585,409,432
adjngvzo,0.167,0.715,178,1378
iisinkmt,0.002,0.888,440,705
sbzifuig,0.161,0.677,244,1656
cqazsguo,0.195,0.152,699,1932
gigkaqnp,0.064,0.013,713,796
qfkpptrd,0.302,0.689,752,1741
vuyqdnku,0.898,0.906,62,1173
qginmuhf,0.585,0.587,271,1364
aaukhmel,0.914,0.174,427,1032
kxcerltd,0.616,0.012,792,1305
lazvvadb,0.322,0.843,956,1153
xurhgocc,0.928,0.81,434,1003
nsoajhha,0.019,0.139,939,1519
wbceypee,0.087,0.833,73,1206
tvsvubnu,0.761,0.624,923,1116
sjexjtgs,0.548,0.799,296,1083
fvywdzec,0.007,0.185,838,890
ikrmsylv,0.827,0.896,920,998
tfxhyeih,0.113,0.907,564,1563
xcxkmqxy,0.607,0.463,528,1202
nizvdigf,0.222,0.8,200,1046
vfgoddua,0.859,0.62,708,1194
eaeaulrx,0.688,0.169,861,1053
xejlkwkw,0.938,0.435,199,815
auakzcus,0.649,0.395,336,1057
hhozjbyq,0.326,0.878,602,1506
qlyqinbc,0.933,0.182,113,969
fvorckfb,0.375,0.251,354,357
feztknbu,0.695,0.858,338,832
kfurndyi,0.562,0.04,903,1157
boyoenca,0.683,0.853,798,1494
ivnztslq,0.243,0.357,571,1308
bltqfowe,0.505,0.989,102,1415
rbgmxmdz,0.717,0.505,208,1022
pqjivxfa,0.386,0.977,596,1510
dlvcompc,0.728,0.088,58,1675
ygiwhwee,0.697,0.326,850,1933
iudarcsh,0.951,0.488,642,827
qjscuzgt,0.821,0.632,166,262
dlmzggfy,0.731,0.749,360,1176
waxsepxn,0.234,0.527,200,1169
hibrhwkx,0.839,0.357,850,904
duzjnvdo,0.36,0.112,533,1191
uveoifld,0.32,0.004,702,1850
uxvvgmaf,0.238,0.747,282,288
izakidaw,0.525,0.839,975,1390
gfkhekzz,0.691,0.156,810,1306
rcpgkxop,0.938,0.937,28,1329
nmfwmubm,0.655,0.224,551,1069
kdqzdlzj,0.679,0.64,33,881
pxqxdfsw,0.37,0.786,972,1976
irvwwofe,0.176,0.649,66,1278
msqhrglx,0.063,0.538,888,1091
qdcwglsy,0.333,0.394,255,427
zvcwkkht,0.569,0.197,326,1365
idnwmcjs,0.032,0.326,110,822
mkswnhzy,0.933,0.601,987,1901
omsssodx,0.223,0.927,309,1614
fxsxijau,0.12,0.761,437,1602
bqogydrx,0.012,0.815,718,1771
ukbpcbyn,0.238,0.334,657,1732
hoeezwyq,0.69,0.43,785,1875
vatiudas,0.538,0.61,251,1408
sdulkeuc,0.17,0.355,817,1212
eqngrawh,0.944,0.974,197,339
mbelkzdw,0.821,0.54,447,1602
bjntlvhr,0.908,0.645,553,812
cjjgxjdd,0.24,0.207,789,1673
hpbubgyr,0.344,0.246,899,1950
gmtdpsyl,0.278,0.583,343,1073
rzluzikz,0.838,0.518,282,1835
wwzhwpuj,0.498,0.161,342,732
vhigovmx,0.824,0.942,674,1185
zobysvfn,0.382,0.902,427,1567
rlxykonb,0.177,0.763,649,912
gpegodpq,0.575,0.779,478,1123
peanjjtc,0.985,0.241,951,1901
dgxbtqcn,0.885,0.961,281,1543
ndgkjduk,0.302,0.442,684,1088
eclbwvqv,0.521,0.104,695,1541
bgbkknzv,0.839,0.37,7,1879
wczyqgjd,0.347,0.017,97,1237
acjjdqdh,0.49,0.722,468,1382
hbhgtngd,0.192,0.279,893,1679
zejuhzac,0.619,0.286,83,1368
snsbycko,0.533,0.86,371,1350
bzpenwvf,0.514,0.673,645,815
xkxwwrpc,0.799,0.104,987,1242
jhidlkbq,0.777,0.727,48,417
eoynejsl,0.369,0.981,996,1805
adcshdyj,0.855,0.208,735,955
yueulczz,0.238,0.795,668,1480
ulnnlhgc,0.617,0.709,359,1358
ohhjaqlo,0.936,0.01,254,1607
xduatrie,0.024,0.8,533,1349
enotrsmw,0.57,0.722,276,1823
dzjnjidq,0.107,0.419,179,1693
iaucivnb,0.889,0.778,821,1679
dkzayspa,0.646,0.631,825,1009
rgnlbajm,0.722,0.319,855,1959
lnvbleyy,0.61,0.448,921,1142
yxeussfc,0.004,0.197,543,1302
sassjpun,0.221,0.44,190,1491
izwbfekh,0.38,0.239,292,1470
chxydcxo,0.877,0.812,439,623
zjayigwp,0.699,0.535,320,412
ivvxabrq,0.969,0.673,603,1606
ptpplxci,0.479,0.806,279,1287
kyqxnlvw,0.899,0.074,180,1144
bfrvtgyj,0.967,0.471,182,387
orrqbtbp,0.725,0.517,433,1856
kxzirljb,0.049,0.846,297,1361
btxybmni,0.957,0.224,14,1574
onelgjyf,0.071,0.791,232,578
xhfdffsa,0.115,0.889,858,1116
icaoybaf,0.798,0.579,845,1465
ypqxkvmw,0.326,0.711,753,1804
uxkzdjyl,0.666,0.243,264,828
zuhezxhz,0.674,0.781,656,943
kgsuiczz,0.652,0.978,491,1962
ffqawscy,0.12,0.227,209,320
berhbama,0.933,0.07,311,970
gakitxvv,0.852,0.934,501,982
aifwwzwb,0.585,0.196,344,1771
bynjzhhz,0.718,0.914,246,1414
aprpiqqw,0.231,0.421,765,1545
sfqalhvm,0.064,0.804,969,1333
buiuqtuj,0.623,0.533,954,1479
xwluxqfa,0.171,0.347,37,1733
zifydvet,0.068,0.205,891,1881
ugdpfxay,0.802,0.916,112,1121
cxqsltln,0.55,0.215,84,939
lsjygxyr,0.138,0.371,453,1035
zhlscbok,0.732,0.748,338,670
bfowjcfc,0.003,0.197,0,1372
piocluuv,0.913,0.503,938,1644
pinwnveq,0.818,0.392,950,1553
zoblhjgd,0.165,0.487,895,1608
avqqhlfr,0.437,0.746,788,1133
dhxfjcem,0.786,0.956,115,1445
mrlznefk,0.56,0.965,977,1991
zazisfhf,0.8,0.797,233,430
bduhnfef,0.881,0.743,268,737
gqdpzfhg,0.719,0.804,4,842
zmgwfgzi,0.493,0.969,203,1513
rqehrehk,0.859,0.44,609,1296
xxtapqit,0.425,0.564,269,1395
pjybquln,0.577,0.185,571,743
aqqiawnv,0.886,0.946,466,1439
vrngutlw,0.365,0.067,444,1883
bdsjhskl,0.734,0.744,239,1164
fqxspigy,0.301,0.646,645,1187
kdeebvpg,0.273,0.33,279,1783
lhktdxdg,0.601,0.654,480,1154
vgervkfz,0.129,0.871,274,903
wpcjqpwn,0.24,0.769,218,968
aqgpwvye,0.713,0.459,97,988
yuapoanq,0.135,0.513,962,1586
epvwotgf,0.595,0.511,994,1031
btjgfqvs,0.682,0.447,856,1477
bnsmlzem,0.942,0.426,302,1806
vldbcnhy,0.091,0.106,475,1878
awracfit,0.867,0.232,604,1510
orkggrri,0.591,0.724,583,1299
dfqnfasu,0.033,0.884,314,1432
uepsuiad,0.577,0.001,446,1019
pnunbter,0.285,0.052,278,561
vewjyhow,0.61,0.497,969,1278
bwgmfyaq,0.781,0.531,157,627
hnbujaym,0.146,0.085,544,708
oyrqsxsx,0.182,0.503,426,1095
xnsuszfj,0.825,0.572,820,843
puzejric,0.539,0.343,741,1252
labxktby,0.184,0.173,756,1638
ahbmncqp,0.18,0.06,764,1658
ffvhbbiw,0.69,0.521,777,899
tmdobrgp,0.614,0.254,356,988
aqzvtllf,0.172,0.9,506,1440
mxhnikaj,0.464,0.617,266,519
mvfralwl,0.916,0.517,325,1746
urszpuae,0.228,0.524,432,1999
clhlxtvn,0.893,0.512,698,1232
qqpzhsbz,0.828,0.562,504,955
zmpqmesq,0.183,0.419,26,1083
eywbwmrm,0.278,0.738,274,987
lzivpwpn,0.293,0.697,744,924
bdgbalks,0.586,0.97,842,1341
awiqagqo,0.661,0.753,62,485
wwtqlkdg,0.961,0.153,702,713
wyhlcepy,0.436,0.835,238,916
wtwiecwr,0.762,0.331,748,1524
wgaeohuw,0.544,0.087,887,1589
gjdtvoeq,0.526,0.217,51,1590
ydsfwaip,0.243,0.512,624,757
zxrwacwd,0.203,0.75,332,1537
urrzrpxw,0.405,0.885,133,1159
gtefzswa,0.973,0.727,743,1666
vrkdekxm,0.393,0.133,81,130
bopeilou,0.832,0.18,173,860
zkejqwol,0.455,0.3,400,446
odobzjia,0.036,0.342,150,954
elreyaae,0.634,0.53,444,1620
lzqykvdg,0.563,0.416,559,1970
kithvbdk,0.573,0.834,581,1255
zkctyotn,0.989,0.271,668,949
hjrcndpz,0.777,0.487,440,606
oritohte,0.181,0.053,673,842
mxiiynmu,0.472,0.714,603,1157
pbmasgfj,0.687,0.691,808,1139
kcjppjkr,0.383,0.717,60,343
arinqmuh,0.916,0.956,186,1994
djhvjdqx,0.015,0.744,271,943
fspherob,0.787,0.97,431,1169
wqdnqmoj,0.13,0.371,1,1588
hksyplwn,0.785,0.048,995,1763
jqkpfajw,0.456,0.106,950,1122
wxcwujnx,0.871,0.179,27,532
uyxknszk,0.59,0.885,508,1363
orxwzaeh,0.445,0.431,17,429
pkxpywam,0.134,0.034,171,1420
wqqicmlt,0.2,0.019,16,787
lnxpsgcn,0.506,0.026,936,1833
qhglcfbw,0.796,0.09,19,282
zhtymsrc,0.25,0.416,301,304
aytybmxf,0.118,0.195,552,1946
hcnugyzj,0.871,0.215,294,347
zkvvardr,0.595,0.761,633,1757
aieejfkc,0.01,0.686,307,981
qehesciv,0.179,0.148,367,883
fytgnpfr,0.142,0.264,223,739
opyihbip,0.763,0.418,348,1601
iqgulhsq,0.676,0.56,932,1618
altgtzsv,0.302,0.263,254,427
ybsecwla,0.197,0.202,149,697
swfwaasb,0.903,0.08,247,457
tlwbvgva,0.122,0.21,118,671
iznlaeve,0.241,0.924,895,1474
rvwvinrd,0.201,0.641,119,660
pmzxqkqi,0.947,0.572,463,1446
ekiynycj,0.246,0.67,816,1287
ccqilcok,0.955,0.5,907,1674
hdqrtnsy,0.844,0.33,382,504
iflhpeak,0.017,0.757,815,1344
aabzvtfx,0.779,0.06,803,1051
wbvqbvlf,0.165,0.449,682,729
vnsggcbg,0.623,0.676,28,1912
ekadjrag,0.099,0.026,173,1453
sisuqsik,0.76,0.477,997,1383
sjizqzii,0.408,0.266,796,1185
qnaecter,0.985,0.877,939,1608
fikkajpx,0.73,0.753,441,1357
leookcpc,0.928,0.438,362,1390
vfohwdnu,0.32,0.222,286,1941
wrvzgswr,0.931,0.648,438,1917
jaxwxwkk,0.258,0.324,161,1784
jncurrxi,0.031,0.595,7,1910
vhcqdtyj,0.495,0.743,335,906
onknxhyb,0.05,0.003,309,1369
xdlcquza,0.804,0.025,196,976
notcitbo,0.374,0.146,241,1383
uwrakepu,0.748,0.431,824,1683
hinerpyn,0.684,0.714,152,487
lzikufgd,0.06,0.948,887,1159
tvjiemtm,0.977,0.904,112,596
dcexpfvc,0.369,0.06,308,1153
irwkxqyw,0.465,0.423,549,883
lzsqyhgd,0.066,0.399,368,414
rqljwmnv,0.3,0.518,418,1711
ppnshzdq,0.21,0.764,908,1828
wvqzxnnt,0.547,0.968,695,713
xlggxrgc,0.975,0.146,672,1392
