name,x,y,time_in,time_out
fqlnampt,0.891,0.47,110,890
jecrxzku,0.975,0.888,999,1243
gqvkzrcz,0.094,0.092,180,749
ztpxkqfm,0.376,0.457,188,349
dkwesrdb,0.283,0.143,911,1729
cpyiuhvd,0.38,0.254,106,1607
nkbyttot,0.105,0.649,677,860
jtyefkmd,0.586,0.882,719,1174
wtjhnisa,0.783,0.481,294,1464
sufeikyo,0.604,0.531,915,1546
suqbuyjn,0.704,0.77,138,366
zfxoqgqa,0.516,0.187,774,850
fbbofjir,0.06,0.717,789,942
zyebwslc,0.254,0.032,365,1269
kenrtjvs,0.192,0.751,592,1183
dbewkgri,0.158,0.327,211,981
eepvitcq,0.901,0.069,630,1971
hiqncbhk,0.469,0.294,24,1543
bzhajiwo,0.085,0.116,136,1293
gkimvpjw,0.803,0.214,179,1704
zosrmwun,0.791,0.239,397,691
igjhwjkt,0.289,0.305,938,2000
kbsijvdm,0.083,0.845,155,496
yzhldvom,0.988,0.516,926,1012
qapwgfnh,0.63,0.29,331,526
qqtuzoty,0.378,0.375,445,640
nljuahmm,0.764,0.681,477,1090
cdmrjvwd,0.628,0.883,554,1575
gayziyih,0.027,0.311,353,1831
kkdjimlg,0.071,0.777,366,730
bnbdguix,0.13,0.161,315,385
qptgnyar,0.514,0.244,553,1640
wrczzvni,0.927,0.573,707,911
zunbyimt,0.732,0.254,714,1873
odahgmfg,0.112,0.564,444,788
jlwnirzi,0.314,0.278,28,1009
effjqkrq,0.602,0.196,412,1532
otamrjlp,0.631,0.918,593,1972
qlmwdpey,0.9,0.614,248,1074
jmdjbjsk,0.834,0.133,7,1667
veshkffw,0.137,0.47,529,622
gehrxnhz,0.899,0.51,719,1023
mbxcnbvq,0.146,0.531,996,1726
konfomtu,0.873,0.872,780,1283
jwbmpwvu,0.873,0.845,947,1353
sgnultgp,0.56,0.629,315,919
jfdgvqgn,0.337,0.892,587,1971
jjwnmjjv,0.913,0.723,418,421
wjtfgyry,0.169,0.058,599,988
lojlqrpr,0.666,0.691,303,1886
dbbvgpip,0.315,0.81,119,1843
erbtolia,0.943,0.103,118,146
yqgnuswh,0.903,1.0,661,1082
hdbjzrmv,0.707,0.267,943,1328
axiaajbk,0.831,0.202,633,1114
fihsjucs,0.181,0.98,651,1068
mwfwyeel,0.25,0.34,437,1381
qnnwhymh,0.709,0.993,913,1710
pbpjxnwu,0.382,0.056,524,1840
hnnfrxfb,0.274,0.5,179,1943
tbbbagpt,0.024,0.334,594,1095
uxtxlhyp,0.064,0.96,297,1747
jtxfnnzz,0.454,0.365,297,1468
tlwfrsda,0.716,0.24,312,1704
boedfokp,0.297,0.769,88,1110
quptvpwg,0.585,0.769,713,1531
ntrdruyk,0.55,0.627,111,1907
qxsiqosq,0.316,0.801,953,1577
rojsyeqy,0.973,0.985,55,1504
vcjjelfw,0.842,0.591,490,1712
xnnvczof,0.754,0.807,224,449
vierzytu,0.768,0.196,864,1936
naqsaolq,0.851,0.528,233,642
mtfwozik,0.63,0.417,722,1406
cbyvvrlb,0.792,0.298,545,963
donhihvs,0.826,0.91,197,531
skfzvxlx,0.863,0.782,719,1714
bivnswlm,0.194,0.197,249,1754
ysopqqjr,0.755,0.646,495,1225
zpbdiiko,0.253,0.618,273,1871
menchyfz,0.115,0.533,282,1959
hjrbyrhy,0.886,0.132,301,1828
kpthwwyh,0.035,0.623,163,1209
yfvwjexa,0.379,0.118,999,1977
mbdsoqsx,0.656,0.688,154,1812
tmkrnjgn,0.19,0.196,223,1574
ljbaosqo,0.219,0.688,456,1099
kqsedmqs,0.418,0.766,283,747
ldruxavr,0.648,0.997,400,909
raxuoqor,0.946,0.187,807,1545
zmnwfxsp,0.395,0.517,462,815
gsvwvslb,0.085,0.599,590,1655
tbekkutg,0.836,0.126,347,1435
swcacnmg,0.549,0.321,389,1534
pqhmlvma,0.012,0.769,879,1322
wrtntooz,0.874,0.187,866,1656
tziztlka,0.694,0.659,568,1944
dnlapqsc,0.056,0.093,738,1845
poknbunm,0.566,0.722,168,1545
kennxgmo,0.399,0.656,390,1499
smbfychr,0.796,0.157,92,760
kanlrsqh,0.18,0.151,965,1802
smpyqpdn,0.826,0.76,881,1455
mcuoynpw,0.454,0.99,316,1355
nfrmwpkx,0.215,0.708,73,351
mksqbyxq,0.413,0.96,602,1239
fdgzogyb,0.82,0.498,55,590
xrumecsm,0.127,0.084,802,1141
mfsjbvyu,0.607,0.564,634,1973
hphhkhrr,0.406,0.683,881,1287
nudbqfcx,0.977,0.276,611,1166
udatxigv,0.193,0.373,220,1481
kjxbehiz,0.316,0.983,42,1650
vydnpeai,0.122,0.216,810,1263
yelvnnug,0.922,0.23,27,1796
znramylu,0.413,0.728,197,1660
ogxydcmx,0.915,0.004,730,1182
fcmwcaff,0.247,0.589,977,1502
lapojlvo,0.334,0.538,903,1038
myhmfgkr,0.412,0.327,442,1424
axdpbipf,0.267,0.481,696,719
jxepuiys,0.8,0.594,404,955
jmegfwpe,0.399,0.579,972,1148
dxndqani,0.912,0.073,226,1951
kfhqcwvq,0.811,0.364,146,1009
vbwvhthp,0.783,0.103,863,1451
hyqdbedw,0.519,0.885,722,1377
obowaxlp,0.686,0.506,986,1826
avxyeqco,0.243,0.348,389,1568
qthjqfry,0.282,0.56,646,1812
cxchfxmo,0.582,0.31,495,778
drfgwdix,0.638,0.64,411,1258
snodhrvl,0.0,0.652,187,1255
ljucxziv,0.355,0.482,533,1139
mmbefrsv,0.63,0.935,162,266
dcdckyrw,0.902,0.117,810,1239
bimaoykf,0.908,0.429,449,1366
eedrjpog,0.914,0.901,426,1426
gjlvfqzq,0.57,0.19,492,1248
dlnagqbq,0.18,0.471,278,1277
bptlgcvi,0.87,0.507,832,1140
bkaqxjyg,0.771,0.934,251,662
hsxeqwia,0.753,0.966,565,1138
tlmfknug,0.376,0.668,641,816
mglsfxcz,0.949,0.31,694,1290
hsglnzmm,0.565,0.596,726,845
mwkxskgw,0.071,0.648,736,947
qrnbukkb,0.061,0.761,802,1578
gjbgpanm,0.821,0.711,297,1186
omynjgxl,0.182,0.223,291,1092
izeiziue,0.841,0.605,889,1743
ejacamhg,0.234,0.577,714,1763
dfcflhup,0.753,0.213,584,729
xtzapomz,0.713,0.488,478,949
nicbbsdd,0.544,0.132,697,945
echlvvgv,0.328,0.811,111,1902
eywphyey,0.779,0.123,435,437
qulcvrud,0.783,0.302,314,1356
diptngbc,0.542,0.886,165,887
gqwllxww,0.663,0.122,461,1351
qtdifkvt,0.936,0.555,841,1661
uognlzvz,0.681,0.33,491,1197
rpnrrnst,0.192,0.316,878,1555
xhezeask,0.458,0.897,21,690
aqbsdbbx,0.419,0.32,119,675
dvqdyidb,0.074,0.92,501,1919
tcqnufrc,0.644,0.979,360,1700
ztlivafw,0.255,0.576,338,1378
mtnhohha,0.424,0.344,437,661
yopsazkj,0.489,0.854,13,1977
tnjzslpq,0.882,0.354,264,1248
mlmlofwn,0.158,0.997,831,1177
zqvudngv,0.514,0.784,558,1445
pqewsdlg,0.903,0.158,318,354
hyaaqxhg,0.087,0.48,497,1636
lhuthjdi,0.986,0.16,644,1563
yioemkgj,0.011,0.4,316,718
zarejtod,0.648,0.084,73,1698
afzjpmol,0.085,0.192,305,824
mbjsvyhv,0.419,0.228,337,883
xniyylat,0.351,0.733,583,1202
jjtuzzhd,0.526,0.304,943,1808
yillhgvu,0.986,0.329,510,1590
jsxbhtyr,0.487,0.305,973,1026
grsrborw,0.755,0.501,931,1730
lbmoywim,0.215,0.934,316,1543
xwyaqsdt,0.816,0.513,819,1648
moxgxiis,0.871,0.132,744,1313
ogpdwdcv,0.857,0.298,527,1658
svjevyft,0.421,0.433,569,843
rfbkqocp,0.364,0.12,940,942
mvifllvm,0.975,0.835,150,863
wqqsimas,0.156,0.505,267,801
jxomgbep,0.34,0.689,163,893
hknbegmn,0.177,0.774,29,1804
xxwxsivv,0.859,0.968,254,1544
smgytrek,0.054,0.673,788,901
mguqmidu,0.251,0.98,718,1938
fnlvolia,0.269,0.717,157,845
dekvrase,0.384,0.203,820,1195
bnpaehfg,0.987,0.301,775,1170
wqrfmfod,0.93,0.882,641,1694
mssclehc,0.911,0.476,393,806
vaorsooi,0.777,0.632,403,1100
wjlgwsrf,0.057,0.342,489,521
lgakwsfr,0.299,0.014,407,1278
cfmygmml,0.905,0.293,223,1992
xzytshhm,0.834,0.186,482,1536
ooqzwlti,0.169,0.283,232,686
gfxlbxdi,0.082,0.236,530,1913
xnmbcryi,0.145,0.995,178,1393
hfzxrtau,0.989,0.882,299,385
xtxwfvix,0.342,0.928,843,1913
zeejzpny,0.067,0.385,377,1570
bnlugrpo,0.275,0.77,755,1535
gvdoshxj,0.935,0.61,799,1055
hsuiaexr,0.874,0.361,327,1609
jajttemb,0.567,0.749,408,1486
kranptgb,0.909,0.964,490,882
gnnajwyl,0.993,0.962,449,959
ijhhsrjn,0.652,0.589,730,1753
jdhjndtp,0.807,0.287,942,1665
elwhpujt,0.798,0.909,750,1020
xrxfemhy,0.265,0.156,165,261
djwknczf,0.114,0.371,976,1176
qlobyxhz,0.389,0.011,755,1826
jsyedzfa,0.283,0.298,30,868
wppcdpgy,0.55,0.626,588,802
hdgvuzxx,0.579,0.003,847,1386
xqnnnwaf,0.686,0.565,814,1754
yfcqppff,0.441,0.322,806,1081
eexuzksm,0.004,0.127,684,1349
iahtoaul,0.846,0.297,400,1550
npvcqgpo,0.566,0.224,374,1794
juhfoipd,0.457,0.009,878,1115
cardlyeo,0.98,0.032,437,1212
fakltcio,0.946,0.389,555,1739
nibmeucb,0.444,0.153,182,1401
mkzymorm,0.365,0.537,347,1554
adckbuif,0.016,0.994,222,1638
ndtvexqz,0.729,0.873,5,1925
dgcrfhtm,0.429,0.728,732,1116
qcopllsx,0.268,0.57,560,1617
ixaxelxo,0.748,0.73,681,924
mmhpvcns,0.468,0.271,839,1310
ojgtewbk,0.899,0.49,443,1849
hmpadkwm,0.853,0.445,995,1918
yegzntih,0.71,0.569,345,1000
xfsqeqme,0.432,0.757,512,1001
lgjzthel,0.281,0.197,768,1233
ctjlfrim,0.077,0.254,685,1908
shxzvyvo,0.475,0.876,64,581
cufwfksz,0.672,0.876,685,743
cxuckqps,0.371,0.748,400,1779
fqmxubdp,0.451,0.964,951,965
wnwbttjl,0.003,0.468,222,1887
qldikqzi,0.239,0.291,867,962
wlwbipqk,0.451,0.671,278,1982
crwevise,0.028,0.548,621,1602
xmcztbbr,0.389,0.104,132,1824
kgjxjrde,0.817,0.335,826,1371
blfzogsp,0.344,0.527,53,1366
tnkttjoy,0.568,0.026,205,1203
zibzqyxf,0.546,0.877,413,926
ctvoebbr,0.139,0.937,400,1998
flilstmw,0.969,0.942,315,824
pryacnme,0.068,0.528,14,473
sbefjgfd,0.577,0.16,834,1253
jubentbh,0.33,0.718,854,1825
rnqvpazy,0.249,0.285,89,1686
syonovqn,0.218,0.247,49,1125
eclzcrjy,0.126,0.921,35,1960
pgybtgce,0.086,0.802,357,413
oqxzvfpm,0.529,0.162,949,1616
bzvchcjl,0.39,0.507,289,488
fhkmquio,0.847,0.703,877,1420
cfhzndud,0.55,0.753,512,1251
oyifsodv,0.437,0.082,318,428
igvsdquj,0.818,0.549,75,977
nhxfxrwq,0.412,0.929,203,1197
bcamezgg,0.816,0.677,735,1796
wvgnlwll,0.844,0.857,879,1130
ddxnoedk,0.964,0.023,766,1852
kttgxykx,0.135,0.816,220,612
yptygizm,0.089,0.402,625,703
jaudhtkd,0.473,0.828,237,1292
uchvzacq,0.25,0.093,749,1723
pjdiukba,0.856,0.723,334,1849
ivpenemb,0.982,0.08,822,1543
ghhgbxgm,0.104,0.861,227,1441
qrwkhhww,0.896,0.531,536,768
ksfvfbsf,0.063,0.732,682,1429
fvsxcatx,0.756,0.917,546,1687
sfkrxycr,0.144,0.012,55,632
abwfdcop,0.654,0.32,258,1410
ufjqdthb,0.34,0.101,537,1382
rphrzfjl,0.049,0.408,99,590
tuwhivcm,0.645,0.363,421,686
voejzsuw,0.101,0.535,97,286
kfvpmdgl,0.582,0.46,445,1531
engcsbew,0.585,0.327,222,604
xpavokps,0.053,0.296,587,790
ojriphrw,0.028,0.849,26,1399
vmmxqavv,0.188,0.287,948,1945
vqilyisc,0.251,0.949,123,862
lhdcyjop,0.892,0.315,22,196
bqbgpqvp,0.207,0.34,422,1282
owasttas,0.832,0.673,959,1503
gcpiuupc,0.232,0.154,563,1957
hzpabgbb,0.396,0.28,365,1732
wekzekao,0.225,0.937,846,1858
becyvonu,0.059,0.898,523,1683
bjtqytxs,0.676,0.108,503,1909
bmhawont,0.86,0.941,858,1463
rjsmpbpj,0.746,0.662,472,1195
honycpbp,0.733,0.36,642,1930
suxqwmjz,0.747,0.218,162,1302
bhpcfiwq,0.98,0.359,305,956
rrnejwra,0.042,0.381,694,1673
kcbiksog,0.525,0.958,435,962
ydupacgb,0.846,0.1,929,1164
noyfiuas,0.438,0.788,879,1011
nidsjeqb,0.81,0.319,948,1379
opkzpxgl,0.53,0.249,59,648
jbszswdn,0.286,0.528,889,1315
fkeiadwx,0.028,0.978,823,1621
ikowkdzl,0.893,0.677,941,1287
hfhbarbo,0.667,0.187,761,1029
bbrgkbhr,0.574,0.816,129,219
qnhefrwg,0.366,0.44,943,1759
tsfkpjlz,0.607,0.841,679,762
pdygfdsw,0.253,0.311,415,1932
mrnijcwi,0.896,0.172,262,1562
wpxxmqik,0.438,0.931,160,421
kxfbnvjp,0.374,0.17,813,1564
jczwetre,0.519,0.783,157,943
kbsxrtfu,0.593,0.078,513,1094
oynkkhyp,0.515,0.947,393,852
figgckof,0.06,0.746,887,1098
ijldbxrl,0.966,0.839,191,1742
zjuehosk,0.982,0.435,116,235
pnnhmiqv,0.832,0.818,186,1504
ooijwfbi,0.232,0.505,306,756
smarnmlu,0.557,0.913,14,251
dlqfelmm,0.641,0.735,485,1651
pjndjvir,0.856,0.064,976,1795
ceeirsxe,0.421,0.559,932,1628
pghxbpdi,0.695,0.457,721,1903
ghzciyau,0.776,0.027,784,1392
yorxgzwr,0.581,0.15,819,1150
lywneztk,0.838,0.505,33,971
ibjnodzj,0.273,0.882,321,865
ttucdyna,0.366,0.445,565,1540
ozzbrcdg,0.68,0.068,763,1895
ksnistns,0.606,0.431,956,1002
wcxgtadb,0.573,0.327,548,1070
kmsvogbs,0.193,0.962,252,1305
rkoqxcth,0.008,0.161,593,834
oazpcopx,0.873,0.282,13,1052
oufcyvas,0.135,0.143,45,1967
rfjhfqpr,0.985,0.524,827,1766
nakaywbc,0.857,0.919,692,1116
zoupskqe,0.698,0.18,935,1340
acyctsvc,0.926,0.701,754,1230
linocxdq,0.887,0.089,467,1948
casrlkjj,0.776,0.478,422,1909
fhkvftzd,0.793,0.833,49,1928
uksktbmk,0.248,0.838,340,1802
fajsmdma,0.932,0.66,84,1204
ewyxnoyp,0.86,0.44,281,1216
zgghpzie,0.521,0.872,697,1386
wnfttqwk,0.612,0.671,741,1875
ttgxbkpq,0.017,0.63,107,1707
vouiiskf,0.745,0.189,917,1187
arbbliaa,0.338,0.095,99,446
xwtixmfi,0.271,0.874,250,1616
todfwzdk,0.064,0.963,755,844
gmydjoul,0.379,0.198,564,776
cmurgusy,0.031,0.23,979,1115
goyntteq,0.538,0.425,23,277
zorhhtjg,0.658,0.214,750,1793
srjsqgxn,0.145,0.081,43,167
ukzyfflt,0.074,0.478,740,1327
jimefroe,0.317,0.409,550,583
fwtruuwt,0.547,0.38,526,1324
itawrlqf,0.178,0.166,254,1008
udbykmby,0.824,0.418,283,783
akcgavst,0.379,0.971,358,1522
grawhyfh,0.817,0.6,218,1222
knahvhdc,0.33,0.769,821,1848
rqlunldl,0.625,0.034,159,1838
wmihmemh,0.765,0.919,920,1814
uatykyfz,0.968,0.808,822,1489
ehttiskg,0.524,0.33,119,641
ujfwilag,0.819,0.614,849,1056
tjuozwei,0.001,0.904,507,637
ibuulsyy,0.394,0.481,299,846
hlgwhzug,0.218,0.201,951,1567
svqonpss,0.037,0.708,832,1071
qauenaeh,0.035,0.414,62,1379
totostqf,0.442,0.149,953,1923
xkleealp,0.562,0.858,403,1454
zuhuohyq,0.314,0.418,844,846
sgbtfdga,0.483,0.188,664,751
gerzizqt,0.142,0.612,493,1967
hchjrsvb,0.632,0.671,634,1357
cusneyss,0.831,0.659,810,1674
koiovuyp,0.757,0.251,907,1063
nrvanhby,0.103,0.278,476,1302
vvrkfrzq,0.81,0.63,426,611
mwocraxh,0.24,0.55,459,724
hcuoqfxp,0.84,0.067,108,1171
rqpcjnxt,0.011,0.62,439,984
lzbfhdpu,0.038,0.032,753,1380
cyuicpem,0.174,0.756,518,947
tlffnmeu,0.448,0.424,838,1427
xtjznqda,0.766,0.329,568,1810
lrbyqgsm,0.043,0.327,990,1961
qkcspbuy,0.363,0.848,444,1012
yjhckbhj,0.537,0.709,809,1106
poktbzxh,0.203,0.742,414,1046
sahzahla,0.054,0.494,414,1397
tlizhjol,0.716,0.939,810,1161
tifwchwk,0.429,0.942,755,1303
fczolkvd,0.504,0.709,47,1857
bxvierni,0.807,0.139,515,1612
fmxcfwbk,0.223,0.761,25,865
rykykdrc,0.587,0.359,201,1084
higgkdwh,0.482,0.035,489,678
npreuerf,0.189,0.962,334,759
pjjlvkrq,0.909,0.01,658,1761
iifxmbgz,0.42,0.253,305,1749
gukzfrgx,0.563,0.933,526,807
exyfusjy,0.885,0.989,761,1278
qsmukkwh,0.238,0.492,988,1052
kbpexijs,0.438,0.283,601,992
dqcfmrok,0.954,0.533,483,1050
wtzidszy,0.146,0.501,318,1658
qmioyeht,0.988,0.406,178,853
vyoqutho,0.056,0.99,729,1586
nbizexcr,0.521,0.356,354,959
olouflpd,0.273,0.693,36,765
cskbzqoa,0.176,0.519,84,1266
jovsesfg,0.423,0.897,84,1937
yedzdgor,0.732,0.781,938,1350
zcokhmmf,0.001,0.25,461,1578
fkcmlimc,0.09,0.581,79,1164
ugcgcquu,0.459,0.798,967,1786
jnnlomoe,0.358,0.057,332,1298
rhguvjxu,0.631,0.91,598,1671
aokpcfpc,0.329,0.653,135,1762
cwjqbmrz,0.823,0.921,402,1127
gujmkhqn,0.072,0.585,885,1855
hodtxtrj,0.789,0.173,651,1012
duwtijff,0.914,0.397,255,1766
mxepyftk,0.973,0.634,817,1452
hbwiivod,0.866,0.406,597,1478
cnmnhwjs,0.793,0.285,138,1449
ivqjnlya,0.39,0.027,969,1821
qecrnikp,0.553,0.758,930,1249
wqqnqwyi,0.654,0.12,234,1552
cpxgjvvz,0.976,0.8,236,1524
bdvjpvww,0.42,0.763,758,1877
cwwnopol,0.146,0.767,339,892
qiagadmw,0.734,0.571,171,420
ewqmnpem,0.074,0.467,94,1212
dgehaafs,0.417,0.49,701,1798
rbdgofyc,0.854,0.617,513,1931
hpgjpelm,0.196,0.057,792,1830
vhrqjlqb,0.211,0.589,975,1546
tpsabqyt,0.066,0.044,574,1612
drngbepo,0.225,0.798,505,729
tzfwwfxe,0.847,0.753,818,1271
jniiaatu,0.222,0.934,91,1547
lkeustbh,0.211,0.504,514,1083
hvfvmkpn,0.905,0.489,402,1192
blrvambv,0.237,0.041,519,1751
crfbymyt,0.443,0.74,643,1835
xoqdykum,0.698,0.845,380,1520
mpjffrmp,0.962,0.749,933,1804
iatmfaxx,0.94,0.232,634,899
owcwfslc,0.761,0.993,280,970
zkshhilm,0.052,0.412,911,1995
ihjbfhca,0.914,0.799,608,1732
vkmwausx,0.939,0.31,973,1460
ucicmwro,0.701,0.175,738,1427
yvmrjvkc,0.91,0.694,518,1022
lmybirlk,0.209,0.808,343,1283
kddawaov,0.447,0.172,316,1726
tvvvsdnv,0.929,0.587,516,1683
hznebizf,0.303,0.513,451,1744
symelhcd,0.472,0.976,606,1746
gdaqvgap,0.449,0.987,762,1735
fnqtyycx,0.206,0.763,439,550
kbkiyyyy,0.188,0.462,971,1981
ywstgibp,0.668,0.015,680,1392
dksbrklv,0.142,0.026,700,1963
wjupqpqz,0.375,0.514,106,391
pnpimjxu,0.709,0.099,379,968
suzcyhck,0.668,0.526,446,1530
sbalijrn,0.052,0.691,338,570
nayzsnni,0.678,0.345,73,1160
tocjsxla,0.405,0.611,392,1386
orihzmzo,0.158,0.7,99,557
epzjxzke,0.716,0.081,923,1634
dtrlevri,0.169,0.123,34,955
symrwfgs,0.65,0.119,285,686
thpxbafi,0.544,0.56,979,1493
filxrqpd,0.195,0.445,958,1994
neiuduol,0.272,0.229,717,1559
vquifvwg,0.505,0.227,839,1782
qbzucizt,0.323,0.295,282,1780
vxvhsflv,0.448,0.15,107,456
ozgbqnyo,0.729,0.888,174,1404
jnysxwfi,0.754,0.101,480,1430
nsqfebgz,0.234,0.29,532,1471
dcsqywgc,0.877,0.403,707,1662
xhyatjyy,0.22,0.613,601,629
mwyqkgtr,0.011,0.758,454,1108
ovkltyto,0.866,0.328,819,1558
didxspfq,0.395,0.442,886,1419
igvawzzy,0.623,0.61,692,1143
spfstgvc,0.661,0.565,230,333
dnfssmjl,0.695,0.234,281,1115
bfvrekpv,0.861,0.412,712,1071
dkjxdyib,0.771,0.47,246,1941
gdeikrrs,0.239,0.128,950,1356
stmgwszx,0.43,0.304,384,1045
qrmkcgyf,0.226,0.338,656,1025
dugactyg,0.807,0.821,312,1451
iyzkqxbi,0.767,0.357,637,1951
jkquyuvf,0.514,0.715,491,1827
xqrepgcm,0.359,0.512,505,925
dvfiavcq,0.661,0.678,134,1297
kbqlysvp,0.908,0.67,390,1086
aqmmncik,0.176,0.337,506,826
bhhevnrf,0.422,0.764,925,1748
gylztgxf,0.304,0.742,368,1668
ujalrcev,0.479,0.36,398,686
rtguzyoa,0.619,0.969,851,1325
dpqjukvm,0.808,0.788,47,1722
fiqkswac,0.472,0.178,941,1167
kojlktmk,0.568,0.243,34,374
nnfkackz,0.819,0.169,886,1486
agirdcsp,0.798,0.529,251,1672
qfaingjm,0.773,0.375,401,1317
sxxwvyfj,0.082,0.511,732,1799
tnybzqek,0.703,0.06,643,1296
acwawmns,0.132,0.173,847,1528
lidmyrra,0.992,0.914,851,860
wlqlkgqu,0.159,0.254,633,1740
xgxfdfui,0.835,0.895,461,1575
ptiqqikj,0.066,0.755,888,1669
fviteync,0.325,0.952,813,852
dzcnovao,0.345,0.353,373,462
hbpvwbyo,0.835,0.735,208,857
fzznwcjy,0.122,0.639,16,1416
zeofisks,0.891,0.58,72,1346
yldfcpbs,0.551,0.188,235,397
xawogagm,0.543,0.189,327,1877
ybgyoips,0.386,0.365,361,1903
vpcacysv,0.65,0.832,766,1214
yehyldpw,0.883,0.289,242,1792
skayhhjb,0.334,0.991,397,1119
eeukmbmw,0.133,0.771,744,1645
gqwspatm,0.551,0.683,780,1333
xguxrpwf,0.412,0.374,839,909
nmbzgytp,0.003,0.95,699,915
bhrxobny,0.459,0.694,812,1661
norkzqya,0.259,0.199,941,1421
bzqghazk,0.293,0.84,957,1396
fxhlswvj,0.78,0.294,379,547
upymfrjw,0.33,0.527,844,1316
hpiqrlra,0.945,0.651,161,1194
qolamgyi,0.591,0.612,952,1746
fpjdcblm,0.823,0.586,480,1165
msbddolr,0.854,0.904,755,1791
vebaphuz,0.416,0.792,519,1169
vuvpirky,0.656,0.292,855,1290
srmykbgs,0.183,0.525,987,1911
aqcvwfbc,0.039,0.563,40,1826
qcrpyrnn,0.856,0.729,436,1235
gjkejcsd,0.58,0.601,361,580
pevencab,0.836,0.919,762,924
hxvpggpy,0.083,0.606,268,863
zonpsjpg,0.637,0.718,101,993
kcclutzz,0.584,0.966,467,976
opyyjeut,0.687,0.312,190,975
seupnuyk,0.213,0.716,261,1189
rzjwvine,0.989,0.596,297,1495
kmypixoc,0.019,0.609,325,1557
xoxhxcop,0.893,0.079,539,1328
elhngrdd,0.847,0.033,577,826
wvqwwmsj,0.428,0.491,820,1990
tbnxnbaf,0.702,0.758,645,1479
ljvxxkiw,0.175,0.681,450,765
ipcltrmf,0.695,0.923,547,1108
qcsbbbbj,0.325,0.156,152,1650
dlgrwfxb,0.559,0.606,111,1923
bielqdfh,0.712,0.114,372,1925
xlkchpcr,0.664,0.589,167,1539
wbeusscr,0.52,0.888,334,1700
yompzjld,0.284,0.926,400,1729
pbrltmly,0.794,0.078,245,1185
lyjbxhjz,0.635,0.607,829,1391
rfwrwozv,0.476,0.692,900,1048
bodxidry,0.104,0.301,333,1947
sjmujxvw,0.852,0.561,438,791
aqtcszlu,0.283,0.553,108,695
wvoylbwz,0.04,0.657,317,1531
ioeukbau,0.114,0.001,786,1334
xyywuize,0.112,0.202,739,1636
laarrwcg,0.803,0.012,611,1850
ztfoajqp,0.415,0.131,183,1344
amnfxxap,0.09,0.697,922,1854
lkqgzffj,0.602,0.26,465,1039
mctptfnx,0.445,0.781,262,1099
ybwrmizi,0.911,0.931,439,856
yuiluakh,0.41,0.044,408,1973
xdinhxod,0.455,0.244,486,938
aedwdsls,0.639,0.728,762,818
qltiuucx,0.814,0.376,11,337
xxmaixfm,0.535,0.954,427,1762
suckpxwm,0.398,0.756,111,1027
ihyadzfm,0.292,0.62,145,401
zrdbcrtw,0.57,0.024,121,1089
scqubhme,0.039,0.668,928,934
diyafwgx,0.682,0.835,283,822
mymenyvr,0.37,0.767,149,1829
addpwhbh,0.028,0.718,264,1412
kwdwszrj,0.26,0.603,725,1669
rwltsdni,0.192,0.241,103,1798
gbwyknwb,0.858,0.888,506,1249
xcvphqdl,0.455,0.305,858,917
qjxhbbsa,0.18,0.849,122,1578
txznwsiv,0.442,0.306,619,1213
mjtoosiv,0.156,0.548,79,1947
vwdecese,0.302,0.011,503,658
awpbgrff,0.026,0.413,852,1430
enmkedoh,0.778,0.283,784,1452
cnnvxdyw,0.909,0.66,489,556
katqzeus,0.092,0.757,879,1016
rienfofo,0.167,0.598,456,618
vdegnfwr,0.563,0.947,834,2000
vcmmwgei,0.961,0.479,88,1064
qcmsnhiw,0.357,0.256,342,1509
swxnyzmc,0.763,0.92,914,1057
jcwcdxgj,0.701,0.175,25,857
hvauqktw,0.365,0.848,774,1085
dfmtydni,0.882,0.955,860,877
yemwhuxe,0.686,0.646,31,1604
fbyrhzjg,0.385,0.302,405,560
yoswwheu,0.173,0.293,884,1169
jgrinelg,0.668,0.832,546,1644
jlyuuovc,0.597,0.584,874,1781
kgsvvgwz,0.295,0.735,497,693
ikyhtlyp,0.175,0.015,25,1336
pdjbhxuo,0.201,0.337,175,482
nvuijnel,0.628,0.214,905,1292
kllbjhro,0.159,0.563,617,1720
qenqauik,0.346,0.858,383,762
pymgwlpx,0.012,0.256,341,1644
mlbdxobb,0.896,0.459,90,449
fryvefog,0.915,0.119,109,181
zxyoyhss,0.855,0.789,556,723
etndpojq,0.117,1.0,998,1702
ovhvzmpz,0.724,0.348,458,754
idirwags,0.552,0.187,964,1523
qedtdzmo,0.776,0.054,774,1786
kkfkpzuy,0.028,0.44,111,759
oyhbafoq,0.765,0.392,885,1383
ivamhhqk,0.587,0.019,142,1866
bhcevise,0.327,0.331,504,1397
oenjfpky,0.513,0.217,292,1387
efgwbftm,0.546,0.129,452,1576
xcnnngjk,0.469,0.86,39,349
wchfmobs,0.293,0.472,971,1860
ymryzxqd,0.019,0.686,302,1275
hsgbszlu,0.171,0.425,766,1357
qyeofbsd,0.94,0.383,918,1001
zkkpnxay,0.654,0.011,78,400
bkthpqpw,0.567,0.219,906,1425
stklnlxg,0.111,0.566,904,1757
ixjrfeay,0.389,0.986,820,1079
tryemftw,0.599,0.762,8,1208
llmiahzd,0.457,0.479,261,835
ouhkzdkt,0.807,0.286,562,1159
hpnobpxi,0.043,0.129,656,1478
smzjnbao,0.045,0.362,263,779
thibafwt,0.951,0.446,133,1883
tbmbiggb,0.029,0.814,453,1593
