name,x,y,z,time_in,time_out
kssjxvbv,0.869,0.869,0.281,572,1168
ijgldszw,0.067,1.0,0.783,488,649
mbyszgod,0.632,0.218,0.932,375,1052
ydpscswq,0.153,0.997,0,501,1451
bpydczph,0.005000000000000032,0.30500000000000005,0.845,177,743
mbpppmul,0.485,0.665,0.665,493,1293
qknaunsa,0.734,0.11600000000000002,0.11600000000000002,798,1528
jiligdvp,1.0,0.143,0.707,966,1243
jgbkkqeh,1.0,0.07,0.7799999999999999,504,1954
pgyashng,0.549,0.301,0.549,956,1058
zigfibmb,0.936,0.214,0.936,779,1097
uynbrtoe,0.107,0.743,1,681,910
coeznorn,0.267,0.267,0.883,555,1339
mphdlbiv,0.674,0.176,0.9740000000000001,406,910
uxkatmkx,0,0,0.857,596,1879
klaskhyc,0.15900000000000006,0.4590000000000001,0.691,389,1114
xldzwwqm,0.512,0.638,0.212,557,1738
dhlulgjn,0.845,0.005000000000000032,0.30500000000000005,512,1827
gkflvvyl,0.52,0.32999999999999996,0.63,260,1880
ymjazhsm,0.014,1.0,1,700,1697
jvmdjwym,0,0.22299999999999995,0.927,310,918
ovyxvbum,0.352,0.798,0.498,885,903
dfhqshjd,0.117,1.0,0.733,504,902
omitzoqs,0.375,0.775,0.775,470,1791
jczpovsv,0.733,0.417,0.733,723,1664
kaflmmrr,0.17399999999999996,0.474,0.676,547,905
facpmqmi,0,0.23799999999999996,0.912,210,1945
twakpuac,0.976,0.17400000000000002,0,272,1959
ddvxspuo,0.299,0.551,0.8510000000000001,362,496
msxusuvz,0.756,0.45599999999999996,0.394,824,1358
zwusuhkx,0.399,0.751,0.45099999999999996,75,1643
qcfayizd,0.656,0.356,0.494,835,1715
vcmlensg,0.59,0.26,0.56,556,1142
wnmazsrh,0.933,0,0.21699999999999994,374,1214
kzzwypnw,0.742,0.10800000000000001,0.40800000000000003,186,1938
demaqxeo,0.371,0.479,0.779,812,980
apmemodc,1.0,1.0,0.063,97,1466
awxdcrku,0.15900000000000006,0.691,0.4590000000000001,537,1281
dqwwuysc,0.46399999999999997,0.46399999999999997,0.686,11,652
pmlrrwrl,0.5630000000000001,0.587,0.263,49,521
tkmwhnfy,0.609,0.24100000000000002,0.24100000000000002,356,1554
suqcebpo,0,0,0.973,760,1746
teknapln,0.097,1.0,1,52,953
odzgoegm,0.1,1.0,1,876,1126
kgmhjihz,0.954,0.19600000000000004,0,220,506
xnkebaje,0.528,0.528,0.622,769,896
qfzkacfy,0.636,0.214,0.936,887,1155
sirzquyr,0.905,0.605,0.245,694,1585
qeqjwdwm,0.527,0.623,0.227,914,1456
vdbaoatm,0.572,0.278,0.872,758,885
biyxappb,0.13200000000000003,0.13200000000000003,0.718,606,1959
inhkjvsu,0,0.886,0,640,1008
wpxsccoq,0.18699999999999997,0.663,0.18699999999999997,970,1652
oyksrqac,0.7,0.45000000000000007,0.15000000000000005,374,1784
detdpblo,0.41700000000000004,0.733,0.41700000000000004,541,1464
lmgjymdf,0.696,0.15400000000000005,0.45400000000000007,96,1205
qgddmlgo,0.49,0.36,0.66,582,1655
eaivvcmx,0,0.992,0.158,804,1038
akkwamxi,0.553,0.297,0.553,340,1485
lyesswqo,0.23599999999999996,0.914,0.23599999999999996,835,1297
plpkyapl,0.18700000000000003,0.963,0,668,1352
ovrsctaq,0.561,0.589,0.589,689,1761
ekkxwgxk,0.515,0.515,0.335,389,1450
rzdtxohk,0.508,0.642,0.508,696,925
vfokflft,0.45400000000000007,0.696,0.45400000000000007,739,884
hpstqapw,0.146,0.704,0.704,197,1663
dcipddhg,0.073,1.0,0.777,62,1110
oimygcmm,0.357,0.493,0.357,989,1107
skinfaib,0.093,0.757,0.093,558,1205
epzmayxt,0.981,0.981,0.169,502,991
wgagfsdu,0.12600000000000003,0.42600000000000005,0.724,158,698
oomqgdtb,0.472,0.17199999999999996,0.678,630,1091
clewfrha,0.552,0.252,0.598,451,459
cbewsxuj,0.06199999999999997,0.788,0.362,75,1949
nfdykjgv,0.875,0.575,0.275,72,373
tvdkxvjr,0.66,0.36,0.49,880,1093
kllzuxyl,0.162,0,0.988,450,942
xpwdbpwq,0.374,0.776,0.776,745,1301
zcvfwgms,0.628,0.928,0.222,466,1982
jtweacdc,0.384,0.46599999999999997,0.46599999999999997,348,1541
myrkhail,0.028,0.822,1,601,1047
usxmmwlt,0.928,0.22199999999999995,0.22199999999999995,596,1951
ftrpyooh,0.259,0.591,0.259,917,1488
xpjgpyvv,0.897,0.253,0.253,291,1625
mthvgsnm,0.609,0.30899999999999994,0.541,762,1298
sqfhecbd,0.209,0.9410000000000001,0.9410000000000001,803,1543
azdlbizv,0.332,0.5179999999999999,0.818,639,1676
joeyjjpe,0.819,0.33100000000000007,0.33100000000000007,152,175
siekkhjq,0,0.19300000000000003,0.957,447,1977
ixjovxtd,0.19799999999999998,0.652,0.19799999999999998,651,1624
klztjdan,0.30800000000000005,0.008000000000000035,0.842,159,859
ykjcnzal,0.45799999999999996,0.392,0.758,863,1145
wuxwkclc,0.891,0,0,848,1997
mrfdiifa,0.30800000000000005,0.842,0.008000000000000035,47,1602
xdyrvsio,0.311,0.8390000000000001,0.8390000000000001,451,1664
aaskfnpo,0.6769999999999999,0.173,0.977,28,544
zjzwmztr,0.667,0.18299999999999997,0.483,838,1900
tjykpcbe,0.121,0.729,1,573,777
pvwlouyy,0.9440000000000001,0.9440000000000001,0.206,297,1921
sxxjotxi,0.637,0.213,0.937,118,1632
aegyqscj,0.45499999999999996,0.395,0.755,301,1231
malvkotw,0.35,0.35,0.5,188,1763
miixwfpw,0.18100000000000002,0.969,0,757,1315
bhgkfmxn,0.057,0.7929999999999999,0.7929999999999999,405,1405
rcelytuj,0.082,1.0,0.768,513,789
gyvpaagw,0.992,0,0.158,885,1609
vhvqrfrl,0.409,0.44099999999999995,0.741,845,1820
gztlcgwj,0.727,0.727,0.423,606,1618
zgzcbbvy,0.662,0.9620000000000001,0.188,359,1161
cjtcvloa,0.04799999999999996,0.04799999999999996,0.802,910,1047
qeyysiqi,0.096,0.754,0.096,917,1039
txgosesh,0.3320000000000001,0.818,0.032000000000000056,109,492
onjmkrdn,0.234,0.916,0.916,832,1036
mktmovhv,0.635,0.935,0.215,178,1514
psbpxazw,0.575,0.5750000000000001,0.275,533,1711
oaiyiyah,1.0,1.0,0.11,123,440
qtvtwljd,0.20500000000000004,0,0.945,224,1074
kiyowhdf,0.494,0.656,0.656,586,715
pdfllpjk,0.665,0.485,0.665,952,1709
sujmrvvm,0.684,0.684,0.466,697,1077
uuteduum,0,0.91,0.23999999999999996,757,1771
rofjwzhp,0,0.21599999999999994,0.934,910,1901
vgzgnizq,0.839,0.011000000000000038,0.011000000000000038,590,1250
qfhttfhe,0.916,0.234,0.616,350,1729
jfwspjmj,0.253,0.553,0.597,518,1701
ejuncmbs,0.66,0.19,0.9600000000000001,903,974
kfzbkkmd,0.484,0.366,0.666,684,1578
glrbyrnh,0.858,0.292,0.858,211,481
givyeqbm,0.509,0.641,0.34099999999999997,324,964
xfgczfis,0.42600000000000005,0.7260000000000001,0.424,989,1823
ufvfcftq,0.17900000000000002,0.971,0,476,1439
cizdjfix,0.217,0.517,0.633,536,623
pqgpycxh,0.41200000000000003,0.11200000000000002,0.738,551,1079
codbaxbh,0.398,0.6980000000000001,0.452,668,792
motcdpok,0.5830000000000001,0.567,0.5830000000000001,828,1868
gjhpkvii,0.7060000000000001,0.444,0.406,991,1357
ovqtkesc,0.5650000000000001,0.5650000000000001,0.285,633,634
pyvsskuf,0.562,0.588,0.562,390,876
octtjoyv,1.0,1.0,0.07,272,1045
pzyvthwh,0.399,0.751,0.751,139,1319
buctjtpc,0.46599999999999997,0.766,0.384,237,1032
dsaerdil,0.92,0,0,183,1457
tlmmsysj,0.844,0.30600000000000005,0.006000000000000033,198,530
tntwkpbs,0.359,0.491,0.659,335,1490
aodnqskq,0.929,0.629,0.221,28,1041
gvfopdlz,0.434,0.41600000000000004,0.7160000000000001,853,1545
amwwhqvw,0.564,0.5860000000000001,0.28600000000000003,601,622
ftftoxuf,0.716,1.0,0.134,232,1632
kmspcpej,0.178,0.672,0.672,301,973
zzlshknu,0.098,0.752,0.398,615,1990
irjtryuf,0.4580000000000001,0.692,0.4580000000000001,986,1199
njnpmtdc,0.279,0.279,0.871,384,1101
iadcyfdb,0.03899999999999995,0.811,0.03899999999999995,213,1287
uivcrjbh,0.257,0.557,0.593,206,1917
dcieairq,0.826,0.32400000000000007,0.02400000000000005,417,1689
wyknrkck,0.728,0.122,1.0,333,582
fyzyndqu,0.559,0.291,0.8590000000000001,102,606
bainudby,0.33099999999999996,0.519,0.631,931,1977
cyohxqrx,0.42299999999999993,0.723,0.427,442,1355
jwaqhfxw,0.062,0.7879999999999999,0.7879999999999999,711,1909
jcuwkglz,0.727,0.727,0.123,740,1560
hgngcjfe,0.846,0.30400000000000005,0.004000000000000031,201,963
fogighlu,0.876,0,0.274,780,1531
ghfxqrai,0.265,0,0.885,686,1375
lcqaltuw,0.5700000000000001,0.58,0.5700000000000001,313,623
gcoekquc,0.529,0.529,0.621,725,939
gqbhlnlb,0.405,0.44499999999999995,0.44499999999999995,970,1624
efycvupl,1.0,0.064,1.0,54,1488
qqzucahy,0.7799999999999999,0.7799999999999999,0.07,929,1876
uhsejfrt,0.397,0.753,0.45299999999999996,707,1973
yzfjtvph,0.7879999999999999,0.062,1.0,921,1402
zvethzhk,0.012000000000000038,0.31200000000000006,0.838,250,1722
edgpyajq,0.20299999999999999,0.20299999999999999,0.647,249,737
pyiynftz,0.787,0.487,0.363,468,794
afboywee,0.21799999999999994,0.932,0.21799999999999994,486,1376
iurdoxte,0.07599999999999998,0.774,0.07599999999999998,160,193
jcjwjsjk,0.752,0.398,0.45199999999999996,832,894
xaiqmyix,0.23,0.92,0.92,491,1446
ztbrleqq,0.163,0.6869999999999999,0.6869999999999999,960,1982
zryxjcjm,0.268,0,0.882,134,1818
eaangmiq,0.166,0,0.984,604,1759
rovllmfz,0.262,0.888,0.888,775,1465
ocmqnxul,0.225,0.625,0.525,444,1564
bkfomljv,0.30699999999999994,0.543,0.30699999999999994,900,1030
jeavxqgy,0.161,0.989,0,93,330
ziryfmwh,0.18000000000000002,0.18000000000000002,0.97,808,1277
lnsyaywm,0.501,0.501,0.649,524,1403
zcoujqhq,0,0.926,0.22399999999999995,253,678
zoktbync,0.844,0.006000000000000033,0.30600000000000005,801,1789
zkpwvjss,0.489,0.361,0.361,946,1488
hheznwet,0.22699999999999995,0.22699999999999995,0.923,770,1881
gedbmeji,0.616,0.31599999999999995,0.534,430,1809
xsedjzkl,0.655,0.495,0.495,1000,1122
iiztcxhc,0,0.956,0.19400000000000003,31,77
rmnuetag,0.24800000000000003,0.548,0.602,920,1243
epsxaisx,0.561,0.2889999999999999,0.589,825,1409
ohezzasp,0.348,0.502,0.802,129,245
grkuvrgi,0.096,0.754,0.096,539,570
vegrrnwo,0.5790000000000001,0.5790000000000001,0.571,957,1694
bgtiouxo,0.8390000000000001,0.311,0.8390000000000001,668,1674
xrfuwrfe,0.44000000000000006,0.41,0.44000000000000006,73,708
ajfkqloj,0,0.999,0.151,184,648
tfexjfbw,0.8069999999999999,1.0,0.043,303,1951
zcymmofc,0.472,0.17199999999999996,0.678,607,1167
bldncobv,0.505,0.805,0.345,960,1322
jqevcmkf,0.67,0.48,0.37,565,801
hgdkwvau,0.823,0.027,1.0,446,1155
eelzalpl,0.785,0.485,0.365,318,1736
jsdzvpfx,0.6,0.55,0.25,101,1544
zgoogyps,1.0,0.059,0.791,937,1383
blqenzus,0.781,0.069,1.0,488,1452
vfrkfpbq,0.7020000000000001,0.448,0.7020000000000001,986,1609
ovbzdqvm,0.47,0.38,0.38,117,1179
jvbdzeer,0.707,0.707,0.443,307,870
pelbszsv,0.832,0.31800000000000006,0.31800000000000006,29,371
lhyrthaq,0.283,0.8670000000000001,0.8670000000000001,923,1666
ntezmrgd,0.49,0.36,0.66,751,1899
svmpgsaj,0.844,0.30600000000000005,0.30600000000000005,542,1126
zdctrezb,0.8210000000000001,0.329,0.8210000000000001,718,1681
szjbjvvy,0.746,0.404,0.404,673,966
wcuuxtuo,0.7999999999999999,0.05,1.0,484,770
bksvbyzi,0.9540000000000001,0.654,0.196,267,1099
wyqjzxwp,0.593,0.557,0.2929999999999999,227,1484
zxszufgs,0.6819999999999999,0.6819999999999999,0.168,237,1091
pziczmrx,0.06299999999999997,0.787,0.06299999999999997,853,1606
azkfppxw,0.637,0.937,0.213,746,1564
oxiacuqi,0.822,0.028,1.0,673,1863
scizpriq,0.32699999999999996,0.523,0.627,54,1422
gvxnssgj,0.356,0.794,0.356,596,1651
lzfihiac,0.08199999999999999,0.08199999999999999,0.768,578,1199
eugqvcfr,0.828,0.828,0.022,646,1655
xpxbyxkn,0.967,0,0.18300000000000002,293,962
pludkxla,0.6869999999999999,0.3869999999999999,0.463,299,508
kmxkvzvd,0.017,1.0,0.833,567,1377
rozcwvjw,0.848,0.848,0.302,922,1463
hhhcpetj,0.403,0.747,0.747,418,560
vzzfcuzt,0.538,0.31199999999999994,0.612,817,905
pclonuyr,0.927,0.22299999999999995,0,379,677
tpyltguf,0.861,0.28900000000000003,0.28900000000000003,998,1539
liilhbgs,0.641,0.9410000000000001,0.209,339,1350
wnpdpxlt,0.745,0.405,0.405,641,755
rslxtsia,0.006,1.0,0.844,376,1791
zeuzafty,0.215,0.215,0.635,813,1849
unvxncoh,0.771,0.771,0.379,606,1063
sbycijji,0.754,0.096,0.396,207,1039
pajtoujz,0.725,0.42500000000000004,0.12500000000000003,479,1143
jpjalvwi,0.22399999999999995,0.926,0.22399999999999995,934,1068
ycbdnccv,0.7040000000000001,0.7040000000000001,0.446,78,1303
zupqdjay,0.552,0.598,0.29799999999999993,935,1881
ufnagsqj,0.829,0.829,0.021,613,1869
micdzble,0,0.956,0.19400000000000003,648,954
fdumzpod,0.422,0.42800000000000005,0.7280000000000001,542,679
eikyonft,0.427,0.723,0.723,478,1981
dckyxplc,0,0,0.918,641,1644
cttlaers,0.228,0.922,0.622,736,759
npchjmbn,0.415,0.735,0.43499999999999994,668,1463
sddjpqce,0.68,0.47,0.38,449,706
kwscodpw,0.5359999999999999,0.836,0.314,214,865
vasleshv,0.030000000000000054,0.82,0.33000000000000007,818,1826
xcmoxqtd,0.741,1.0,0.109,516,1305
cossmvif,0.07899999999999999,0.07899999999999999,0.771,865,983
dtwzgamo,0.383,0.767,0.767,135,1104
fclqgtkh,0.796,0.796,0.354,560,1697
rbeyawtd,0.703,0.447,0.4029999999999999,322,1081
mwjxowqo,0.5690000000000001,0.269,0.581,255,1304
cimolwzd,0.901,0.24899999999999997,0,598,1542
ngozfqat,0.5139999999999999,0.5139999999999999,0.336,764,792
swahacbe,0,0.28700000000000003,0.863,837,843
zhizaxoa,0.463,0.3869999999999999,0.3869999999999999,287,1265
uolqqloc,0.7220000000000001,0.428,0.42200000000000004,747,1416
isinroqt,0.26,0.89,0.26,998,1283
ejyaarmy,0.656,0.494,0.356,318,893
vtuwpqye,0.156,0.156,0.994,351,896
qnakuhoj,0.911,0.239,0.611,53,1926
nvyknnfs,0.17,0,0.98,720,1847
fwihbsbj,0.344,0.806,0.344,13,1219
jdxyynqb,0.262,0.262,0.588,350,1666
rnevictu,0.253,0.897,0,99,495
jrqrwpjn,0.604,0.30399999999999994,0.546,801,1548
ibjyszna,0.652,0.652,0.498,455,650
xjlkroyt,0.699,0.45100000000000007,0.15100000000000005,610,1616
dgetpggq,0.485,0.485,0.365,769,1079
bxzeugcu,0.03999999999999995,0.81,0.33999999999999997,339,772
tyrsungx,0.475,0.375,0.675,463,603
elytoeyj,0.002,0.848,0.848,552,1811
ytngnpwv,0.372,0.778,0.372,346,1431
tapypeag,0.477,0.777,0.373,481,1208
fxhzdzhq,0.5770000000000001,0.277,0.573,63,1873
dbegsugh,0.159,0.991,0.991,324,1566
ddiuyhyl,0.06299999999999997,0.787,0.06299999999999997,139,1806
rdetsdah,1.0,1.0,0.053,493,1398
mxzycbtp,0.793,0.357,0.05699999999999997,49,902
pdagscse,0.8230000000000001,0.327,0.523,675,1089
hfazjocl,0.725,0.425,0.725,701,1497
xfyytmlu,0.32499999999999996,0.525,0.625,179,928
hgpoplem,0.042,0.8079999999999999,1,818,1233
tunkvdnu,0.8530000000000001,0.8530000000000001,0.297,117,788
gflthvps,0.6829999999999999,0.167,0.6829999999999999,462,794
tycpjzyy,0.73,0.12,0.73,589,972
fnnjisbh,0.24699999999999997,0,0.903,865,1408
qquocwhf,0.58,0.27,0.88,148,1175
muqavege,0.367,0.483,0.483,782,1898
iqwthnoz,0.471,0.379,0.679,479,1636
mnjmwxjt,0.20099999999999998,0.501,0.649,308,1503
flssjyqg,0.173,0.6769999999999999,0.977,674,742
sjwnagdj,1.0,0.096,1.0,3,1663
vglxrmdu,0.6789999999999999,0.6789999999999999,0.171,734,1339
vimcfgkx,0,0.861,0.28900000000000003,779,1833
ifgracac,0.803,0.347,0.803,497,1468
tplvvruz,0.729,0.42100000000000004,0.12100000000000002,258,461
plzmzhip,0.18400000000000002,0.966,0.18400000000000002,843,1872
oyvjukoy,0.619,0.619,0.531,374,1036
yxhsuedd,0.762,0.088,0.388,22,182
yzqjjfwe,0.826,0.02400000000000005,0.02400000000000005,525,1905
vqztjdao,0.262,0.888,0.588,157,1093
blmoggiz,0.16899999999999996,0.681,0.469,818,1043
fwxaqygo,0.855,0.29500000000000004,0.29500000000000004,755,982
xhnnhldv,0.26,0.59,0.89,918,1723
uraqxhmt,0.9760000000000001,0.174,0.9760000000000001,766,871
oirlexnd,0.623,0.623,0.227,172,1428
nyrapvwo,0.8,0.35,0.8,373,792
hvwqejps,0.28600000000000003,0.564,0.28600000000000003,679,718
sbujpmta,0.6809999999999999,0.169,0.6809999999999999,292,1889
eztajfpg,0.154,0.154,0.996,79,1664
jvavrurb,0.42000000000000004,0.7200000000000001,0.43,629,1239
eoelzbfe,0.959,0.191,0.6589999999999999,436,903
jakzlmuj,0.205,0.645,0.645,143,422
mswyiyby,0.36,0.49,0.66,163,1632
wspyssyv,0.181,0.6689999999999999,0.969,26,1426
zgjtqfoy,0.255,0.595,0.255,534,1661
isdmapmt,0.278,0.572,0.572,480,1448
rlntnryo,0.445,0.4049999999999999,0.4049999999999999,121,1007
oxjagpuw,0.279,0.279,0.571,969,1466
uqxuswxr,0.602,0.602,0.248,454,1240
qrsirhvv,0.22699999999999995,0.923,0.22699999999999995,695,1092
zfaxyxsp,0.21999999999999995,0.93,0,55,593
ydsfquge,0.594,0.256,0.556,166,1725
zkqkidge,0.231,0.619,0.231,523,1049
mtdsnotw,0.24,0.61,0.91,584,1679
bdrsahls,0.93,0.22,0.63,266,1147
voccnunt,0.329,0.521,0.8210000000000001,192,349
sywancdk,0.7040000000000001,0.404,0.446,892,1001
kmqnacub,0.03999999999999995,0.81,0.33999999999999997,847,1196
psbayjzy,0.267,0.583,0.267,766,1104
wmtvcnsb,0.30600000000000005,0.006000000000000033,0.844,467,1131
faqyptmu,0.616,0.234,0.534,800,809
whzcuqyh,0.265,0.265,0.885,820,909
bfuwooki,0.767,0.083,1.0,803,1863
qfurgpsn,0.894,0.894,0.256,909,1448
rqnhwecf,0.5539999999999999,0.5539999999999999,0.296,669,1264
elumjpna,0.592,0.892,0.258,287,564
kjuhifng,0.086,0.764,0.086,714,1650
epgdbsfl,0.32100000000000006,0.32100000000000006,0.829,849,1060
ylujppgx,0.245,0.905,0.905,1000,1769
hnwdlvwz,0.606,0.24400000000000002,0.24400000000000002,772,1048
mbhzmwpd,0.754,1.0,0.096,209,713
okktvsqy,0.363,0.487,0.363,655,1801
mlrqpwic,0.619,0.31899999999999995,0.531,366,1747
ackgfrog,0.147,1.0,1,170,1047
kqqnwvhl,0.16399999999999995,0.46399999999999997,0.686,358,1715
cfdvkttj,0.38,0.77,0.77,594,865
vygifexb,0.23500000000000001,0.615,0.23500000000000001,814,1480
ggubezuj,0.707,0.4069999999999999,0.443,445,676
lnaqmifs,0.771,0.379,0.379,645,809
rcvtywoa,0.775,1.0,0.075,727,1112
laaxawfa,0.536,0.23600000000000002,0.614,680,1583
ccuetvlc,0.825,0.025,0.825,203,545
thlwhgpa,0.869,0,0,948,1521
bqibyjpp,0.87,0.57,0.28,36,261
suofwjlh,0.32699999999999996,0.523,0.32699999999999996,338,589
gqxqsavu,0.682,0.46799999999999997,0.16799999999999995,47,1994
xhrdnpjz,0.92,0.22999999999999995,0,175,1990
weiwjggm,0,0.941,0.20900000000000005,19,380
oclpziuz,0.262,0,0.888,950,1920
rnsxmdax,0.74,0.41000000000000003,0.11000000000000001,220,1897
mghnnrtn,0.17099999999999996,0.17099999999999996,0.679,345,1835
craypdej,0.326,0.824,0.5239999999999999,256,1791
lnnyumxs,0.23500000000000001,0.23500000000000001,0.615,805,924
obxsfyni,0,0,0.907,496,802
jvwgrcjh,0.42700000000000005,0.723,0.42700000000000005,332,1903
ekdtrcqh,0.978,0.17200000000000001,0,317,1938
ylamomyj,0,0.963,0,649,730
bakxolqu,0.737,0.43699999999999994,0.413,353,993
zxzcqrmc,0.524,0.32599999999999996,0.626,278,392
oslnlscy,0.375,0.07499999999999998,0.775,204,1833
xvnbdxoz,0.989,0.689,0.161,560,1539
lghoxoww,0.363,0.487,0.363,600,1223
aeuvwflu,0.689,0.689,0.161,404,1024
kbikdbgz,0.45400000000000007,0.696,0.45400000000000007,544,1753
fzetfpkm,0.239,0.911,0.911,187,365
msqwshhq,0.652,0.9520000000000001,0.198,866,1915
ekwhelga,0.709,0.44100000000000006,0.44100000000000006,658,1224
urnnikjm,0.29400000000000004,0,0.856,195,1737
tchcakmw,1.0,1.0,0.124,342,1463
rvddxcuv,0,0.984,0.166,380,462
myqtwaay,0.845,1.0,0.005,674,1615
jpcdeasn,0.812,0.33799999999999997,0.33799999999999997,251,1628
ccuwbqqn,0.748,0.102,0.748,189,889
tbtycqot,0.216,0.934,0.934,358,680
jhcegzgl,0.8,0.35,0.8,127,1741
jrdjoteb,0.513,0.337,0.8130000000000001,44,1703
yfqmlzqi,0.012,1.0,1,745,1281
dzaimmql,0.83,1.0,0.02,253,797
lyxruwhg,0.292,0.858,0.858,42,485
xwfeypte,0.872,0.872,0.278,413,1003
ijrsjokc,0.013,0.837,0.837,989,1059
lzezvdkp,0.352,0.798,0.498,492,1521
pmscrrvt,0.31699999999999995,0.533,0.617,453,1295
bebroezy,0.615,0.535,0.535,827,1736
cqfjnqcr,0.009000000000000036,0.009000000000000036,0.841,863,1158
gmcqmeao,0.944,0,0.20600000000000004,266,873
clbyviqm,1.0,1.0,0.117,890,1640
svwohenm,0.7200000000000001,0.43,0.42000000000000004,506,918
mzfxyqsr,0.10500000000000001,0.745,0.405,817,1402
kqkdtcex,0.054,0.7959999999999999,1,891,1208
boczldsq,0.809,0.04099999999999995,0.34099999999999997,352,1873
cegpyinv,0.278,0.872,0,97,182
fppxgqmx,0.637,0.937,0.213,507,1232
lvutrqko,0.006000000000000033,0.006000000000000033,0.844,134,189
fjyddbpz,0.968,0,0,333,1901
surcflto,0.531,0.31899999999999995,0.619,1000,1345
feykrzby,0.45899999999999996,0.391,0.759,754,1428
sgdewyho,0.711,0.13900000000000004,0.43900000000000006,974,1712
tvuaijsm,0.78,0.06999999999999998,0.06999999999999998,466,1815
twhtjbzf,0.38,0.38,0.77,641,1450
vqjrblvg,0.52,0.32999999999999996,0.32999999999999996,624,689
hgksxkwf,0.556,0.556,0.594,62,254
hpuwgqwj,0.292,0.858,0.858,446,1245
rnpopbaz,0.457,0.3929999999999999,0.3929999999999999,594,1685
ytpghjnd,0.218,0.518,0.632,448,1919
akvcfioe,0.8590000000000001,0.8590000000000001,0.291,819,1369
airunvhw,0.44999999999999996,0.4,0.44999999999999996,312,915
xmzncgoy,0.8019999999999999,0.8019999999999999,0.048,423,1174
zzujavyo,0.493,0.493,0.357,719,1749
xhigqoou,0.798,0.352,0.798,872,1580
ozspxxee,0.381,0.681,0.469,591,801
vnhrpdtx,0.022000000000000047,0.32200000000000006,0.828,159,1531
dptjwajp,0.538,0.612,0.612,821,1433
smwbggnz,0,0.976,0,42,1655
oytlmxph,0.868,0,0.28200000000000003,556,1688
lfcthkrl,0.383,0.767,0.08299999999999999,880,892
kmiquqfs,0.848,0.0020000000000000295,0.0020000000000000295,490,1437
fqazsaat,0.29400000000000004,0,0.856,508,1840
rqncpaze,1.0,1.0,0.041,768,1125
mjnyqlkr,0.727,0.12300000000000003,0.42300000000000004,677,771
vbjgtywl,0,0,0.973,471,1728
kymhisuy,0.511,0.511,0.339,739,1419
zvgkkhvz,0,0.154,0.996,828,902
blgwwyzg,0.862,0.5619999999999999,0.288,686,1709
pjgohygx,0.2,0.9500000000000001,0.9500000000000001,465,1251
nuhazxta,0.258,0.592,0.892,619,1204
zfnvklbr,0.614,0.23600000000000002,0.536,826,1758
gupzouyo,0.33199999999999996,0.33199999999999996,0.518,192,1822
acfrxpdb,0.014,0.836,1,220,541
stbhuhrq,0.725,0.725,0.125,726,1098
acpstncv,0.693,0.4570000000000001,0.15700000000000006,304,1846
gmuovdvt,0.85,1.0,0.0,318,1435
cgguivzi,0.435,0.715,0.4149999999999999,740,1073
svzsabev,0.19400000000000003,0.956,0,967,1195
zucbvkru,0,0.977,0.17300000000000001,606,1888
fdvgncyv,0.737,0.113,0.737,24,1136
kuskrfkd,0.015,0.835,0.835,558,1047
yirgpmde,0.119,1.0,1,72,409
ouvrauae,0.879,0,0.271,736,1279
gwvheefv,0.233,0.233,0.617,809,812
yueynrgq,0.781,0.069,1.0,941,1449
urenlofc,0.59,0.89,0.26,906,910
pjplnnss,0.22799999999999995,0.22799999999999995,0.922,660,1552
mbhregtv,0.01300000000000004,0.837,0.31300000000000006,233,1956
ycxqqxxs,0.355,0.355,0.495,421,1522
optemrub,0.471,0.379,0.379,384,1922
loeaycqi,0.755,0.095,0.095,804,1994
hveylbdg,0.384,0.684,0.466,465,1457
kzmbnelr,0.562,0.2879999999999999,0.588,170,685
cotgxctm,0.358,0.358,0.792,500,1053
lrlovpum,0.715,0.135,1.0,630,1318
wtoobrlb,0.13100000000000003,0.719,0.43100000000000005,354,1679
mehswmwd,0.371,0.671,0.479,404,1858
fwirxntz,0.603,0.247,0.603,50,1489
gnwpsrov,0.15100000000000005,0.699,0.45100000000000007,81,489
sojkfrsm,0.498,0.19799999999999998,0.652,221,1144
khoxkwpo,0,0.959,0.19100000000000003,619,801
zzltpyqh,0.897,0,0,942,969
ksduznjp,0.43500000000000005,0.43500000000000005,0.715,235,1411
jgugjxfe,0.752,0.398,0.098,40,945
mswiqgla,0.363,0.787,0.487,114,584
aouxitjm,0.28600000000000003,0.864,0.28600000000000003,527,1982
zapqjthj,1.0,1.0,0.074,307,1426
irxyazkv,1.0,0.045,0.8049999999999999,108,272
tvnkfazr,0.19600000000000004,0.954,0.19600000000000004,958,1400
smymjtfs,1.0,0.735,0.115,399,1705
jetdjepz,0.29200000000000004,0,0.858,34,395
pjbxnsrs,0.703,0.44700000000000006,0.14700000000000005,711,1897
cdlyqmww,0.346,0.04599999999999996,0.804,19,185
agrypeeo,0.604,0.546,0.604,376,861
nbmvyzzf,0.369,0.481,0.781,760,1462
wjqpjiuq,0.21100000000000005,0.21100000000000005,0.939,504,1827
takvbfpc,0.837,0.837,0.013,978,1126
caivqtur,0.76,0.39,0.39,246,1055
mihnepmr,0.055999999999999966,0.794,0.055999999999999966,945,1762
fdezexgm,0,0,0.903,548,997
glzarjmu,0.551,0.599,0.551,263,833
ypklirll,0.728,0.12200000000000003,0.42200000000000004,431,1430
rnhbcbhg,0.274,0.876,0.274,2,1874
xsrmnryg,0,0.892,0,725,746
