name,elevation,aspect,time_in,time_out
ajcafjfj,0.565,0.625,648,1315
taezewmx,0.566,0.614,864,1503
zfojvkdi,0.57,0.628,834,1327
dxpocllt,0.571,0.611,193,1634
jdqamvlh,0.575,0.583,666,1358
gcukuzso,0.575,0.561,611,618
oghwjidd,0.576,0.533,28,998
qmtrpdwe,0.576,0.458,642,1868
vwheovxg,0.575,0.489,272,1427
obxpudae,0.576,0.511,115,849
zmpodrlm,0.575,0.519,955,998
gozrxjvm,0.576,0.614,799,1282
shohfwws,0.58,0.664,309,1791
gpwhwehq,0.584,0.622,435,1414
ghafcxsh,0.584,0.539,463,880
brlgtncb,0.586,0.614,625,1143
yhjkddqp,0.589,0.556,894,1670
skqkwgkk,0.588,0.508,763,1466
dbmsawgo,0.589,0.578,389,791
gtkecxjs,0.591,0.6,235,1195
gtlaujve,0.594,0.625,925,943
ugjcipro,0.594,0.314,7,1248
pknmerfh,0.593,0.317,659,1996
jexrytcw,0.591,0.344,904,1443
cmxejizw,0.588,0.431,445,565
klxilsyg,0.589,0.575,196,415
bjfkqeht,0.591,0.539,289,987
yaxbmfbw,0.589,0.619,320,1377
xgigaapu,0.594,0.669,600,1427
ziejssez,0.596,0.55,162,553
aoomxrgx,0.596,0.589,641,1613
ubgabjrp,0.599,0.639,483,1617
mehjrkij,0.601,0.661,826,1009
advewmak,0.604,0.625,325,1151
mgmtjpwq,0.604,0.447,470,1559
qkputwgb,0.603,0.436,909,1217
unmlovot,0.603,0.336,758,1919
fadquirj,0.598,0.294,746,1049
emcgbkxx,0.596,0.319,976,1267
gtswgmat,0.593,0.356,377,1106
zfkgkwwh,0.593,0.328,240,494
rsokcdqf,0.589,0.261,594,1570
lcrsgpyt,0.586,0.283,440,1793
lmhctxud,0.584,0.417,559,780
xukeqazt,0.583,0.461,967,1514
zhihkudu,0.581,0.5,105,735
ocsljshs,0.583,0.547,285,1852
yyozclad,0.584,0.597,478,1772
fmqletgk,0.589,0.592,502,738
zgzjhzhr,0.591,0.569,990,1193
fdcirryo,0.594,0.55,315,1980
tifjnxhq,0.594,0.594,538,1698
zdygujhj,0.598,0.653,957,1935
fcewqszv,0.599,0.572,337,1093
vslryuev,0.599,0.569,759,1008
ciqfcxzc,0.601,0.475,937,1234
lwueosld,0.598,0.439,38,1242
icevnfqk,0.599,0.447,109,1734
egphhgdx,0.596,0.489,756,1736
ztzpnzvm,0.598,0.625,223,1872
uvbkthtu,0.601,0.664,683,1223
ebjqtyru,0.606,0.625,452,1681
qcuxhand,0.607,0.483,939,1737
nltwpwgx,0.607,0.392,693,1299
zkmlcowr,0.603,0.333,77,630
ohuqnrkw,0.603,0.033,436,1694
kvotzfiu,0.601,0.958,259,1410
fbdgytda,0.604,0.942,681,1925
hnsrpawb,0.604,0.0,426,710
jtpqlcwp,0.604,0.036,558,1908
gjekwjsv,0.603,0.114,735,1938
sipenmqz,0.599,0.164,199,1664
vntbipjq,0.596,0.192,953,1597
emkcpbcy,0.593,0.25,258,1526
dfxpkwoe,0.586,0.289,131,1081
qebcnywe,0.581,0.328,936,1526
ecedmbwf,0.576,0.375,113,307
ybpneowl,0.573,0.439,814,1407
dpaeqtzj,0.571,0.472,258,1290
mmxxrxdb,0.571,0.486,785,1454
pkwlouvb,0.571,0.531,9,1156
cxbrefms,0.573,0.508,78,635
xgkghfrg,0.571,0.478,859,1795
eelenirl,0.571,0.514,713,1929
reubmwsp,0.573,0.447,193,1999
tdkgvfdk,0.57,0.353,418,1962
zqydbycs,0.566,0.292,73,1865
esusxkio,0.558,0.267,772,784
gpgeiglv,0.548,0.261,728,1410
bszdakaz,0.537,0.278,901,1578
txnartgs,0.529,0.311,329,1851
yqrdhqcb,0.524,0.336,762,833
zelwpunj,0.517,0.35,934,1000
malxhzwo,0.512,0.369,782,871
jykfmedt,0.507,0.392,670,1422
hoeipohr,0.504,0.389,691,1851
mhdtjsoi,0.499,0.356,695,1468
kkxcbxja,0.494,0.333,877,1656
vfwmlwuh,0.493,0.925,222,363
jogthhnw,0.496,0.9,230,1492
iovgpwdz,0.498,0.947,356,914
gfkygqsp,0.498,0.928,441,1211
wyjorxdp,0.499,0.85,110,384
zsbnilov,0.504,0.875,561,665
rkwybecf,0.506,0.906,939,1705
ttnxutkd,0.509,0.9,536,1940
lgjhsuin,0.512,0.894,524,611
tdtefhho,0.517,0.892,684,1133
dcbvzfxn,0.522,0.894,79,250
dhhqpvev,0.527,0.903,770,997
rnnlwdxi,0.532,0.922,776,1344
fgubpdnj,0.535,0.944,682,1663
ycboqeht,0.537,0.936,481,1307
bzpakauz,0.54,0.889,373,746
bmzsjkpp,0.545,0.858,962,963
pkhtwucg,0.548,0.853,618,785
maupuryq,0.552,0.856,463,794
ztaxrzyx,0.555,0.864,855,1354
zhweirls,0.558,0.875,450,1278
ilkdbwkh,0.56,0.875,952,999
nxbqhjas,0.562,0.875,602,1949
jbkggchy,0.563,0.894,367,1333
jyfkzlyy,0.565,0.947,982,1529
fidpvkps,0.565,0.944,141,801
drxmdbsa,0.566,0.939,363,616
fwxbwmfz,0.568,0.95,290,1837
hbnlqscu,0.57,0.975,507,1738
dkjvgrar,0.57,0.981,45,1409
koprnkns,0.571,0.003,468,1315
gptdrbay,0.57,0.028,565,1237
aeqojmtl,0.57,0.964,442,1881
ublinpzk,0.571,0.094,432,493
qzcrdodp,0.568,0.222,609,1391
swsgdakf,0.566,0.267,802,929
huprnbbx,0.565,0.289,743,1806
zjmjkuxp,0.562,0.308,686,1885
zxnfknjs,0.562,0.286,233,963
bsurkelu,0.558,0.25,981,1802
iipahsmv,0.555,0.25,521,1139
zvsatydv,0.555,0.314,842,1261
vmkpirjm,0.555,0.375,894,1821
kjvtbeqh,0.552,0.375,212,1466
sihypdun,0.55,0.389,107,1751
scgmflyo,0.548,0.336,158,423
msxyznfi,0.543,0.314,360,847
rvrpxsct,0.54,0.308,115,200
pyimgkms,0.535,0.286,607,1099
sojwgydw,0.53,0.261,839,1459
wccwdlmj,0.524,0.244,29,190
sklkcbbw,0.519,0.214,583,1989
evnnagae,0.519,0.069,791,1477
nzqxwwyk,0.519,0.025,135,1612
ewflhffr,0.519,0.969,608,1140
vjqmcqyz,0.521,0.897,282,435
qhmnrxmm,0.522,0.892,295,825
dkzyhkke,0.524,0.914,420,606
ptznwvzg,0.525,0.886,838,1095
hrjhetku,0.529,0.872,256,1346
zrirjtho,0.532,0.011,587,1254
xjbkgmua,0.529,0.039,70,801
jqotabma,0.53,0.994,659,1522
abxnqdif,0.529,0.05,482,810
ergczlyq,0.529,0.131,231,1013
pqdihktl,0.525,0.147,156,251
oypjactq,0.525,0.167,415,1230
fwtmrbzi,0.522,0.197,725,898
burzrueq,0.521,0.147,851,1090
dampdffj,0.519,0.103,982,1679
yxzovout,0.517,0.069,787,1249
ytikiudf,0.516,0.078,180,1053
elapuveh,0.516,0.103,102,1165
vgvhmnlp,0.514,0.036,708,1202
hntvgldl,0.514,0.044,123,1480
alnllbrj,0.514,0.103,702,1972
qqhbqyka,0.512,0.181,631,1284
ggwcsahh,0.509,0.142,959,1076
yrhlujdn,0.509,0.125,622,1948
aazucavg,0.506,0.2,912,1636
vrmtfssn,0.504,0.261,292,1444
lsmsqeve,0.501,0.292,705,740
mlgjlnwp,0.494,0.306,314,805
duhqwlwz,0.491,0.311,644,1466
fijgeezh,0.489,0.228,773,1527
quebxvub,0.486,0.153,328,1623
ryuaaerz,0.484,0.053,651,1123
uerzmuta,0.484,0.964,986,1769
wnyonafx,0.486,0.908,570,653
flineopb,0.489,0.919,88,1418
bbjoclkt,0.491,0.925,933,1511
fxjpbzib,0.493,0.964,947,1197
icudfmpv,0.493,0.086,457,1382
ezddexlm,0.489,0.089,382,1673
hcxcvsje,0.488,0.0,685,839
mvzodnrn,0.489,0.994,406,832
eclfzhcd,0.489,0.075,300,778
onywayny,0.486,0.064,498,1915
jsimizxx,0.486,0.081,87,541
aqzldgxo,0.483,0.047,222,419
klsgbegl,0.484,0.006,508,1597
bprhnigh,0.483,0.047,570,644
idlmnkes,0.481,0.067,651,1738
pxusdozc,0.479,0.064,53,639
ipmwaoye,0.478,0.078,420,1995
rarmskcg,0.475,0.122,823,1459
dfcobext,0.472,0.139,495,1979
elsruqea,0.471,0.156,670,1311
vcpijits,0.47,0.206,393,1706
rnclbkfw,0.467,0.211,44,1056
frkxsaiv,0.465,0.169,797,803
kbapsylc,0.464,0.147,676,1988
xmlcczja,0.462,0.125,259,1848
tauatqmm,0.461,0.094,920,1752
vcyxpvna,0.46,0.997,479,949
axbpnhya,0.461,0.989,320,755
ocdsjupe,0.459,0.986,277,982
dywbclla,0.461,0.931,868,975
yfndbexp,0.46,0.139,429,770
swqiuihn,0.459,0.175,238,661
lkupymhn,0.458,0.15,52,272
lhadewem,0.457,0.156,657,1637
beqliqvt,0.455,0.161,540,741
pyjgznhz,0.454,0.133,251,881
farqwdbv,0.451,0.111,901,1091
orkvrace,0.45,0.017,940,1320
dyueicrx,0.451,0.103,581,1002
axkzgzvz,0.449,0.164,920,1172
qfsfajfv,0.446,0.153,801,1681
mcsjlvws,0.444,0.206,977,1242
yzprwnjz,0.442,0.261,623,1363
jottwawd,0.441,0.239,844,1887
izilkadw,0.441,0.169,989,1667
qwuiucim,0.441,0.225,394,967
dgkdtstp,0.439,0.269,206,785
icxnosqn,0.437,0.319,11,833
xrmagkpp,0.435,0.364,126,1861
ojrifgfc,0.433,0.367,226,326
riavebja,0.431,0.356,648,1528
abwiqsds,0.427,0.339,998,1276
sifdbqrh,0.423,0.344,736,1958
gerhoerv,0.421,0.325,802,1989
asgojukd,0.417,0.239,715,1201
prgthqpm,0.416,0.008,547,1916
mkcacogy,0.418,0.919,581,810
znagrrpp,0.421,0.964,482,1111
ulfsqkjg,0.42,0.025,740,1146
cibgdzvi,0.419,0.994,675,1366
ucjfvwml,0.42,0.942,506,1220
bkratxyj,0.422,0.933,517,988
ydazcpwv,0.423,0.917,602,1901
ymmmdegf,0.426,0.964,219,1388
qywfzkqm,0.425,0.044,341,835
nwquryzf,0.423,0.017,139,766
phvievyo,0.424,0.958,607,1320
wvhrbuqu,0.425,0.919,979,1082
reboewwm,0.425,0.844,411,888
ewbbjskt,0.426,0.825,178,1132
coniixbd,0.426,0.775,841,938
yxbpnirf,0.428,0.758,238,1807
umkarpse,0.428,0.7,502,1179
uvdchljr,0.429,0.608,31,1382
eeckyotx,0.428,0.414,976,1679
zcfxgids,0.428,0.347,492,826
ojmjreft,0.427,0.469,210,1405
bswbsbcf,0.431,0.744,182,669
venfxzjp,0.432,0.625,541,1634
ayrcoeyp,0.431,0.211,787,1209
uqlodhrm,0.431,0.125,350,1231
uaazvlyi,0.43,0.825,513,1938
gmlvqpok,0.432,0.8,82,1471
digudvch,0.432,0.794,471,1032
coyybazu,0.434,0.85,591,1392
ensbexgm,0.434,0.061,721,1013
wtknyibr,0.433,0.992,364,904
bhucnaqy,0.434,0.031,237,264
uvoahluh,0.433,0.236,279,1057
hdrkbbpw,0.431,0.225,940,1594
whqwldjh,0.427,0.228,334,642
ynzapokr,0.421,0.236,395,1880
rybdjvoy,0.417,0.253,345,716
kvrxkvhr,0.413,0.283,463,1388
otpqkfoh,0.41,0.308,107,1763
vxqgquwe,0.407,0.306,574,1330
aztijzel,0.403,0.275,505,1923
zgpcepmw,0.399,0.239,608,616
gtdegima,0.395,0.231,979,1867
pbpevynl,0.392,0.242,133,1458
uvzorupg,0.389,0.258,565,1074
vetrvxkf,0.384,0.269,246,941
sfkmdhxv,0.378,0.272,530,596
kvkddtuw,0.373,0.269,850,962
mwuqdsyl,0.369,0.264,36,1660
mrulmhwm,0.365,0.261,868,1200
vnqdaqhs,0.362,0.25,973,1177
vduoumcw,0.359,0.219,218,444
qiaerufc,0.356,0.181,372,1039
cnnftnrw,0.355,0.136,160,1406
jwdhqpph,0.353,0.144,932,1693
xbabwytg,0.35,0.103,604,1971
oaqtklgd,0.349,0.028,783,1955
qwpsowcp,0.349,0.119,336,1931
mhzibyli,0.346,0.169,355,1722
pvcdgzdc,0.344,0.147,764,1095
rxzkjold,0.341,0.15,245,773
xturmviu,0.34,0.167,675,926
ehvelnnp,0.339,0.144,499,741
ttoswzwg,0.338,0.175,118,1486
xifhtvpj,0.336,0.197,553,1295
kpfzkdic,0.334,0.186,354,1609
getmzqwj,0.333,0.242,260,602
virqipuv,0.33,0.317,649,1986
uabkvupf,0.327,0.383,906,1499
sakkrzoc,0.326,0.403,530,787
thgjzvae,0.325,0.344,803,901
igheluzw,0.685,0.169,742,822
kjwavasr,0.683,0.061,155,221
phdwgqcg,0.685,0.042,290,1860
fjwftryq,0.683,0.244,446,733
jbmqnjvy,0.681,0.375,914,1457
nltdbfxr,0.681,0.35,106,1981
zzzmvssq,0.678,0.294,488,1477
pztmcqkh,0.675,0.281,594,758
qhidbnay,0.673,0.303,73,1934
bkccycwj,0.67,0.369,525,1471
uzcfdwmb,0.67,0.406,296,855
ofypqvvl,0.666,0.375,317,908
zjcwzucg,0.665,0.431,388,653
llnswgfa,0.665,0.45,44,140
fckffjok,0.663,0.375,208,1801
lxjzisym,0.662,0.406,351,832
fqavdzic,0.662,0.356,167,200
fqpjuofw,0.658,0.353,671,1621
xzciarfd,0.657,0.392,997,1396
tgfjfhln,0.655,0.406,272,1054
mocgbuix,0.655,0.381,796,1064
bfoowsqx,0.652,0.325,738,969
ujjmfhoj,0.648,0.314,722,815
aircdbut,0.645,0.297,687,1762
kptmqgle,0.64,0.289,85,1495
tsvcsbfv,0.64,0.258,774,1679
jnawiksi,0.639,0.922,186,1887
ijrikeio,0.64,0.864,716,1856
rrjtbjlq,0.642,0.919,349,688
kucpzcif,0.644,0.069,416,1631
lcxekjap,0.64,0.125,917,1523
rlyuzocl,0.635,0.081,449,1328
imhdutxw,0.635,0.047,790,1500
yidzehrw,0.634,0.089,935,1467
dhldzzrf,0.63,0.081,714,1746
cysxbdgt,0.629,0.083,821,1940
rxepoxmk,0.625,0.086,609,1215
eskskdoj,0.624,0.022,957,1517
rwlhtegm,0.625,0.011,807,1732
bkgfvufb,0.624,0.05,442,1736
oapspzpi,0.623,0.064,833,1772
bpycpogn,0.622,0.047,242,1214
lisjbhah,0.621,0.047,541,1473
vmtqxbha,0.619,0.069,566,1351
gzdewjmt,0.617,0.094,15,1509
dmaurarv,0.613,0.114,707,1948
hxznhevg,0.609,0.125,557,1811
nvbnubgc,0.605,0.142,987,1484
zbleouds,0.6,0.158,15,230
ofzexwcy,0.594,0.164,799,1858
fcdsigfc,0.588,0.161,536,1359
clpdmxmr,0.581,0.153,460,1091
xzcgwvbn,0.576,0.139,768,1354
cairhcno,0.571,0.125,606,778
uskjfqyf,0.567,0.108,375,545
qmaeqtqi,0.565,0.103,846,1202
wyqwzuhw,0.562,0.106,227,1550
omszwuhm,0.558,0.108,744,787
hljlwxzp,0.555,0.992,668,1919
nqvdvlwt,0.558,0.922,307,1636
mbosjbnc,0.56,0.131,593,1981
czypepks,0.555,0.217,248,652
erbsxcom,0.552,0.253,465,1975
hmheeeno,0.548,0.419,603,776
dvpdkbre,0.55,0.583,0,1668
jyjileji,0.552,0.606,948,1545
smmottzr,0.555,0.564,821,1601
slcobmac,0.553,0.419,965,1697
ccbzqpvo,0.552,0.483,362,1836
fymzhjro,0.552,0.533,989,1323
jbarbroh,0.553,0.6,103,204
srwpxlyn,0.557,0.658,578,837
olcfqccq,0.56,0.608,268,2000
agdqdhod,0.56,0.478,605,1878
abivnwlv,0.56,0.633,164,1557
exidutjv,0.562,0.653,439,971
lvzaagzj,0.563,0.642,251,1342
dkzzvmbg,0.568,0.636,862,1116
lbdojhxe,0.57,0.594,794,1446
kakovebn,0.571,0.553,870,1734
jxwrwtdk,0.571,0.525,746,837
avlhslae,0.573,0.508,739,770
yxqbuznk,0.571,0.478,508,1315
nkjqbahi,0.571,0.5,136,1359
kupxblbn,0.571,0.508,402,1187
mhlrgqwn,0.571,0.528,950,1793
tzjjqqxb,0.573,0.6,159,1649
wkwhbxlj,0.576,0.642,729,968
xfqyyohm,0.581,0.614,460,1091
jixhhidf,0.581,0.514,686,882
oeaabmwx,0.581,0.592,586,832
eimkyhgj,0.586,0.558,972,1924
gpegzmgx,0.584,0.5,356,1334
jzrzzsqc,0.586,0.614,839,1063
qgdfoahb,0.589,0.636,56,264
glrtvkto,0.591,0.625,21,942
ecfpnjqr,0.594,0.544,351,801
prevlaev,0.593,0.417,98,1546
tusolkyj,0.593,0.375,779,1073
rwnyqriu,0.589,0.353,49,1405
rgfvifyr,0.586,0.422,869,1340
aizemijf,0.586,0.55,825,1201
qblmicrg,0.588,0.575,963,1459
fureqsjb,0.589,0.639,115,718
nxjcgzpk,0.593,0.625,163,698
sthbcowg,0.594,0.511,357,1077
wgtptuju,0.593,0.558,649,950
spdwqtbp,0.596,0.614,244,1829
ctpwdeuz,0.599,0.592,660,852
pwxfrxdx,0.601,0.561,573,913
bppzjubp,0.601,0.492,694,1201
qxtvuyst,0.599,0.5,741,1123
gxbizmsx,0.601,0.356,387,725
tscqcahi,0.598,0.264,892,1791
lhymxvbe,0.596,0.261,325,1890
sjfqjslb,0.593,0.303,525,1332
ndhxfjyx,0.591,0.353,42,628
hnulhmpk,0.589,0.333,794,1662
sowabtat,0.588,0.283,801,861
mdbvxnqe,0.583,0.278,225,794
fbbqjmto,0.58,0.325,515,1129
skthoppx,0.58,0.469,23,1397
edvlqtba,0.58,0.625,536,1071
ajxyhheo,0.583,0.653,608,651
eazfqlys,0.586,0.6,869,1724
inmeyqhg,0.586,0.586,303,381
vppcuoha,0.589,0.6,868,1898
yariczls,0.591,0.6,4,1892
ibvczbii,0.594,0.6,198,1208
vhprovqa,0.596,0.536,490,520
irqlgpwe,0.596,0.542,395,763
fmtkaxso,0.598,0.5,13,1475
iqitjikh,0.596,0.425,25,750
mowoyhiy,0.594,0.422,452,1047
rxuoneog,0.593,0.511,387,513
oxarawsk,0.596,0.625,699,1960
rxlqovzp,0.599,0.644,94,1341
zkjvqvpb,0.604,0.606,96,1150
upsvizqs,0.603,0.486,343,1569
jhyyvvhq,0.601,0.444,925,1020
ivaqfceg,0.601,0.792,133,1456
qpdakjux,0.604,0.894,793,1266
tpiybbzs,0.606,0.922,24,1201
bzcsuumf,0.607,0.936,983,1724
mayxbkxi,0.607,0.014,35,174
dhmlbppw,0.607,0.089,671,1262
pbvtkmwf,0.606,0.169,279,1355
iqpnucvd,0.601,0.192,146,1533
zbrjlqtw,0.598,0.206,542,1031
zuhwnirh,0.593,0.233,373,1596
mewdbhjq,0.584,0.256,277,468
vysnfmgp,0.578,0.289,521,1963
tfumayjl,0.571,0.336,990,1413
jvqnwbpr,0.568,0.414,63,703
hlpbybjt,0.568,0.453,176,1157
twfjqdlj,0.566,0.475,856,961
gzttwebn,0.568,0.511,751,832
krlczclt,0.568,0.492,640,1826
anpirgok,0.568,0.494,786,1605
hbhavvvr,0.568,0.528,807,1919
bdvmqnol,0.566,0.392,307,745
kdmqapdo,0.563,0.35,895,1974
eodddhem,0.555,0.331,449,1240
xlrpsbfx,0.547,0.306,639,1505
sdwfjbzn,0.535,0.292,518,634
zmyuslpr,0.525,0.306,909,1689
mawimhgi,0.519,0.333,321,511
kjobylvp,0.512,0.353,840,1601
xzanimqh,0.506,0.369,506,1544
nrfvtvos,0.501,0.392,900,1300
lenmghty,0.498,0.406,902,1982
sdbnzfru,0.496,0.358,432,806
umrnotnp,0.494,0.125,418,1682
pdrjcfxt,0.496,0.875,919,1613
zqcppjyy,0.499,0.861,893,1402
qqjonohd,0.501,0.917,684,1072
cogbslzu,0.501,0.925,815,873
tdeqihas,0.502,0.861,261,1536
dxgcxccy,0.507,0.864,713,844
wksypgvb,0.509,0.892,453,1779
ixnficfe,0.514,0.897,975,1214
yarqbumk,0.519,0.894,793,1016
tbmepqvb,0.524,0.889,905,932
elpkurem,0.529,0.894,581,607
yrqiyumm,0.535,0.903,781,1595
pifwylrc,0.54,0.933,508,1512
vxgwgcgp,0.542,0.975,17,519
uiwbutiu,0.543,0.969,40,270
iigvpwwo,0.545,0.931,473,637
jzponxra,0.548,0.908,982,1972
fbmumzrl,0.55,0.875,960,1554
wouugwry,0.553,0.828,450,931
jniqyzfs,0.558,0.819,390,1633
yoeonvmr,0.56,0.833,670,991
yearnznm,0.562,0.853,54,1572
tnlikocb,0.563,0.875,538,1877
pkxiemqf,0.565,0.894,610,1151
jvjhfnjm,0.566,0.919,139,212
eusiauxr,0.568,0.919,415,1077
dqxgeyrn,0.571,0.928,144,1904
ajpyzfcg,0.573,0.942,773,1535
liknsmpd,0.575,0.975,571,1306
dptzlkxo,0.575,0.0,888,1888
zfobriez,0.575,0.036,837,1524
qhhmdjsb,0.573,0.089,706,1893
ttaijrra,0.571,0.067,13,796
wyitljos,0.571,0.211,475,1640
ejmzukmv,0.568,0.25,908,1257
usygfjjc,0.566,0.25,871,1369
ojpadgot,0.563,0.25,997,1636
nvzzrmdb,0.56,0.283,513,1910
azaoqavk,0.56,0.375,52,437
ruzsuxqv,0.56,0.214,329,1474
qsfurier,0.557,0.181,427,730
rqkmbjbg,0.555,0.228,781,1714
khkglccy,0.552,0.292,686,1559
moeqmsfp,0.55,0.308,963,1314
hdzixegd,0.547,0.344,757,1283
bqsrwyei,0.547,0.286,453,1991
slhstewp,0.542,0.272,131,298
qszepjzc,0.539,0.281,186,364
rsscazhg,0.534,0.269,741,1550
goacbhcv,0.53,0.25,664,1060
uhsdhclx,0.525,0.206,862,1470
lmlpvsnh,0.522,0.106,938,1559
dohbafwc,0.521,0.047,488,1898
cuwzydqh,0.521,0.0,761,1566
hmwyonyb,0.521,0.978,2,163
scbqlphm,0.521,0.875,511,1045
iqrqfepe,0.524,0.833,905,1905
mnfpnjgf,0.527,0.886,87,1184
ikjcwqrw,0.529,0.9,193,1033
uglfjduj,0.532,0.864,212,1758
ukmugzsh,0.535,0.025,319,1034
gtvtdgjj,0.532,0.133,455,1939
ukgnrabp,0.532,0.086,445,1441
ftixdrqr,0.53,0.164,392,901
khqwaxke,0.53,0.183,679,1290
gwgwzdck,0.527,0.189,241,1468
rzyufawf,0.525,0.222,823,1169
xdwjozni,0.522,0.236,771,1845
efciepbw,0.521,0.125,522,1578
wyltalcx,0.521,0.064,530,968
lzfhuepp,0.521,0.081,387,645
yttfpehg,0.519,0.108,624,1230
ysgjlvsd,0.516,0.067,947,1368
kazdtkib,0.517,0.006,780,1957
ddhsqpxd,0.517,0.125,737,1927
qtguxrxx,0.514,0.217,814,960
xocbzhrh,0.512,0.25,905,906
qjzqqyom,0.509,0.25,233,938
wfvnyhyb,0.511,0.181,549,1336
msqresjg,0.507,0.203,99,1618
pqvvdije,0.504,0.231,810,1800
ksxvhjdh,0.499,0.244,366,533
qdcdijmf,0.494,0.228,884,1092
zlgnhwzq,0.491,0.189,561,1597
hfuoepqg,0.491,0.167,479,978
puujqigh,0.488,0.106,53,853
akgenqed,0.488,0.003,582,928
ruhkzcma,0.488,0.953,396,1212
dufhxuyi,0.489,0.903,998,1273
zgirwxgr,0.493,0.908,18,1911
umgapljy,0.494,0.911,906,1949
sdczfhol,0.498,0.986,903,1891
cvxsjwqd,0.494,0.1,499,1774
lfryrnrx,0.493,0.069,163,1081
yqeckwvj,0.493,0.0,188,789
gucsgexc,0.493,0.017,806,817
mxamsgts,0.491,0.081,36,1612
zwnfeaxi,0.489,0.064,356,379
aqvtpvph,0.488,0.075,128,138
zqfqlqrk,0.486,0.008,994,1252
apsubpiy,0.488,0.978,401,624
ggcwchrp,0.487,0.053,876,1690
dzvgpicm,0.485,0.083,685,1840
twsoehrh,0.483,0.089,200,1435
eywobmkb,0.481,0.106,477,1571
lwnqfdmt,0.478,0.156,659,1042
mhesayuy,0.474,0.189,634,786
pchheooe,0.471,0.225,169,1069
movegrig,0.469,0.233,791,1651
xorvfpcl,0.467,0.175,661,1774
jutwncct,0.467,0.15,250,1629
bbdiycag,0.465,0.153,954,1637
awdwelrd,0.464,0.117,717,1814
inojnqni,0.462,0.092,514,1726
zarvnbnq,0.461,0.961,630,1932
crchqitf,0.464,0.997,17,445
icbpyymx,0.462,0.042,853,1447
foklsvyj,0.462,0.006,444,530
qzqsfivt,0.462,0.1,755,1829
wtcfnbhj,0.461,0.169,774,884
nbgptcxl,0.458,0.2,220,342
kemimxxn,0.458,0.233,281,1853
rudtrbil,0.455,0.192,358,487
fgdctfpe,0.455,0.983,700,1073
ampfnlut,0.455,0.036,950,1478
krtatqeo,0.454,0.058,430,553
kpmbrpcu,0.452,0.069,636,1928
yecyeqfu,0.452,0.108,553,1402
usdeicwo,0.45,0.153,709,1107
qdukvumv,0.449,0.167,125,1008
ejizuero,0.446,0.167,596,759
eyqqsqtt,0.443,0.139,728,1615
ghtvuldv,0.442,0.153,934,1618
ickvnypv,0.442,0.278,586,1643
bzofqxry,0.441,0.342,444,973
zaidijmm,0.438,0.353,292,355
imrjmxgv,0.436,0.367,156,1005
nsspxgtk,0.433,0.375,691,825
hqvnthgz,0.431,0.367,167,1752
yibvkphq,0.428,0.356,405,812
msryhwsp,0.426,0.328,391,1010
vjziazay,0.422,0.308,515,545
fzelthof,0.419,0.311,824,1262
tskditjl,0.419,0.039,602,1567
mxzaoupc,0.419,0.925,529,1093
sunslvub,0.422,0.878,18,670
qrnhcjjw,0.426,0.933,524,1275
fwphxdxt,0.425,0.042,381,546
yyxbesmg,0.423,0.006,893,1151
rlcnwjaj,0.424,0.975,271,288
exqhhrnp,0.424,0.961,317,1676
tfbiscxm,0.425,0.889,225,1503
qchtcklq,0.427,0.944,416,1187
rnibvfsc,0.426,0.039,723,1892
tythvyxg,0.427,0.047,456,1820
fhavmlgv,0.426,0.044,218,1674
gkjxenfi,0.426,0.961,138,1277
xjjlkmto,0.425,0.875,320,1012
hisvkmkc,0.426,0.906,652,1603
yukstgcr,0.426,0.772,617,811
mmozmwci,0.427,0.642,618,1933
lhiwugqe,0.428,0.517,240,1401
juyqkcfx,0.427,0.519,837,990
uahspjlh,0.428,0.458,430,823
whympacq,0.426,0.336,245,1134
inttanif,0.425,0.825,763,1985
nnbsnvbw,0.427,0.739,553,1662
zndgpkmz,0.43,0.658,838,1343
zkqvwkrs,0.43,0.556,361,1948
wrznjpgw,0.43,0.55,500,1578
tzoozhei,0.431,0.75,952,1862
xoqjhjgq,0.431,0.719,113,168
lnspuwdv,0.432,0.744,80,413
orgqijnl,0.434,0.775,576,776
itjgnokn,0.434,0.022,61,1128
tvvdxxbn,0.434,0.986,657,1297
yckspmil,0.434,0.192,616,722
iwhfiqmf,0.432,0.272,379,695
wlctcjrf,0.431,0.275,305,760
bfngyvnn,0.428,0.25,31,1790
ugxmacqq,0.422,0.236,405,1614
cmolyywj,0.418,0.239,89,1519
yvhslsdg,0.414,0.253,691,1446
ygeskwkd,0.409,0.264,35,1195
awnrtive,0.405,0.272,385,1672
wjgrkold,0.402,0.286,558,1332
bbpyeipm,0.399,0.297,698,1051
xejqtxze,0.395,0.3,362,541
hrcjgunk,0.39,0.311,555,1015
pzbhjkin,0.387,0.306,836,1237
lzvlqihf,0.382,0.275,340,1117
bnyubpqy,0.378,0.244,666,1048
hybplyzv,0.374,0.203,208,839
ytrdghqu,0.371,0.178,393,1139
osvmohzn,0.367,0.178,738,1733
seihlevp,0.363,0.158,953,1559
tfzhnpee,0.362,0.156,294,1372
sifrrirp,0.358,0.15,938,1064
inijmcku,0.357,0.144,411,492
ffsksjyf,0.355,0.158,437,730
yidfkevl,0.353,0.069,848,1008
fyqdtqph,0.353,0.036,273,1960
kpedogek,0.351,0.142,272,716
yhuptddl,0.347,0.158,796,1373
yzbtuwlz,0.345,0.125,18,1531
jvfbjupl,0.343,0.144,258,1967
