name,elevation,aspect,time_in,time_out
wnleaqqn,0.478,0.836,204,1880
bcncjuvz,0.48,0.825,53,1268
yvkpnytl,0.484,0.792,571,851
ilhsilnh,0.489,0.758,696,1136
wdpvntux,0.494,0.733,2,70
wbhowbph,0.499,0.736,977,1567
vbzbtafc,0.499,0.933,802,1605
bezzosgx,0.501,0.917,877,1662
ujbdirbj,0.502,0.989,771,1905
lgeojlxc,0.502,0.875,489,1502
bmmiortf,0.506,0.783,308,536
xfjosnob,0.507,0.775,771,1410
aueibzla,0.509,0.0,158,1248
dnmjlzlt,0.507,0.125,66,1170
ffspggjt,0.507,0.108,388,1676
ulcmusvl,0.506,0.125,644,1949
eqjxpabn,0.507,0.258,161,461
fpckcbom,0.504,0.286,170,1484
ddfjrazm,0.502,0.3,572,1853
rtqzbjrn,0.501,0.292,637,1482
dbaxnwvv,0.498,0.325,965,1662
xlswawxn,0.498,0.294,4,1412
niapxbto,0.494,0.261,827,1021
mttbybdq,0.493,0.3,779,1620
ceewxvgm,0.493,0.275,705,1573
ajilfdgd,0.491,0.106,838,882
qgyidzoo,0.493,0.069,783,1898
fxiuftga,0.491,0.172,761,859
rrcvtbeg,0.489,0.158,689,1939
gcyhojkq,0.486,0.1,55,1692
xffkztha,0.486,0.089,654,1960
imahyxcu,0.483,0.136,62,1970
ljupwtbp,0.48,0.144,407,1140
eotayxwc,0.48,0.222,206,1210
jfkjulfj,0.476,0.239,241,1041
grbliktk,0.473,0.147,154,1236
yklvferx,0.475,0.181,804,1318
kgdnnnee,0.471,0.278,250,787
trcutrnu,0.471,0.469,918,1373
kuhmgnoc,0.471,0.375,381,1222
kxpvvbtg,0.468,0.422,808,1532
cqfiagrq,0.47,0.125,991,1254
tjiwyvcf,0.468,0.175,711,1636
wwixyiea,0.466,0.206,794,1486
sefplrno,0.463,0.194,246,790
ehosiwnc,0.463,0.169,130,439
xyfpxqra,0.46,0.197,11,208
qzimkrxr,0.457,0.197,172,1063
ouijoitm,0.453,0.208,516,991
njpenilb,0.448,0.231,247,1544
giiwngbl,0.443,0.169,475,1757
qyvwyafj,0.445,0.889,527,1719
defyuowe,0.446,0.911,18,715
ablfcmrz,0.448,0.825,708,1382
jaqjveer,0.452,0.831,753,1671
xocxuxtw,0.453,0.875,106,170
ejanurua,0.455,0.925,942,1038
kjtbakwb,0.455,0.044,887,1092
qpsoezax,0.455,0.131,534,1178
usudgmvm,0.452,0.117,976,1682
knkgxqtq,0.452,0.075,715,1869
rpzywcfq,0.451,0.186,617,671
tnctaufx,0.449,0.233,58,352
nhchbjmw,0.445,0.281,298,1091
rvjgrexr,0.445,0.25,645,1436
gzpzxofe,0.446,0.078,696,1211
buuelyma,0.446,0.05,585,1062
ptqraxie,0.446,0.981,355,1129
jslbtjia,0.447,0.15,750,958
gfboogfs,0.445,0.214,252,622
eqrgifui,0.441,0.244,757,1038
eglxzaie,0.438,0.3,281,1147
fgivjmzx,0.435,0.331,886,1339
fyatkand,0.435,0.322,991,1728
beomjgfh,0.433,0.231,702,1403
civqkixp,0.433,0.956,621,1113
fdbivfmj,0.434,0.142,418,522
jcakgixu,0.43,0.228,567,1571
kdeogboz,0.43,0.339,622,1033
bboftham,0.43,0.414,395,1842
lpwqhofl,0.429,0.406,717,1436
sofplllq,0.428,0.364,808,1426
fgmmrhgi,0.427,0.25,758,1099
sedywjbh,0.427,0.375,320,1607
hlntuhci,0.427,0.356,993,1911
jfxsrhni,0.425,0.339,106,1252
qnkyqcvl,0.422,0.35,964,1347
ahzimfcv,0.419,0.369,748,1472
ortmdoak,0.417,0.358,844,1665
psfwqlzt,0.414,0.356,366,1743
vrawuane,0.413,0.375,400,1894
pgbapqod,0.412,0.356,901,1553
meetsuaq,0.411,0.397,253,648
tkqzyjeu,0.411,0.433,773,1267
acnuipyr,0.411,0.417,510,655
uxvirwsv,0.409,0.436,543,1663
stwfirft,0.407,0.439,276,1524
lhphgxjh,0.406,0.419,333,1095
zbvrkzkk,0.403,0.431,945,1110
qexycfcx,0.403,0.439,145,1472
boqqrout,0.402,0.389,429,1662
aggygzps,0.399,0.35,271,1274
vdxekgll,0.398,0.258,965,1143
zfwfkesu,0.398,0.267,691,1231
hnfeokbz,0.397,0.425,713,871
udihpwin,0.397,0.392,268,418
mjqoulqt,0.394,0.372,52,940
mabmipbw,0.392,0.381,838,1721
tivtknya,0.389,0.353,371,717
rpsrhawh,0.386,0.319,691,1327
vkixxnun,0.385,0.317,269,1701
xnjrwyyt,0.383,0.353,513,1299
uzioeota,0.382,0.297,898,915
urpbdbuq,0.38,0.247,519,748
phrelofc,0.376,0.211,779,1384
taprybul,0.375,0.181,110,1670
sxxehjmw,0.373,0.231,825,1253
hplygjtb,0.369,0.286,777,1066
xdfcqpdy,0.364,0.322,477,665
ptzlqgdp,0.359,0.347,603,1693
tmqybwcx,0.355,0.358,480,1710
cmypstsr,0.356,0.975,293,1788
zlaqefsv,0.356,0.969,257,1388
djklqzxh,0.358,0.931,670,807
dkucvggy,0.36,0.969,870,1094
yumnmefn,0.359,0.975,389,1597
wawpwbwo,0.361,0.953,924,1122
iqzhkzkd,0.362,0.011,911,1567
motlplgy,0.361,0.042,438,1426
repqzkzh,0.361,0.039,188,467
uruxjasu,0.359,0.044,247,1973
wydvnwvu,0.359,0.047,579,1176
soiaftwq,0.358,0.147,240,826
ckffzuxo,0.358,0.222,499,1726
zegggmaj,0.343,0.333,817,1889
siebaxbh,0.342,0.311,726,736
laaiwcsd,0.341,0.253,977,1224
cwpgzgfw,0.336,0.261,245,1919
avaqwhhg,0.335,0.311,521,1023
buwfrell,0.334,0.317,530,1723
tunlrlfc,0.333,0.333,814,1874
wybqrtcp,0.331,0.331,433,812
crfgjaab,0.328,0.331,153,1626
vgpoylzq,0.325,0.361,418,738
gjzkejql,0.324,0.381,142,1471
fupclskn,0.322,0.436,221,1695
qajkxcte,0.322,0.539,635,1808
uhxsgybp,0.323,0.464,954,1216
dhjgcrkn,0.321,0.414,678,1485
colfowqr,0.32,0.436,385,414
vxnvazpz,0.319,0.439,189,892
asessqnj,0.318,0.461,670,685
mjkgjhxh,0.318,0.447,818,948
xymtkkqo,0.673,0.328,333,1225
knmgwfeb,0.671,0.55,83,1945
kmuyajuc,0.673,0.792,166,1619
vfojbckc,0.673,0.178,207,1950
ywymigfw,0.668,0.194,129,420
dchrusgd,0.665,0.222,572,659
kkvklqif,0.658,0.347,150,1541
awquawop,0.655,0.339,164,321
qemwesmw,0.65,0.339,432,1129
rkpzdgih,0.647,0.356,386,1084
euqsstnh,0.642,0.339,964,1622
hicwxdkb,0.637,0.3,472,861
gxqattmq,0.632,0.303,566,679
iexpmkkw,0.63,0.375,421,1542
msmbyipn,0.629,0.381,280,1885
bupycbym,0.627,0.417,551,1139
raqvhfdp,0.627,0.417,751,1608
jxkpkcrj,0.624,0.517,31,1014
apxyrqex,0.627,0.619,399,1797
tavmkret,0.629,0.603,428,1246
undustdt,0.63,0.6,965,1881
yojybxby,0.63,0.625,140,1147
dhvqgrbq,0.637,0.369,94,548
gvlksofx,0.635,0.442,462,563
emddzlrl,0.635,0.403,236,1988
nkkcmabj,0.632,0.292,207,1508
epqtekkx,0.629,0.264,806,1396
qreevbua,0.627,0.25,965,1088
npprqeso,0.624,0.25,644,1600
lkylylst,0.624,0.228,275,1478
xbxpaxhq,0.619,0.189,10,399
bpukthlb,0.619,0.144,454,600
agqpllyi,0.617,0.208,52,759
kdjptfsh,0.614,0.189,927,1316
shkagfsk,0.612,0.125,701,798
khfwcqdp,0.611,0.067,290,1718
vnaukgfh,0.611,0.089,687,1000
zmuhpikb,0.607,0.142,825,1945
xpplplpy,0.607,0.1,448,1832
ncsvfxzt,0.606,0.089,411,1102
kksjhzil,0.604,0.05,638,1523
hmkpfapj,0.604,0.989,265,655
hfnnjtxe,0.604,0.875,977,1864
kwptltam,0.611,0.875,932,1635
wvglqblw,0.609,0.2,498,1912
qzddlkxk,0.607,0.172,516,1194
hhxekviv,0.606,0.064,455,1219
ialndsbx,0.606,0.083,675,1056
dpadguyu,0.603,0.125,818,1657
pkhmfjbq,0.599,0.139,732,1002
qjvjhsvh,0.596,0.119,433,603
tczooqmp,0.594,0.0,745,1062
tdxhhivu,0.596,0.972,105,124
whdrqquf,0.596,0.039,422,1014
thkrfniq,0.596,0.125,738,1588
ovgrdsfu,0.594,0.15,927,1664
qwcxdegr,0.593,0.164,462,614
tucmrjhq,0.589,0.15,616,1287
xnruofld,0.589,0.022,428,1404
bqwjdjgs,0.589,0.25,495,1903
mqihexwh,0.588,0.272,957,1305
bxmltewe,0.586,0.297,112,516
rpqttlcz,0.583,0.325,498,1900
irrhzlgj,0.58,0.35,903,1854
wulkfgru,0.576,0.372,788,1888
juqqmmiz,0.573,0.411,864,1106
ksmvjzex,0.571,0.425,327,623
scychtkr,0.57,0.447,817,1095
guoinwsk,0.57,0.489,390,528
dxebrldf,0.57,0.55,224,788
zavvqucj,0.571,0.519,274,1507
orxylfiw,0.57,0.436,404,1034
lbajiwgq,0.57,0.297,1,1202
snbhqrdd,0.566,0.236,514,1975
uoozlfyw,0.565,0.203,803,920
hbircqka,0.563,0.192,425,1974
tbbzfapm,0.56,0.186,658,1561
dnophros,0.557,0.172,675,1385
bqkdjygy,0.553,0.15,883,978
sxseuweu,0.55,0.15,856,1711
xohxzkxu,0.547,0.172,448,1195
risgwsvx,0.542,0.172,305,1937
sovcishp,0.537,0.167,963,1083
lgjheuze,0.534,0.181,664,1918
lholecrr,0.53,0.214,33,430
rehrbyqx,0.525,0.222,235,1970
cbphoxfj,0.521,0.206,739,1182
nkzlzwap,0.517,0.167,223,1544
tfoanmtt,0.514,0.086,363,995
kmmmbssr,0.514,0.958,741,1647
odlucewj,0.516,0.894,254,1843
fggyzrvi,0.519,0.861,101,564
kuaqqrwe,0.522,0.833,289,1382
ahcsyfgz,0.524,0.536,517,1892
yisyhbju,0.524,0.458,281,1476
sgzmcmnw,0.521,0.436,499,1831
fmcunnvq,0.517,0.422,713,1179
yvqyymno,0.512,0.408,361,1493
colvokkr,0.507,0.406,380,670
yulknibn,0.502,0.394,453,1954
skgurapy,0.496,0.389,966,1763
biiuezmw,0.489,0.386,334,1051
uvegcuer,0.483,0.369,56,66
pupvrcid,0.475,0.361,280,655
qmyavczr,0.47,0.369,348,1950
admeknyt,0.471,0.861,147,547
ngwjshws,0.475,0.861,214,1769
ltunlbnz,0.481,0.864,195,1814
njvikloi,0.486,0.869,716,1869
sggfgubu,0.493,0.869,468,1071
nibksyjp,0.499,0.886,303,1437
dbcnthuw,0.504,0.897,725,1345
qyawcmkd,0.509,0.903,22,58
xgvstiuz,0.514,0.908,789,808
svbhqpry,0.517,0.917,985,1707
rkpetwcl,0.521,0.947,133,749
qzfrmjdd,0.521,0.972,847,1307
ypnskgcf,0.522,0.031,100,619
pcmxzqdi,0.521,0.194,453,952
crcwrtlj,0.513,0.242,431,641
ipgleosw,0.508,0.256,993,1681
zpowuxcf,0.503,0.272,662,1586
lkuvxovz,0.499,0.286,377,884
eagpwbqy,0.496,0.253,361,857
ddudpkdi,0.494,0.175,68,810
zkflayon,0.491,0.158,168,1694
ajttynde,0.488,0.136,390,1307
ozjrmigj,0.486,0.142,9,536
yxudcxvs,0.483,0.15,951,1612
ceikhfuj,0.481,0.125,413,1915
xttknagj,0.478,0.019,86,360
ybxuogkx,0.481,0.85,437,444
yjdquisi,0.486,0.811,441,1884
bfqnicss,0.489,0.781,425,959
yqdhahqj,0.494,0.761,641,1983
npajxtvf,0.499,0.794,56,1334
nwsdmral,0.501,0.875,292,623
bnmjdrvu,0.504,0.889,300,1610
hoqyvhso,0.507,0.975,992,1817
wgdftkcg,0.506,0.028,503,1887
pnrlvtyk,0.506,0.961,558,1081
vlfzzhjt,0.506,0.925,797,1318
wzktzpgp,0.507,0.85,452,693
mxfymyzu,0.509,0.125,778,1024
uaqlmpth,0.507,0.25,733,757
ielxrokm,0.509,0.25,541,1852
boczjcuw,0.507,0.278,355,1063
avyxroiv,0.506,0.3,7,1370
jrsnekjf,0.502,0.306,169,583
jpkgxjut,0.502,0.289,680,1118
altwmyga,0.501,0.25,33,248
ckjlgcrz,0.498,0.25,344,1417
fzpmwfdh,0.498,0.231,557,1705
xriydkiy,0.494,0.211,702,1592
uihpxrhs,0.493,0.086,55,798
elputwel,0.493,0.983,755,1089
jrxthfsu,0.493,0.986,756,1392
pamztpqm,0.493,0.056,436,1236
dimropmu,0.491,0.125,480,744
nynoftke,0.489,0.136,851,1354
sncpjkyw,0.488,0.083,57,884
mpuqopzb,0.488,0.053,98,787
qztbykoa,0.486,0.128,630,1508
yacmelkv,0.483,0.153,549,1944
lzlgmcek,0.48,0.192,678,1135
mykhbxlq,0.476,0.181,375,1328
ezyyhtlc,0.475,0.069,920,1946
iucxbvjo,0.475,0.183,911,1916
qoglykik,0.47,0.25,296,310
kpnwydps,0.47,0.375,648,1284
eudbhfhj,0.468,0.322,309,1608
dgkktzms,0.466,0.5,325,1190
zgbmhywj,0.47,0.639,872,1210
qcrbhowc,0.468,0.269,154,1111
wotctvop,0.466,0.236,414,1411
dpuiszoq,0.463,0.186,238,372
ymssujlm,0.463,0.156,79,183
vjaozoxt,0.46,0.181,295,304
fzfwzqmy,0.457,0.169,613,1744
inbpwxyx,0.455,0.183,148,1512
ruqkjzdi,0.45,0.194,196,1476
hglblzzr,0.445,0.1,659,1072
darooyii,0.448,0.911,552,1135
rilmnqhk,0.447,0.925,494,849
oxudeloy,0.448,0.719,439,518
pfrtonwd,0.452,0.731,879,950
fpoodhtk,0.455,0.758,417,886
pbneviez,0.457,0.828,645,1199
kwbwtvtp,0.456,0.081,219,1405
fpntwtht,0.455,0.158,713,1568
xqvjqbfq,0.453,0.15,856,885
oocgizgo,0.453,0.161,696,915
aapgzhpe,0.451,0.233,572,1386
omgmpxgw,0.449,0.242,978,1520
sdzkqhzb,0.446,0.169,211,698
kibahmfo,0.447,0.047,380,815
zguczitw,0.445,0.408,191,561
mmetrgok,0.444,0.425,710,1522
fhhsdpgh,0.442,0.386,291,1278
dpyjhwhd,0.44,0.369,950,1192
ikoggkbn,0.438,0.328,963,1426
pgrwvnop,0.436,0.267,756,1507
ginczzqc,0.435,0.189,926,1300
gkddokge,0.434,0.036,782,1890
culiffkw,0.435,0.906,381,1512
qnohopxg,0.435,0.139,163,1402
pzhixrpm,0.432,0.192,844,922
sxpkjjkd,0.429,0.225,346,1600
qxxhkmnr,0.428,0.333,912,1514
ziyhytud,0.427,0.35,518,529
hlasujiu,0.426,0.408,219,1653
wfdlxype,0.427,0.475,919,1560
jhyittqm,0.427,0.442,31,1538
egyzecbf,0.425,0.394,220,992
kgfbvjzm,0.423,0.372,185,1085
yvzwosud,0.419,0.372,131,468
mcxtkulc,0.417,0.383,512,726
vnqfdnim,0.415,0.375,619,1445
oxlqomwx,0.413,0.383,786,1378
xwhpsknc,0.413,0.386,299,1977
cmiwbtha,0.412,0.344,569,1638
vabslbvk,0.41,0.375,17,1433
efdexdek,0.41,0.392,412,638
uwihmqma,0.408,0.392,699,731
aiwawyuy,0.406,0.386,324,1976
nywutzsd,0.404,0.375,831,1497
skbypntq,0.403,0.344,875,1948
xprcclee,0.403,0.278,703,1434
prgtxtsf,0.401,0.317,879,915
mibzoxln,0.4,0.331,190,655
fiajdmrh,0.399,0.125,154,161
xljoycku,0.401,0.1,576,826
lmckoive,0.398,0.233,98,1481
vsxyejka,0.395,0.347,371,1519
htrvbarz,0.394,0.369,536,572
zssdujpt,0.391,0.306,907,1134
mzatvmcf,0.389,0.267,502,917
pnheqqak,0.388,0.194,508,623
hnasllej,0.386,0.161,169,1439
hdsqbvjo,0.385,0.167,148,923
dqzsrrix,0.383,0.114,185,562
inkedgeb,0.384,0.1,446,1818
yujndbyd,0.382,0.164,344,1755
bekyycvv,0.379,0.169,702,1156
jhvcocym,0.378,0.239,34,1369
xpjjuddp,0.373,0.294,741,1680
oxoqraqc,0.367,0.317,190,247
clyamztv,0.361,0.325,123,1644
kvchpnqa,0.357,0.308,990,1645
bgltbbuz,0.355,0.028,1000,1486
ytqyzhjm,0.357,0.906,457,474
nwbfftmz,0.359,0.95,387,1418
mopwuhoq,0.359,0.95,280,670
kfwqbadt,0.362,0.925,117,716
ahpartby,0.363,0.964,412,1720
mfzustdx,0.363,0.956,172,979
vbidxweb,0.365,0.964,58,182
ehmxtltn,0.364,0.064,19,1526
nkjojomj,0.362,0.094,349,430
peiuofqn,0.361,0.017,437,1372
fwcziiph,0.362,0.042,600,1687
tgnvbwko,0.361,0.1,219,958
pfnttgye,0.36,0.15,601,1843
svqkuafg,0.358,0.225,45,548
cfkonytf,0.331,0.297,955,1308
fnfuomxt,0.329,0.308,754,995
gcucbzup,0.326,0.306,392,1442
tujvvdmp,0.325,0.311,64,897
bdwjwbgq,0.323,0.336,516,1263
bwjulxql,0.32,0.414,459,970
cqydrbqe,0.32,0.503,787,1779
lbqxovqn,0.673,0.347,10,1891
twbgbkft,0.671,0.411,16,1064
fezgnoxw,0.67,0.433,371,1642
jmhsuqcl,0.668,0.531,61,410
uzhnvons,0.671,0.578,626,1412
kfnvpjar,0.671,0.397,546,1911
jfxqfgud,0.663,0.306,714,1758
ieafzafd,0.658,0.333,179,552
walclhep,0.655,0.364,196,1784
xxmzvpnc,0.652,0.358,428,1723
okkpjkqs,0.647,0.339,489,1618
nkbcpqcf,0.642,0.331,63,151
rmqfezuy,0.639,0.3,368,1799
rmfeikjy,0.637,0.258,81,950
zjhaxzze,0.632,0.25,830,1062
immwccad,0.63,0.25,872,1555
tmunfbfb,0.627,0.267,953,1561
iqrxptzk,0.625,0.336,455,1041
ttzqflps,0.624,0.406,714,1478
sxqtghca,0.624,0.578,851,1255
faierdcw,0.625,0.572,440,816
erdjvaqp,0.625,0.597,784,1137
aermvntf,0.629,0.658,722,1956
kfucxwso,0.63,0.717,173,1070
jnroktjd,0.632,0.767,531,1567
dvjilqrx,0.635,0.447,644,1943
ahnmndzp,0.634,0.408,88,1115
lzslouky,0.63,0.464,757,1396
zvryquup,0.632,0.472,87,1230
chyhzjhk,0.63,0.375,108,823
togwthhz,0.627,0.361,586,1476
hzjvjzak,0.625,0.344,792,1330
xhjxpwch,0.622,0.353,896,941
plnhxxbh,0.622,0.333,128,1843
peyquczz,0.621,0.256,298,522
vpbommmu,0.621,0.264,834,1571
ohtkmaum,0.617,0.261,898,928
jkiuefel,0.614,0.25,940,1620
kgureupp,0.614,0.219,514,1888
izcsdoos,0.612,0.175,199,220
ddpxtbwa,0.612,0.206,435,1238
ekisjwbm,0.609,0.244,646,986
dvkhjnpm,0.606,0.317,289,682
pkdqtpqp,0.607,0.375,329,817
aadrqmov,0.606,0.125,260,694
jkvsjcjz,0.606,0.95,950,1307
qzijbbbu,0.607,0.708,783,1260
yfedtono,0.609,0.522,327,1754
pbobdcld,0.606,0.406,712,1015
wmngygox,0.606,0.514,440,470
yleloubl,0.607,0.7,901,1429
jaasshyf,0.607,0.211,273,1206
jrplvttm,0.604,0.217,983,1756
krodcrse,0.601,0.183,998,1610
bzgovmad,0.598,0.119,621,780
acdqywzb,0.598,0.042,108,1706
eavsypiz,0.598,0.214,535,1095
tepydkju,0.596,0.392,904,1765
zjmcfvaz,0.596,0.439,384,463
xnlyxlsd,0.594,0.425,182,1379
qaoffcjv,0.594,0.292,453,705
ztqypzvg,0.591,0.194,896,1428
dhdibcvv,0.589,0.214,845,1580
gcgtokzz,0.589,0.336,872,1138
gcnoztyl,0.588,0.317,361,469
hwzoboeq,0.584,0.319,911,1133
dhkwloak,0.58,0.339,484,1330
fjhqwkol,0.576,0.358,722,1504
tifouylf,0.571,0.383,303,697
mrfdrbvp,0.57,0.419,270,1513
rmefgsho,0.568,0.433,290,1370
wwmpgbuz,0.566,0.469,360,1533
kbkrbzpl,0.566,0.511,971,1713
sipjuldu,0.566,0.561,15,1255
mpckyxsr,0.568,0.567,701,859
okmcbcsr,0.568,0.589,853,1140
ifvyxcli,0.57,0.125,566,1240
qyznamur,0.568,0.125,377,1141
asqoacps,0.566,0.108,388,603
jhunkucx,0.565,0.139,88,1530
wqxcgitg,0.558,0.158,170,218
dixlllsd,0.555,0.153,348,1109
mhyweqik,0.553,0.161,178,891
fuacbved,0.548,0.189,8,1774
szzmcixb,0.543,0.192,144,1586
dqtwncuw,0.54,0.197,15,1224
fhbliteo,0.535,0.222,403,739
dncxuaoi,0.53,0.25,959,1885
xyjmbtlg,0.525,0.269,669,709
hwwewblc,0.521,0.275,496,1916
fwfxvffv,0.519,0.156,513,1297
ayqqmmxh,0.517,0.031,494,1633
pzcxkllp,0.517,0.964,524,925
lccvazsn,0.519,0.903,157,1455
spevvymz,0.522,0.858,25,460
bruvwzlr,0.524,0.414,852,1946
nkpoqitz,0.521,0.403,468,1302
ldvwkqdo,0.517,0.419,496,1737
qerrpfjj,0.514,0.419,763,1798
zuigefdk,0.509,0.417,152,1781
boyuyfuu,0.504,0.414,914,1681
kgaofcwb,0.499,0.414,21,1985
qpzwgylc,0.494,0.403,19,619
bwmpvqpm,0.488,0.394,751,1698
oxyycofc,0.483,0.381,45,808
bxglvncn,0.475,0.364,667,1185
mbhfzota,0.47,0.364,648,1360
qjamukgk,0.47,0.833,103,1216
buuawkfd,0.475,0.858,966,1570
ljlpwzbp,0.48,0.861,805,853
mxixnzhk,0.486,0.856,175,1541
icrrijdy,0.493,0.864,374,990
huxkaoph,0.499,0.864,552,1741
zcextidn,0.506,0.875,73,323
yxcwvsqd,0.511,0.892,409,918
rzdihfyd,0.516,0.906,694,1385
ilfmlfbw,0.519,0.919,201,1283
jbzqjvya,0.522,0.925,265,1504
oqhwsbeb,0.524,0.989,237,1799
mkykvwvk,0.524,0.089,121,279
wakcbzcn,0.524,0.311,57,1276
miagsgyg,0.519,0.3,766,1471
hyinocfz,0.512,0.292,990,1846
spfclgby,0.509,0.264,289,1781
wnorcbau,0.502,0.247,340,514
tpdstuva,0.498,0.236,356,745
qlbuvsio,0.496,0.1,14,1564
bssyykxa,0.494,0.136,325,746
bxmlpkwa,0.491,0.128,919,1412
dnkzajhn,0.489,0.15,637,812
pnxlruyz,0.484,0.15,183,1417
tdgampxn,0.483,0.092,704,1863
ueonrrld,0.481,0.011,995,1660
awguglkc,0.483,0.925,259,310
aifkrnbn,0.484,0.886,126,455
rqsbgrny,0.488,0.853,353,809
ibaoxtts,0.491,0.839,667,1296
syttuewo,0.494,0.792,858,1836
bbpwjxlg,0.501,0.778,244,703
ibgjpkcv,0.504,0.797,604,897
lcojitgn,0.507,0.814,843,1731
irebqmkm,0.511,0.956,419,1072
czinhufb,0.507,0.033,216,833
jmoodgre,0.509,0.972,553,573
odpfgomj,0.509,0.033,267,1780
nwlmmwhi,0.509,0.939,79,1696
dkqnnqfb,0.509,0.25,126,449
jrnjuveg,0.507,0.3,953,1917
yomzgdwa,0.507,0.392,985,1474
cdheusuf,0.506,0.339,652,1137
layhnkan,0.506,0.267,985,1836
ououuhfk,0.502,0.25,49,945
bkyvuanw,0.502,0.25,224,535
dqvanmka,0.501,0.25,66,1882
moqpmrqq,0.498,0.25,984,1327
dpsdfxjl,0.498,0.225,581,596
bvrrrxpy,0.496,0.156,56,669
ujwxuxyj,0.494,0.972,970,1633
cqvihhze,0.496,0.947,77,949
ozwdiimy,0.498,0.986,692,1147
pzzrqfrd,0.498,0.078,646,837
pogudpxu,0.494,0.114,438,1219
ukmbmowf,0.493,0.125,49,261
aibeiuts,0.489,0.067,314,766
kxyadmrq,0.491,0.014,840,1884
iqkaenwo,0.489,0.15,704,1428
tbvwxexk,0.484,0.181,105,247
uxnpgtbq,0.481,0.175,745,1143
rfackiik,0.478,0.161,958,1097
zskxkzgv,0.478,0.156,161,1685
ieshkaeq,0.476,0.239,115,1789
msmxjnwv,0.471,0.25,543,1789
gkusskwh,0.47,0.25,59,69
bkzppkkv,0.47,0.225,588,1002
nuytjsgu,0.466,0.086,420,1339
qiyipjyr,0.468,0.647,394,1721
ebqddnlk,0.468,0.333,57,1896
kszzdqdv,0.466,0.256,592,1169
ztlptzke,0.465,0.125,946,1122
drnzdmql,0.465,0.075,319,1281
dfrpxebd,0.463,0.142,736,1852
tamxljja,0.46,0.15,561,885
wyluwzdm,0.457,0.178,302,632
ecyletds,0.452,0.197,435,1789
fwghpqes,0.447,0.111,67,213
dlmrmzzb,0.449,0.983,83,1947
ofdbyfeo,0.446,0.2,837,1663
uwvjayoc,0.446,0.703,20,283
eucfirap,0.451,0.708,66,1882
xgiyxizn,0.453,0.708,465,652
ehbfyrkf,0.456,0.731,115,1374
qbzbltji,0.458,0.039,674,1384
whybtlfz,0.457,0.181,450,1903
uhoqxthy,0.454,0.2,298,903
xndbjvqs,0.453,0.219,848,1848
jkhxwgik,0.451,0.206,43,1322
aliylcpj,0.449,0.192,241,1650
ehgqopac,0.446,0.081,947,1970
wztansgi,0.448,0.897,437,678
abepotmx,0.449,0.228,771,1172
tmhejhwm,0.446,0.294,424,726
njjbfqel,0.443,0.35,553,1641
ghqwrnvv,0.441,0.375,254,1589
kqexhxni,0.439,0.35,114,575
cnfzityp,0.437,0.331,711,748
pujzybvo,0.436,0.286,141,1490
apguiwmg,0.435,0.169,56,629
ikmqpxmq,0.436,0.139,698,822
qefbixsf,0.434,0.175,37,777
kwkmuedi,0.436,0.625,495,1754
dpwmscum,0.436,0.317,65,1232
bmqyckvz,0.433,0.231,780,1468
nvjiwpbc,0.43,0.208,847,1622
adslquth,0.428,0.219,947,1894
rysscwue,0.428,0.281,850,1807
wappmztn,0.426,0.344,922,1760
bnvmqkzd,0.424,0.439,806,1070
yveamtvz,0.424,0.433,92,109
pcnmllnb,0.422,0.4,161,342
eufzqmcq,0.42,0.361,740,1209
uiubgkgg,0.416,0.311,800,1563
xykwrkyf,0.414,0.303,936,1527
rrxyrifq,0.413,0.331,294,466
biicjjsr,0.412,0.358,93,1986
gkzaoxym,0.412,0.336,421,623
zbwcqohh,0.41,0.344,840,1948
izlmqggb,0.41,0.375,493,1401
swthsabw,0.409,0.317,935,1461
vmmgcehs,0.406,0.306,381,1843
xtkuhcss,0.405,0.275,788,1282
owsodzwf,0.405,0.094,949,1058
xqyfrasp,0.405,0.164,265,1434
rhjnqwil,0.404,0.244,219,282
rgqprqpm,0.401,0.208,835,1123
ipnmgtmk,0.4,0.219,580,1333
cpzlerym,0.399,0.586,238,1796
cclyebrd,0.401,0.375,630,1258
mtjniete,0.399,0.25,883,1635
yvbpeasu,0.394,0.225,200,840
rvyfpqxm,0.393,0.103,714,854
mzhdmqnd,0.393,0.108,905,1285
cuzywkwy,0.391,0.094,976,1513
gigdilny,0.39,0.097,412,497
kuxpynjz,0.389,0.136,927,1916
kwervqxb,0.387,0.161,371,1206
exkfeonn,0.384,0.186,532,1467
iilbciql,0.385,0.325,733,1037
kypebqif,0.383,0.342,133,524
wymabhxc,0.38,0.358,521,625
coafoddi,0.376,0.356,512,1627
mkcxkpwj,0.369,0.342,475,1316
qacykiih,0.364,0.311,924,962
ymwwfmmh,0.358,0.233,98,1130
xmxxxgmg,0.357,0.053,387,845
szkwenog,0.358,0.947,358,1049
dywkxmcz,0.36,0.914,907,1076
hyrreblz,0.363,0.944,238,1192
hbhznoba,0.363,0.939,103,404
dwpcqbem,0.365,0.925,320,1562
lfkrqxxm,0.365,0.975,902,1304
vimntzhf,0.366,0.922,100,1609
fufwamzj,0.367,0.922,303,641
hjusaeuy,0.367,0.108,424,946
zgehcpfr,0.365,0.125,396,1142
jtumtsen,0.363,0.069,414,1541
lrlzggep,0.361,0.275,408,1874
msxlejnw,0.361,0.256,307,1510
fjzjlpcb,0.358,0.258,426,551
fnhewvva,0.356,0.281,112,340
