name,elevation,aspect,time_in,time_out
oulggtnh,0.351,0.0,197,1922
ixtxldvg,0.355,0.994,594,1412
gumpmlqp,0.686,0.361,344,617
izuzsipu,0.688,0.292,656,1632
fjejnhwd,0.776,0.961,191,1873
zfukjcfg,0.782,0.978,886,1982
uxmrkhcq,0.786,0.0,999,1713
uhjmlftr,0.749,0.344,353,1925
yglmpyzk,0.758,0.572,284,1221
mdywzwan,0.759,0.564,74,296
glvxurtj,0.773,0.489,93,1145
kqfumtma,0.465,0.156,348,1237
amtlljfn,0.371,0.3,121,876
wopjylvw,0.355,0.147,54,556
gnpxvuyg,0.348,0.036,418,1035
wdlpkcik,0.354,0.214,85,744
vcrmrxwp,0.352,0.228,722,1944
nrtmabyi,0.354,0.775,649,1128
vwssxwaa,0.365,0.442,341,1254
uprlvemo,0.363,0.469,450,514
dpoghcoq,0.717,0.267,605,1704
oabiyghn,0.598,0.858,194,244
wbzdlqxp,0.772,0.9,433,1266
bhboyfwa,0.782,0.939,145,660
qvgsofdd,0.788,0.011,220,945
yrebniew,0.753,0.283,143,402
nemvpmir,0.742,0.375,957,1988
zbvkwncg,0.756,0.539,534,1331
uxgbsqmy,0.771,0.481,749,1551
tfomsffv,0.727,0.336,356,1975
omovgcvh,0.356,0.067,552,1381
uaamotxh,0.354,0.111,283,1732
bhwxoylf,0.351,0.131,824,1880
dapzplef,0.354,0.892,788,1234
lgjoztfu,0.357,0.939,319,1332
qmugwisy,0.354,0.214,743,1208
zbvpaide,0.348,0.325,900,1494
iwvmlzwy,0.357,0.647,23,1541
xtsokups,0.361,0.45,977,1259
doibwojx,0.595,0.286,409,1276
hdqoduzh,0.79,0.0,998,1590
mmuhnihr,0.375,0.261,110,1932
ktnqpcfu,0.355,0.975,206,514
abyfcaru,0.355,0.894,484,529
wbrjpgof,0.354,0.228,108,1518
nsmortcw,0.353,0.233,719,1549
xeeemoez,0.352,0.211,233,673
lsesihig,0.594,0.875,911,1020
elwkvlva,0.613,0.825,647,1745
qojlboby,0.62,0.811,938,1666
jdgorhkw,0.784,0.986,704,1316
tmtabksx,0.789,0.908,188,250
fioowswd,0.791,0.914,178,1393
twsnujvg,0.793,0.019,463,995
ifbnebex,0.791,0.067,760,1205
euwazren,0.743,0.558,984,1592
jqnmczjy,0.754,0.464,76,302
jbjbgrmk,0.778,0.669,163,619
gxcwhvcj,0.767,0.5,334,1779
iwnabufl,0.642,0.453,935,1504
kgozcjbj,0.594,0.267,269,491
updjirxl,0.482,0.989,289,514
wyjglevc,0.379,0.283,287,1134
rhhdwgtn,0.375,0.125,444,993
maiyzldj,0.361,0.089,614,1961
vsthexhi,0.36,0.056,863,973
bsqujfpb,0.356,0.106,881,1501
wjxhgqhr,0.354,0.906,908,1277
yzjligws,0.355,0.936,380,1965
lvjnorxf,0.356,0.886,250,1233
jkdxwget,0.357,0.261,266,1618
dqwtobnh,0.514,0.097,994,1976
kmphvjcf,0.565,0.633,985,1594
vcgkxtqr,0.605,0.7,837,1007
jhqhoxzk,0.613,0.831,316,748
dqhamspe,0.684,0.875,744,1872
mpdnpjlc,0.795,0.0,505,1434
jucudcxf,0.748,0.594,789,1974
zstcqdsi,0.75,0.625,23,539
noxilire,0.753,0.431,354,800
gpnmiwsu,0.764,0.483,459,1429
udetvwqp,0.771,0.5,374,1781
vnevlxjt,0.771,0.5,934,1396
tyqgogzq,0.772,0.392,724,1170
kzptodhw,0.375,0.117,315,1184
suzhfnlo,0.358,0.289,10,1668
wyrwgbob,0.354,0.275,78,1459
uldqbfdn,0.35,0.414,376,1534
kprizosw,0.343,0.419,913,1325
bzkyuqfc,0.69,0.125,859,1389
apkzeufk,0.434,0.808,826,1559
wowhhrfu,0.797,0.0,372,863
dxdcdxkx,0.775,0.144,397,645
flnqpqci,0.713,0.397,29,1432
wwfijtha,0.746,0.594,585,1336
feaadvps,0.762,0.469,783,1775
jetgdcfy,0.766,0.619,906,1122
yhvrehbp,0.769,0.489,524,1384
togmlpgo,0.769,0.536,407,916
rprrkokb,0.768,0.389,701,1940
dgbgbana,0.364,0.072,3,1337
lajlafrt,0.361,0.097,39,99
lwbydvcu,0.357,0.081,524,910
gusztgwx,0.358,0.967,671,1634
mpfmlcic,0.332,0.331,580,844
dqawasxy,0.774,0.811,262,1302
zpqjlmdt,0.798,0.0,106,1260
hapoutcj,0.705,0.556,249,379
aqqrvmjl,0.724,0.55,876,1070
lgmgplet,0.75,0.389,717,1752
nhukldzv,0.762,0.425,474,817
ecfkxhzw,0.766,0.592,53,112
azflfuig,0.766,0.486,93,1377
vyobobsh,0.766,0.483,832,1137
jwowfzmw,0.489,0.125,570,1021
glopavkj,0.457,0.322,788,1303
wnoccurh,0.419,0.264,78,779
jezfkuks,0.395,0.289,371,642
rkfokjan,0.377,0.819,940,1793
tyulqzrf,0.36,0.078,799,1712
okjwdlkz,0.359,0.028,737,1182
dpndjxuo,0.36,0.008,659,841
rjnzmxpu,0.35,0.414,507,1105
uqtwbjjn,0.697,0.197,1000,1672
sboqoxjr,0.486,0.181,784,941
zzzqowsj,0.52,0.761,901,1835
einzjipy,0.793,0.981,107,805
wxhlguib,0.8,0.889,640,1766
enjlotaf,0.712,0.569,332,1257
vikxmfyt,0.746,0.65,348,1058
xheknvkc,0.742,0.339,382,966
jgelqgvr,0.73,0.347,997,1072
fiacymdy,0.701,0.472,627,1952
wnfwrwee,0.394,0.3,407,1209
jmukxlld,0.372,0.061,606,1647
wefxpazg,0.363,0.072,679,1685
rqzbvxjv,0.361,0.031,461,684
nptztqws,0.353,0.233,343,565
nqxhgfoa,0.352,0.228,615,1254
lcvvdzon,0.345,0.375,207,1571
sjfspqaw,0.644,0.194,625,834
qhqlutht,0.487,0.208,618,1164
tfmbkqzf,0.719,0.269,457,1191
yhnjtsfi,0.72,0.558,461,1158
dllqlsdy,0.741,0.636,857,1506
drjcxzrv,0.762,0.497,234,1178
ppclzjbw,0.762,0.5,814,1062
ddamyczh,0.761,0.486,215,949
gvvsxmzm,0.758,0.4,851,1053
jlibxvpo,0.446,0.294,296,1380
hxillmsj,0.389,0.294,239,546
jewoizqr,0.366,0.064,78,1877
mwymqqkh,0.358,0.175,493,816
jrbzlhik,0.355,0.233,755,1661
cooajkec,0.648,0.503,943,1076
okzcjzwp,0.574,0.117,323,644
xjwjmnkz,0.482,0.256,115,148
qqtzkwgk,0.482,0.789,500,1544
dlxbiotc,0.551,0.539,47,423
ooqobsiy,0.699,0.989,647,1391
fihtxegn,0.691,0.347,827,845
ktnemapb,0.705,0.606,840,1711
fzzptdni,0.718,0.578,255,977
uwkhuyfc,0.73,0.608,38,947
owhnfrdt,0.738,0.636,178,665
xiaxarzf,0.76,0.517,545,1607
xkaarkon,0.674,0.375,121,1299
twvvmquu,0.605,0.542,658,1552
yxspdvlq,0.451,0.4,377,1046
yydijdbw,0.388,0.917,304,1111
nyribuog,0.388,0.964,880,1157
ekmfisyr,0.362,0.136,350,1625
kymdvfob,0.346,0.306,628,1075
xbmdoiee,0.644,0.522,236,591
odioyide,0.513,0.386,202,1890
cyijfijv,0.593,0.744,273,428
dakplaop,0.699,0.883,110,615
hngyaujs,0.688,0.45,489,1861
puisarva,0.71,0.561,684,1632
ilmvytnj,0.73,0.542,362,1769
ohkmozzo,0.754,0.631,173,1457
zgamcvrn,0.756,0.608,994,1020
uegdzoco,0.757,0.483,895,1882
vktwhwcx,0.756,0.475,446,1502
scagutvp,0.756,0.492,233,742
lmibjfbi,0.595,0.0,121,1951
pebbwuox,0.453,0.442,435,534
cgcwodye,0.362,0.125,130,748
prkhdiia,0.344,0.35,474,1734
egfedxef,0.496,0.256,772,882
scmxkkat,0.507,0.594,279,765
olgwlfqd,0.593,0.65,732,1467
cgyvsctf,0.764,0.797,766,913
mylucekg,0.788,0.589,233,674
kfhpfphx,0.706,0.614,929,1237
emxcitpi,0.723,0.589,489,1762
kkrocigr,0.725,0.592,801,1948
rxaincyk,0.733,0.592,722,1999
uelqaciy,0.757,0.5,82,561
xchumepf,0.752,0.517,199,1163
tjjlgyov,0.589,0.486,131,884
ewmgyhaz,0.519,0.047,570,1888
jqtvtvwo,0.452,0.425,983,1960
ahjquier,0.439,0.422,556,1543
hskwidfc,0.436,0.372,410,1057
heqszdrp,0.409,0.247,663,1801
nhhiqein,0.393,0.106,504,1556
rlvufkqr,0.376,0.075,766,1490
lfcgdgxt,0.352,0.211,747,1401
ujuwjjcx,0.505,0.461,741,1656
vqwjlykv,0.699,0.256,813,1593
mqhvakim,0.718,0.631,905,1399
eqfvgjai,0.722,0.575,564,1814
ujejkgow,0.724,0.553,684,1055
spdytxqz,0.746,0.497,334,746
cgohzidw,0.746,0.5,92,874
zweceexk,0.756,0.567,252,1195
zocmjrkn,0.747,0.492,758,1579
hyfipycq,0.596,0.344,699,885
nmvufbmo,0.53,0.039,70,1388
uupgujzn,0.489,0.181,335,1484
lcwcgyqa,0.419,0.256,487,650
rriildkj,0.395,0.956,35,1166
ufyxpcii,0.383,0.044,202,1490
wwqoktmo,0.379,0.086,817,1390
iwmftbja,0.35,0.339,379,625
tixzcbmm,0.689,0.289,563,999
auhtjsai,0.726,0.539,305,1331
nhstgoyp,0.743,0.511,664,1016
zqqozhcd,0.682,0.331,907,1395
rxatbpiw,0.585,0.525,455,1505
qourojpp,0.531,0.05,470,494
esqektik,0.452,0.236,583,1958
pjzpcwyn,0.432,0.453,312,867
sqvieiny,0.426,0.364,810,1844
cttrzgvo,0.415,0.247,693,1689
vitvykkr,0.402,0.047,907,1437
mjtghulr,0.4,0.064,260,649
zllzajsp,0.374,0.075,707,892
ozmuvrib,0.345,0.433,703,828
uvbfydem,0.486,0.306,616,1621
wnhyizba,0.628,0.714,678,1875
flthavcj,0.705,0.597,690,1099
gfoafhcr,0.745,0.25,671,1898
gqglhlvw,0.713,0.269,907,955
iumsmjpg,0.706,0.264,693,1769
pbiwnrki,0.75,0.417,618,1782
mnoavlwa,0.677,0.339,323,1020
mxpkirsw,0.65,0.478,470,718
hcjvzpep,0.451,0.219,977,1000
pteqgkuh,0.401,0.961,983,1930
glhzbskv,0.408,0.031,255,1538
dochhiik,0.407,0.067,231,1042
babvwvkq,0.391,0.089,309,1821
jgmxwakf,0.37,0.164,355,1208
oqqfoewi,0.687,0.172,273,1595
uqrfrptn,0.639,0.433,370,839
ohznheqp,0.479,0.314,132,404
fgzwsret,0.699,0.25,681,1486
dtejaaje,0.687,0.272,789,1772
vfnsdudz,0.721,0.558,405,1166
agqdzepi,0.737,0.517,485,1554
fbwgmgmt,0.742,0.436,543,1450
lvuxesmx,0.43,0.15,444,1250
kvxjrffq,0.423,0.222,40,534
ftfggxkp,0.408,0.967,458,650
wotnzakv,0.403,0.092,78,182
cbldtmny,0.381,0.1,67,762
vyrhtftm,0.379,0.164,286,1580
snjcztnt,0.334,0.289,283,1136
nstdipks,0.496,0.364,632,1564
ogrtqkqc,0.72,0.569,587,1548
iigthowa,0.578,0.569,27,146
elyfrxop,0.457,0.153,527,1368
rfoglggw,0.42,0.222,907,1939
ptxpqwle,0.408,0.139,963,1001
ovuhboqi,0.406,0.125,761,1155
dsahvbet,0.403,0.183,250,388
xunpaclq,0.347,0.225,142,1728
spgodgvh,0.659,0.172,444,1089
etelydcj,0.486,0.333,727,1389
yeaoxkfs,0.481,0.306,506,785
gnvgairy,0.508,0.9,785,1682
bavjraaz,0.731,0.489,858,1999
czqfbzla,0.565,0.522,800,994
xaldsdmq,0.588,0.256,106,1645
xefcxjzz,0.446,0.144,926,1854
jmpnrhbn,0.425,0.2,429,1098
ovnpvxds,0.414,0.058,453,841
csyfksum,0.413,0.003,483,1434
flbftpfj,0.415,0.964,504,1573
piloemmg,0.492,0.239,635,695
zzedosfe,0.486,0.283,821,1583
htpmwuhc,0.559,0.236,529,1128
myzvaily,0.698,0.506,864,1053
kgdqdotl,0.767,0.203,512,1219
qsoimxee,0.707,0.556,97,813
bgaeqrxs,0.728,0.497,720,1046
kygcqlbe,0.728,0.497,66,1888
xhrevkyw,0.728,0.483,736,1701
irnidnlc,0.722,0.369,131,1221
zlzitytg,0.599,0.303,497,1150
cyhzdfyx,0.474,0.197,674,963
mhvagstg,0.442,0.15,328,1120
tmdufzfl,0.336,0.178,278,881
ouchpuvb,0.658,0.739,734,1704
bibsbzde,0.706,0.231,457,781
ymdfpchj,0.419,0.419,298,1666
wlcmnrhh,0.388,0.525,322,1996
qskigxhb,0.648,0.114,520,830
xfrrvplm,0.474,0.25,841,1060
mvqyxmgv,0.69,0.183,948,1830
epaihqkj,0.703,0.339,132,1944
htjgcwyu,0.723,0.525,655,996
ddhuilzc,0.673,0.383,662,703
jtaofafm,0.551,0.503,626,1413
cxgycvcj,0.5,0.375,335,910
kyuxmeoc,0.453,0.144,901,1018
axuxutxy,0.637,0.144,930,1244
dwdjzbdq,0.575,0.339,255,906
mhfzzsym,0.52,0.119,414,824
mdioefjc,0.515,0.144,457,1408
lzqeaqwr,0.583,0.75,620,1034
qgupyzzt,0.747,0.244,683,720
nhkvlbvu,0.693,0.178,978,1788
lnspifgd,0.697,0.567,271,1573
tmqznfvz,0.699,0.542,300,1019
huhywhzt,0.611,0.436,417,956
zrxqbvgz,0.491,0.397,761,1647
vczrxnpb,0.381,0.614,492,1780
hecskafz,0.642,0.514,333,846
uostpwqj,0.585,0.494,843,1644
bhanuooh,0.534,0.067,660,1323
xncztaah,0.512,0.2,841,1642
xpwbgvbg,0.476,0.258,470,543
kbbvuhvv,0.461,0.75,820,1851
dgaeoyiu,0.511,0.814,640,701
fyxbfyez,0.49,0.514,258,870
hrcpfvkv,0.425,0.211,993,1725
wgabngdi,0.397,0.358,402,1914
jzhwfgam,0.382,0.561,425,804
dnqjhluz,0.354,0.308,147,578
gaqdyfyd,0.353,0.275,392,1065
nbgolpcy,0.494,0.253,269,906
buzpykzt,0.684,0.075,507,1201
radltikh,0.691,0.233,838,1790
niwsyemw,0.541,0.581,508,1499
foiidtil,0.552,0.683,143,1718
grivfmqm,0.453,0.464,394,1347
pwmpaded,0.402,0.469,136,1015
obkhjlod,0.394,0.464,941,1886
mtqvgjfk,0.553,0.072,352,940
nnadxctp,0.681,0.3,712,1727
aqtfisux,0.712,0.397,587,1170
gheetdht,0.475,0.411,425,1512
xwmnxgde,0.447,0.464,553,1387
hwlspezu,0.43,0.261,800,1135
pmjmeqme,0.379,0.389,820,1739
fqcqyyhr,0.365,0.506,470,829
eyqyuqly,0.367,0.561,226,1340
vccwkeoo,0.661,0.194,891,1093
eyktzewp,0.646,0.167,572,664
rruoxdbu,0.613,0.578,953,1419
lmdwhwxb,0.561,0.153,876,1554
qsesfgss,0.554,0.297,195,1853
pntmndva,0.546,0.319,451,1027
ltqctpsm,0.507,0.9,650,1527
iofcbujw,0.736,0.964,359,1690
icangsdm,0.759,0.853,261,1314
lcnssxlx,0.771,0.475,799,954
mgosokle,0.771,0.517,812,1507
nycqhjpl,0.367,0.522,608,1041
ftvsdoqq,0.362,0.422,924,1232
azlicyhg,0.532,0.383,151,381
aoidvtov,0.526,0.358,897,1099
jekbihoy,0.483,0.264,675,1829
zbhzsnvq,0.524,0.842,847,1627
nntbbinp,0.585,0.031,737,1029
wcsgqgxc,0.616,0.669,585,785
cmngjrhk,0.679,0.467,747,1009
nnefdzcx,0.784,0.636,708,1341
lqjsbnhu,0.792,0.631,507,1815
xhbuzgpy,0.72,0.186,292,814
vbxivtoo,0.694,0.531,724,1800
rpnjtfih,0.691,0.275,804,1999
qtvpdkbv,0.534,0.483,98,1623
lqywiqij,0.378,0.428,434,1457
bztapnab,0.357,0.542,268,1563
abpvsagf,0.615,0.2,473,794
ktegxmxh,0.601,0.422,898,1933
jcsktopf,0.569,0.261,657,1367
chjwpodz,0.536,0.333,779,1791
avonipzf,0.7,0.739,736,1683
hbgkeofj,0.769,0.461,176,1289
kubjlmvr,0.783,0.597,315,1141
dyepbyny,0.753,0.156,371,579
plevpsiu,0.68,0.308,357,489
xnszghpj,0.531,0.475,850,1134
qiicjmbs,0.47,0.431,1000,1245
bhkyptkl,0.44,0.417,513,1346
brxiehes,0.439,0.364,803,1927
xxiiczfw,0.415,0.408,423,1534
lpvuitmm,0.654,0.083,255,1171
iwiqruru,0.545,0.411,918,1088
ophgfvzd,0.52,0.431,279,800
kelhugmh,0.486,0.297,480,743
xoypnndd,0.738,0.825,3,1930
cwmujohe,0.734,0.05,504,1589
bacwbnjz,0.733,0.042,200,588
dnvrxube,0.777,0.564,246,343
dlyqtjqe,0.537,0.522,455,457
ultafyql,0.466,0.392,315,503
wxxnojsj,0.462,0.422,573,1848
dmqexqke,0.452,0.436,913,1694
eyvgnawo,0.429,0.458,690,1881
ecxsjqjd,0.41,0.478,694,764
mletfpxs,0.354,0.464,937,1491
mxzvxggf,0.342,0.378,918,1588
kjvnyitn,0.334,0.439,913,1649
sqwmixtr,0.64,0.108,569,1224
jgvbkydm,0.586,0.403,499,554
jtitfnzg,0.558,0.458,302,1612
izdiwoad,0.556,0.308,202,1452
chwitpye,0.494,0.3,215,711
frnshzhs,0.476,0.269,240,465
mmfirskw,0.464,0.267,135,159
gdzxtsav,0.738,0.719,423,919
rrqbyymf,0.741,0.0,872,1743
aohbaepw,0.737,0.064,18,750
npdwjisw,0.768,0.542,311,1014
nxndfmhq,0.741,0.217,78,782
vlruxzxf,0.69,0.539,608,1145
pcwxvovq,0.564,0.478,510,1553
nhmbzcnq,0.553,0.383,846,1095
qbsxsyyi,0.476,0.322,708,987
zromrspi,0.461,0.392,125,221
meenesfj,0.455,0.386,827,1950
btrxgggx,0.66,0.006,295,953
wwlwgtxc,0.565,0.5,612,1777
aziihrdh,0.571,0.411,379,1430
qodjxklw,0.554,0.344,283,1537
vfuuuxni,0.513,0.292,396,1881
vxeflkqx,0.497,0.328,481,905
znamhcci,0.483,0.306,113,239
cgpzhtgc,0.474,0.286,928,1183
jfwdcjpc,0.738,0.036,529,618
cjekzsnh,0.738,0.025,683,1214
gqfwnzrx,0.737,0.986,715,1798
eksbgvdq,0.772,0.569,1000,1621
uedvueeb,0.786,0.475,227,1911
qhauayle,0.785,0.436,316,1821
bhxndmyf,0.601,0.219,168,669
akywsmhm,0.522,0.478,175,1216
dgwdrwdh,0.521,0.469,399,1628
ebtxnyqv,0.52,0.478,262,912
wolxvuiy,0.52,0.519,465,1504
eifodgep,0.513,0.567,625,1175
thrmpved,0.514,0.539,781,1734
bcekmrjm,0.444,0.414,829,1735
tukdgmyt,0.44,0.381,951,1765
wftkbfzi,0.436,0.367,642,698
xbdjnoak,0.424,0.419,355,570
mwkklvao,0.429,0.608,253,504
xqqvmhcu,0.432,0.619,534,1971
lvrattah,0.364,0.381,931,1317
wdrhabpt,0.327,0.35,27,883
pjdxacue,0.565,0.406,957,1351
wdbnfpjl,0.548,0.381,488,1158
lnrwtvzj,0.545,0.275,525,1819
ycqfgath,0.521,0.253,277,806
jcyrebkr,0.471,0.308,878,1733
xgaivjeb,0.736,0.625,158,874
jpovzdpg,0.738,0.536,832,1903
ktmgpqdq,0.739,0.958,381,758
dmmmgkhh,0.742,0.989,269,1615
nwnhegdq,0.784,0.492,431,505
mamjqlcc,0.764,0.222,314,1884
qwsfbzjs,0.691,0.475,328,1091
shvqtqsn,0.521,0.433,620,1502
fyuohdna,0.52,0.45,905,1172
cmtrcodh,0.518,0.467,138,1407
rfblumrv,0.508,0.456,771,1983
orulrsvt,0.507,0.492,121,1175
nabtmbcn,0.514,0.597,734,978
qtqcfdkt,0.423,0.4,176,1619
vpittlzl,0.417,0.375,59,1718
hbqkfwyy,0.335,0.386,66,1414
mkthbmay,0.602,0.514,376,1033
vauweqcw,0.555,0.136,910,1193
hytpczib,0.543,0.447,176,1106
fmwkkfsu,0.734,0.739,560,591
avyvjehs,0.736,0.544,614,1756
wwvgroxc,0.737,0.572,683,875
elirjxnf,0.744,0.939,603,1679
gphxxyip,0.744,0.058,955,1581
fcxfamdm,0.77,0.556,407,582
kxelkgow,0.78,0.497,749,896
vdghbwwh,0.78,0.481,732,1910
abhbogpy,0.747,0.225,724,852
pwxgzdsv,0.67,0.531,311,1415
tavxipzh,0.686,0.533,953,1127
yzcrotmw,0.701,0.583,636,1711
yjbotagr,0.515,0.589,888,1746
tkqoaldo,0.512,0.378,412,1817
nyrwafuo,0.508,0.406,267,974
mltigcmt,0.511,0.6,658,1730
zapglsbf,0.482,0.289,796,1011
miwjwucx,0.454,0.358,827,1778
rkleooyo,0.416,0.467,393,1641
zjesknbt,0.416,0.597,164,578
wiqfnuaj,0.427,0.525,966,1778
afzpcwfs,0.654,0.111,551,1543
ohpxvyym,0.566,0.158,39,1695
ghidzbpv,0.561,0.417,774,1156
wddbjyei,0.558,0.4,771,1375
hmczxbbc,0.54,0.403,518,594
cmbcqhfp,0.597,0.733,877,1409
yxnwlzzt,0.732,0.706,15,902
avvnqvly,0.736,0.578,252,1011
coinpbhm,0.777,0.514,926,1744
pjarkccj,0.692,0.131,570,933
hylgheua,0.687,0.453,243,1916
ubtmfgwr,0.511,0.464,950,1896
lmwpurqu,0.512,0.589,387,1211
aqeukszo,0.533,0.403,98,1840
rsbcxwzh,0.501,0.467,497,1541
rrutdjgu,0.501,0.619,391,1892
xfnszmls,0.405,0.544,386,396
uzstojpw,0.422,0.522,628,1902
whhzhoxw,0.383,0.45,259,498
pyycoeyk,0.381,0.417,381,1367
lchssihe,0.336,0.381,34,1842
hqqkclsg,0.333,0.336,354,1415
touibpvo,0.67,0.986,441,641
doeukdde,0.554,0.422,588,675
rzqobogh,0.548,0.406,892,1230
imxldezo,0.54,0.381,797,1178
ocpyaoyb,0.533,0.394,570,737
kjbhfkir,0.713,0.847,16,266
cqoxgzcz,0.748,0.836,614,1346
ampurjjo,0.509,0.422,469,943
wxqzwgnr,0.507,0.511,336,1017
lbysnkwd,0.502,0.392,795,1181
kufoatdt,0.484,0.308,358,1295
bskmhzgo,0.439,0.361,25,1223
pdqjemwk,0.412,0.331,967,1325
fsldqddc,0.405,0.4,541,625
ecqrmfgr,0.381,0.386,582,781
wbckqblv,0.375,0.5,387,959
favnbvod,0.548,0.453,893,1937
bqdlsdgl,0.538,0.408,452,459
bdppwprw,0.503,0.361,443,1492
iafbaevh,0.75,0.125,993,1736
hcbrrtjn,0.646,0.392,543,1770
bihzbhvo,0.69,0.725,993,1797
tkdyeawp,0.518,0.464,576,776
jgrtjcem,0.505,0.453,127,718
jgiwkiql,0.551,0.269,265,396
zkeaxciq,0.522,0.375,474,1881
zneaseak,0.499,0.619,79,1192
jgwkjzin,0.551,0.422,272,1476
fhypuahp,0.548,0.419,991,1357
bryfupve,0.447,0.386,995,1566
khmmeotk,0.41,0.3,784,791
jpxxkvvy,0.371,0.497,682,855
wurhxvuq,0.628,0.117,59,787
hgkezohd,0.444,0.806,989,1602
jzufdrar,0.631,0.886,492,1359
suzkzflt,0.748,0.172,398,1864
thvampuo,0.766,0.411,692,1560
alanhpjo,0.664,0.725,478,1136
budlrctg,0.676,0.475,548,1994
nyfoiuds,0.543,0.422,39,181
nffohwpp,0.504,0.35,395,882
cbtxbdac,0.491,0.494,122,945
rxzhxugu,0.495,0.619,948,1557
rzjeginn,0.497,0.65,322,642
dttsjjoy,0.516,0.75,749,1477
wgfccuno,0.438,0.392,578,1955
urzqswfk,0.414,0.328,899,1893
qocbjwsu,0.373,0.356,414,866
yszvoqqe,0.355,0.353,918,1895
vufcdgyx,0.34,0.031,357,1540
nmxfvhid,0.67,0.028,565,1679
wfumnbov,0.652,0.494,147,628
tqbctago,0.737,0.642,5,1666
dzndowxy,0.689,0.042,235,1339
uxvocwkk,0.634,0.439,598,1303
txxumggp,0.693,0.706,565,1292
zvtwqsom,0.706,0.75,369,515
pnuucjck,0.672,0.142,484,785
wjpwimoh,0.511,0.392,369,721
npsffphp,0.499,0.356,958,1402
djsmypur,0.489,0.564,103,857
myevojes,0.499,0.756,513,818
dmelorya,0.502,0.789,57,1000
etcqknxi,0.512,0.803,691,1614
pbyrgbvh,0.533,0.447,482,1182
xvyebqmb,0.496,0.289,891,1691
rtxzgpqx,0.398,0.369,167,790
kssidemn,0.398,0.481,410,1888
kphinjgg,0.694,0.019,370,818
jnfdklwo,0.597,0.119,756,1914
qiikpuyp,0.53,0.469,670,1020
agvrowvf,0.517,0.886,806,1084
yputfhbz,0.608,0.861,613,905
ggjlptzi,0.745,0.675,237,1825
byzeioag,0.748,0.875,616,1584
zcljkrix,0.693,0.075,85,201
bxchaezt,0.68,0.308,740,1978
lsjjmmpl,0.498,0.467,918,1771
qpaegewi,0.487,0.525,516,1315
mfwmrxfj,0.487,0.572,443,784
bvinfude,0.499,0.767,107,117
qdqwnacx,0.503,0.794,53,1002
ahvoifdq,0.414,0.425,69,544
mdawbevs,0.359,0.189,845,1865
fvvdcune,0.594,0.133,167,803
bbnowtqw,0.547,0.2,766,960
ldprroco,0.537,0.225,435,1520
dyfejxcj,0.495,0.739,665,1849
xevybous,0.523,0.458,528,1166
ykqhislc,0.419,0.358,598,1593
nqvalyoy,0.385,0.536,511,1104
bsvsswmi,0.377,0.406,836,1127
arwufrhb,0.363,0.958,336,388
jcxhniae,0.652,0.864,203,234
pnntxduu,0.745,0.539,101,373
whrpefdp,0.75,0.828,680,1115
vfwplzwx,0.753,0.031,519,1664
nrbyyubw,0.747,0.211,369,1899
oapwsrrd,0.745,0.208,218,433
zkmkuhow,0.672,0.217,524,1695
edsaaqvn,0.493,0.442,984,1811
taxnzxli,0.485,0.631,239,1432
kqwrxvpd,0.5,0.794,176,1134
dzqopmru,0.458,0.272,652,1300
xshseenl,0.38,0.497,464,994
exuyemxp,0.356,0.994,730,1644
wlbbonnh,0.501,0.414,836,1296
htehyzvg,0.498,0.386,214,1700
wzpjxykg,0.749,0.656,821,1966
fspffgux,0.731,0.453,6,72
bcbchibw,0.667,0.667,116,256
onhpmktg,0.602,0.092,765,1717
nckdveaj,0.49,0.486,472,1138
fxqckapl,0.541,0.706,102,821
vxcmkagq,0.49,0.353,918,1789
njphgzfs,0.503,0.817,245,738
icqeffaj,0.518,0.858,44,491
fcemgvdv,0.52,0.964,566,1294
orgtjvsx,0.518,0.489,339,1166
qpcgrhzz,0.402,0.369,194,918
ryjffvtc,0.383,0.525,507,676
qffplmyi,0.375,0.492,878,1322
ssegztcr,0.368,0.442,419,1407
gyhziuxi,0.364,0.944,915,1646
vftpltwz,0.488,0.344,751,1792
nmumhhot,0.581,0.886,853,1767
vxktzehu,0.664,0.603,985,1420
cvxpnjjd,0.75,0.211,914,1762
ykpxlsqj,0.541,0.139,201,849
qjzvmytl,0.48,0.369,152,1181
etgmgoce,0.516,0.839,703,769
dxqtzspi,0.497,0.483,477,1166
haozvmwv,0.448,0.278,138,155
udkvddnm,0.386,0.353,679,860
hwjlgixi,0.385,0.203,779,851
qqokpmrl,0.37,0.4,974,1613
ouzekmnx,0.755,0.192,403,1695
wgiavlgg,0.754,0.203,981,1199
wbkjzhzv,0.723,0.408,171,1545
fmjnybeh,0.707,0.494,654,1876
emcsqbuk,0.735,0.581,453,871
emotaisa,0.647,0.431,114,1790
owpqjlgu,0.663,0.656,971,1049
koixprmp,0.536,0.044,477,1192
jgskvmcr,0.494,0.5,798,1610
gzsdsxrq,0.386,0.153,457,742
zdervcjm,0.371,0.0,377,1464
sjtndgxm,0.491,0.386,593,1735
jrvdtjru,0.486,0.4,873,916
luwpsekj,0.597,0.853,12,734
zfyjfigm,0.598,0.817,165,1344
zhyrfkqw,0.736,0.581,843,1513
jjqnqnkf,0.748,0.7,858,1399
tnqagbeb,0.749,0.792,356,1965
wprrowvc,0.746,0.508,80,858
aedtcniy,0.482,0.425,948,1468
hctnnalf,0.476,0.428,938,1912
gfnsgvgw,0.476,0.453,829,1742
