name,elevation,aspect,time_in,time_out
xdjjvznr,0.461,0.036,631,1597
bwbfuato,0.461,0.031,802,1252
evigcvex,0.46,0.189,399,573
rzuknebp,0.458,0.144,490,1608
snjlueqe,0.458,0.056,704,819
uhkzpfkr,0.457,0.069,111,1391
cscmdkum,0.456,0.036,86,674
lbxulmki,0.456,0.989,38,456
ytcmhdoe,0.457,0.022,405,947
ibcywptn,0.456,0.119,129,1645
bldyfnrb,0.454,0.125,199,414
eetuwgut,0.452,0.083,554,1370
cfcozxwb,0.451,0.056,535,595
whvujxcl,0.451,0.083,372,1642
ahprcmfu,0.449,0.078,23,1759
iplyqxlq,0.447,0.044,662,1704
jxdpctcl,0.446,0.006,525,1292
ojzfmicn,0.447,0.981,407,816
qdxkhvpo,0.448,0.017,912,1609
tcacoyqb,0.446,0.986,866,1647
fkaunzkc,0.448,0.942,123,1023
lwkkjbrd,0.449,0.967,688,1483
fgknhxew,0.45,0.981,942,1862
ptujgzkn,0.45,0.003,874,1259
jvprjkvf,0.45,0.044,440,1590
rixccdyp,0.448,0.092,801,1172
yvjvggbo,0.445,0.075,718,1124
kmpgpdbn,0.445,0.039,893,1851
gfuhpbru,0.443,0.053,65,967
algkkqty,0.441,0.075,7,1448
alorwhfm,0.438,0.106,858,1277
icyyfdhp,0.433,0.147,681,1463
bryszxby,0.427,0.178,259,1083
uyazajet,0.422,0.192,446,1215
rrwtzmzz,0.417,0.2,606,1174
iqkoqeka,0.413,0.203,655,1273
hhxxpzzn,0.409,0.208,637,728
nrdkygdz,0.405,0.236,790,903
hrqmxybq,0.402,0.269,644,1582
twxcgrcj,0.397,0.289,935,1806
gaccswef,0.393,0.308,128,204
eeyxzihl,0.389,0.325,573,1029
chlvfvif,0.385,0.35,680,1935
wijtfflv,0.382,0.378,82,1801
oseiiaqp,0.378,0.389,618,748
fzqspmmv,0.375,0.375,113,1271
wnkizpfg,0.372,0.328,581,622
kahrstup,0.367,0.308,260,1415
nubkcssw,0.365,0.314,344,918
gylneerp,0.362,0.328,899,1570
puwyzwku,0.359,0.356,269,1342
cxdcbovd,0.357,0.361,172,1994
ijoloffx,0.354,0.294,638,2000
ckyfrwnn,0.351,0.233,158,853
iucdodes,0.349,0.289,478,1629
hhaormyx,0.348,0.4,391,1242
woalvfex,0.347,0.383,802,1913
tmhuemik,0.344,0.381,595,659
nklfjgvm,0.34,0.4,446,1495
iqfcocfp,0.338,0.381,111,1569
ekfhjnwn,0.336,0.292,499,1712
xtjyucyj,0.337,0.2,660,1457
zuqouvpf,0.336,0.3,32,1064
pjlwhhqm,0.333,0.317,831,1711
apiotide,0.332,0.292,234,1448
gbnywqtj,0.331,0.222,601,932
gtttlpyf,0.33,0.194,178,481
gowacqsx,0.327,0.175,571,624
rwgrjlnp,0.681,0.375,292,703
hqiypvzf,0.681,0.3,734,939
ttexkaki,0.678,0.281,351,1969
ktizcfia,0.675,0.239,11,329
hvyslhfo,0.675,0.125,672,1527
eftlkoqh,0.673,0.147,324,1265
fiznivqq,0.671,0.189,461,864
mmcrdfnm,0.67,0.239,313,917
gxlkmfuj,0.666,0.25,726,1194
koojnewr,0.665,0.239,752,1860
nofpupvy,0.66,0.253,890,1369
elhpqzgn,0.657,0.336,385,1705
rogtcaul,0.653,0.431,818,1665
ivszddge,0.653,0.55,380,1925
zkttzttm,0.657,0.589,794,1217
uacmizyz,0.66,0.489,20,1146
fcrpmzzq,0.657,0.364,333,619
esdzwoaa,0.653,0.35,862,1122
iwhvmcbn,0.65,0.314,599,1258
eebxlzhz,0.647,0.267,553,1906
morcetwv,0.642,0.269,948,1210
tksntgfo,0.639,0.319,664,1389
sarxnlra,0.635,0.372,336,678
zekntxow,0.635,0.447,42,213
ljjvlsej,0.634,0.411,574,1165
cyliumce,0.63,0.4,581,1699
cevqtoso,0.629,0.397,998,1657
cvmiwtiw,0.625,0.425,580,1353
jvrjycgr,0.625,0.528,503,722
ryovgkak,0.627,0.5,365,1674
tdzkpdak,0.625,0.433,717,1327
klpeojxr,0.624,0.489,88,750
bbpmcmye,0.625,0.236,255,809
kaxmgcoa,0.622,0.158,0,56
nflvpjjc,0.621,0.15,691,1387
gemsckua,0.616,0.153,216,399
cqvgwxne,0.612,0.106,615,933
otysioum,0.611,0.125,89,155
eofplbdz,0.606,0.144,124,1942
hnlekpqs,0.603,0.094,903,1765
zltpmxws,0.603,0.128,312,1364
ldbxqcnx,0.598,0.125,528,1917
lflewgwd,0.598,0.083,928,1604
srejnbtl,0.596,0.089,17,1527
nellfekf,0.594,0.067,520,546
flwgfwcz,0.593,0.056,510,667
uufrzorg,0.594,0.106,206,1894
srjteykl,0.591,0.167,600,1013
ptjshdfg,0.586,0.164,69,76
pfsacafq,0.584,0.194,920,1198
fxbkfizc,0.578,0.192,61,1540
ggkbjkdk,0.575,0.156,181,942
emsklzsk,0.57,0.136,67,1030
nzcavkwb,0.568,0.081,803,1498
ydpmuqzy,0.568,0.092,902,1310
qmtgjxua,0.565,0.094,691,722
uxozhimi,0.563,0.139,718,1240
vjxawyhb,0.558,0.175,305,1845
lgheipob,0.555,0.25,553,1783
ejsldbag,0.558,0.55,526,1567
mtnfmqxi,0.558,0.417,811,1544
levjgtcf,0.555,0.311,572,1802
pvjghhuk,0.55,0.283,37,292
steurqij,0.548,0.267,375,1947
uzcvdavy,0.548,0.506,748,1068
rhsethym,0.547,0.417,376,462
pwoabxcn,0.545,0.428,328,1858
tqeiduof,0.543,0.519,608,1269
kiddcbuw,0.547,0.533,118,1562
mgrxfmxz,0.545,0.483,68,266
wkgxzkxl,0.545,0.369,792,1786
deycdqxf,0.54,0.292,60,965
lgeegtyd,0.537,0.333,722,1714
nvfpqsyr,0.525,0.922,829,1444
frdltxuh,0.525,0.85,153,885
wucbvcaz,0.529,0.783,127,1005
yhwjlnwp,0.532,0.714,846,1420
bjemdqei,0.534,0.669,619,1979
rfuxsohg,0.537,0.683,561,1133
zxrixcul,0.543,0.681,265,1628
ivwrvddh,0.55,0.656,33,1493
oleqdhkj,0.552,0.672,648,874
tuuicdaf,0.557,0.703,259,1310
ekkgwrtu,0.558,0.689,48,1294
vubgemdg,0.562,0.697,86,1030
qldyvobj,0.566,0.711,732,1566
lpqktcug,0.57,0.703,174,916
hzvdttbl,0.573,0.644,778,1117
uxhhatkt,0.573,0.656,808,1729
mhotaizq,0.578,0.625,793,918
xtjbirhw,0.578,0.592,261,1740
qplznwtb,0.581,0.611,691,1734
ieulzaup,0.581,0.597,216,380
phbxxhxx,0.584,0.578,846,855
ryaucmaq,0.584,0.625,701,1878
pjmwmazc,0.588,0.689,242,1401
abwlftri,0.588,0.672,946,1261
sazmkocy,0.589,0.683,799,964
vaeljxvs,0.591,0.592,896,924
gspjnwxi,0.591,0.472,848,1855
tauwslkj,0.591,0.375,719,1185
aakjkagj,0.589,0.25,118,1622
ngfnfkpx,0.588,0.231,346,436
swgvedrx,0.586,0.125,823,1511
rjiurpfg,0.588,0.125,840,861
valwisrw,0.586,0.261,372,566
fkrvnezv,0.586,0.286,692,1394
tgrnqkah,0.583,0.253,31,405
qdfkmmzn,0.58,0.2,785,863
dxhhbced,0.578,0.161,806,840
ksrtzisu,0.578,0.125,156,482
yutnpsyo,0.576,0.125,446,1586
vngftxzk,0.575,0.125,473,1798
pwpdqkcc,0.576,0.283,81,1926
hgbkvjtl,0.573,0.261,524,1841
hzvgrzbk,0.57,0.25,294,1273
ydwxikoa,0.566,0.211,229,600
bqtnacnt,0.568,0.847,342,1695
lnstwfdr,0.57,0.0,805,1583
qbupibbq,0.568,0.033,169,1744
hrqebxpl,0.57,0.928,610,1715
xdoyhals,0.57,0.944,486,1509
eczuhzdi,0.57,0.028,224,1753
cpnzgzco,0.57,0.05,954,1044
njyeiovb,0.568,0.925,617,1744
tzcqowbn,0.571,0.986,426,1748
hwvtyfvp,0.568,0.056,486,487
pjltlnzr,0.57,0.853,735,1956
qajizvax,0.571,0.0,564,1947
ycjjaaud,0.57,0.089,784,1961
tvgfsgia,0.57,0.039,979,1332
fydzjeec,0.57,0.125,127,400
hpiqataa,0.566,0.225,305,1818
njrgmwkv,0.565,0.0,616,1669
svckuxhh,0.566,0.125,567,964
iytjmxom,0.565,0.211,95,628
fulwheln,0.562,0.203,862,1561
vmncfleg,0.557,0.186,145,168
ornhiyuz,0.555,0.261,202,1439
qcbofjxz,0.555,0.436,319,826
gyawsjge,0.555,0.639,535,1310
dtekelaw,0.557,0.617,300,787
piuulsea,0.558,0.569,976,1872
wklxlubi,0.559,0.594,617,1495
dwiayaxl,0.562,0.6,594,1648
opshnbnj,0.563,0.5,976,1332
qexqqfaw,0.562,0.406,37,206
yrmievzc,0.561,0.35,142,698
uodyjfdn,0.558,0.322,277,1577
srrslstt,0.557,0.275,323,341
vjnyboag,0.555,0.231,777,1413
tmcqqgfi,0.552,0.203,650,1916
wphozlxz,0.552,0.194,427,1637
dawqjncm,0.55,0.214,951,1597
eqdczgta,0.547,0.225,87,1800
pxkrkqtp,0.543,0.228,731,748
lyqtwyjz,0.539,0.225,5,550
tckbhbyu,0.535,0.239,359,498
rybafrlu,0.533,0.3,697,796
ntaoetfb,0.533,0.336,520,1260
whcnykus,0.532,0.175,45,1362
gjxpvtbg,0.531,0.108,979,1654
iexsnxml,0.531,0.919,814,1039
xwsrbppe,0.533,0.186,884,1498
egmlgkpg,0.53,0.239,955,1315
grrycfhw,0.527,0.289,78,174
zcmwlysf,0.528,0.639,220,1833
ysqknmfp,0.529,0.386,998,1052
otfadxjq,0.527,0.342,970,1218
nlvzhqjf,0.525,0.319,184,1665
xphiqmzb,0.524,0.311,630,960
qzodmafb,0.523,0.439,263,1719
fynpuaoe,0.523,0.511,521,1297
ozloeqlt,0.523,0.561,178,1459
ytqblgze,0.525,0.575,214,1866
wzwmwora,0.525,0.517,99,932
hntakndi,0.525,0.558,509,1845
tpxibper,0.527,0.586,770,962
uktgftaq,0.528,0.578,516,1371
rlmkjpvm,0.53,0.544,191,1793
rhqayvzq,0.53,0.528,905,1300
ysuaaesk,0.531,0.494,72,338
wtocbqxm,0.53,0.375,863,1975
zbkuhefr,0.528,0.369,719,1841
wkzcosub,0.527,0.414,59,84
rgkbwtij,0.525,0.436,424,1958
zsezdyhw,0.524,0.419,384,1688
ioqqrwcl,0.521,0.422,987,1515
akfbrjuv,0.519,0.458,358,1988
ypzcghqk,0.519,0.483,820,1833
baozfndl,0.519,0.464,398,1681
gtxjwazh,0.517,0.467,48,1593
zwrxxxgt,0.517,0.475,362,903
ouquwzhq,0.516,0.453,426,1401
dvensfjr,0.514,0.45,286,807
gzrsyzud,0.513,0.45,629,930
ecvlnjbz,0.512,0.4,495,914
nsdfnyih,0.509,0.394,345,1470
fairkmzd,0.507,0.408,490,1205
pmozdndv,0.503,0.408,237,561
zgmhyzun,0.501,0.442,619,988
dstuawya,0.5,0.458,276,1010
qendlhni,0.499,0.439,778,1400
lmijgine,0.496,0.408,874,1909
ndsrtncl,0.493,0.394,245,870
hwdqjvbz,0.491,0.397,509,1526
zpzdcokd,0.488,0.397,173,1906
wdwxkddw,0.487,0.358,990,1627
tfefnweo,0.484,0.297,894,1903
ayifnzfl,0.483,0.214,83,1315
uiowwulc,0.483,0.897,796,1436
rpfabocp,0.485,0.881,415,944
mxmznnth,0.487,0.925,264,643
utsrdvmo,0.488,0.981,569,1501
vikhjcxu,0.488,0.031,725,1909
hypjfupg,0.487,0.092,274,967
wikljctx,0.485,0.15,217,999
tpgokheg,0.483,0.067,664,744
gzzypfuk,0.484,0.989,657,1670
kizpytts,0.483,0.075,728,893
bhnqlnuo,0.482,0.136,182,1517
poljqglq,0.48,0.206,966,1035
hwpyowmq,0.477,0.236,574,795
toythgpc,0.475,0.242,622,1124
tgooxiua,0.475,0.5,160,562
tgcufncv,0.476,0.508,137,1816
hqcuqhkt,0.475,0.458,896,1900
cwarzixz,0.476,0.5,839,894
otjymles,0.475,0.358,6,1516
csclkutg,0.474,0.058,72,361
gsxhehys,0.475,0.05,461,1343
cdeoqqom,0.473,0.175,810,1759
wrkhrwim,0.473,0.625,660,1349
awuggzcc,0.476,0.536,253,1380
hcaijadk,0.474,0.406,183,1854
djsrlftp,0.472,0.383,377,1980
wuyfekun,0.469,0.433,96,1316
cgbhqvlx,0.469,0.544,186,557
pklecopa,0.471,0.55,797,1025
fvneuxcc,0.472,0.517,725,1803
gxbfnnfa,0.472,0.494,686,1386
ozaempuf,0.472,0.383,355,1373
rrxmcbbk,0.47,0.267,239,748
cdzancul,0.468,0.214,194,1385
bsrchofk,0.464,0.172,51,79
slxnpzsf,0.464,0.108,890,1303
juvyidll,0.462,0.125,263,1855
dsoavras,0.462,0.125,574,1359
ewjyfmdq,0.461,0.125,134,1570
kxlndrjq,0.46,0.044,579,1316
acrtlpym,0.46,0.008,763,829
boirzgjn,0.46,0.047,208,1459
cidzpigf,0.459,0.058,944,1121
dfgadkhi,0.458,0.028,972,1023
zzezglya,0.458,0.067,583,1808
onihfnha,0.456,0.139,962,1962
kjcovfgi,0.455,0.089,276,588
axzsqzuv,0.455,0.047,289,1187
uyfmsorh,0.454,0.047,261,1126
llkykawj,0.453,0.058,507,1620
wjimlnvz,0.452,0.033,405,1195
ilsqovrq,0.452,0.003,900,1780
rmarwfpz,0.452,0.008,973,1295
jmmcjrlm,0.451,0.008,307,774
xgrcaaof,0.451,0.019,299,1629
ntcstrzq,0.45,0.983,697,1905
vmqmhjch,0.452,0.944,957,1341
iiwxnwdd,0.453,0.953,719,988
ycwtlnzp,0.454,0.975,277,707
zxkyxhzj,0.454,0.003,857,1925
hudrtpny,0.454,0.036,289,1199
yewwxvqj,0.452,0.067,816,934
wtsiegxm,0.448,0.061,372,1556
lzdvzjai,0.448,0.031,659,1245
njqvdfyz,0.447,0.05,303,450
aggyabld,0.446,0.103,198,1040
alkognpv,0.443,0.153,335,907
ldxzjxtq,0.438,0.186,493,1336
pqmqjheb,0.428,0.192,569,1774
efutlkks,0.423,0.194,667,1329
ymhnbbbp,0.418,0.217,108,1570
nboqvzdu,0.413,0.236,629,1562
wrvvuinm,0.41,0.253,217,1862
fymyrpew,0.406,0.275,107,1939
urbyetso,0.401,0.297,483,1579
acydsiub,0.395,0.319,14,258
gxkepobs,0.389,0.35,328,1508
ixxtvtdk,0.386,0.372,828,953
nqowuizy,0.382,0.361,549,1326
wucqzivv,0.378,0.361,311,968
pzjfsers,0.374,0.372,6,1518
uhrdhddl,0.372,0.342,974,1216
hfaxcrqu,0.37,0.3,579,989
afwtqgiv,0.366,0.286,58,429
jedrwzzv,0.362,0.283,140,252
zvhgiynm,0.36,0.294,891,1484
lhytwbjl,0.357,0.317,572,1111
eapzkgfv,0.354,0.35,766,963
dtwthogt,0.355,0.192,823,1889
dhebrerm,0.354,0.175,283,1802
aeoujrhk,0.35,0.211,939,1562
wgqjhzwm,0.347,0.275,653,1227
hkvxiitq,0.345,0.308,127,257
ndiagofs,0.341,0.306,22,994
azjusmcn,0.337,0.328,740,1167
nrdbgaiq,0.338,0.375,279,1578
wxrmgloc,0.337,0.375,4,1421
wlckjigw,0.337,0.408,208,1750
akeiklar,0.335,0.294,760,1932
jtqauepd,0.332,0.239,95,1435
mfaqlivn,0.333,0.25,962,1007
iojmklbg,0.33,0.244,476,834
umjiswgl,0.329,0.239,657,1316
deqlwhhf,0.68,0.425,746,1533
hcskcqto,0.678,0.272,150,386
wskibwfq,0.676,0.2,778,1722
dkkscgyx,0.676,0.219,158,1021
kgedtvzk,0.675,0.275,1000,1120
wpyvajmi,0.671,0.311,84,224
ywziyovh,0.668,0.328,964,1905
adbsralh,0.663,0.247,618,871
iggeuqdr,0.66,0.231,670,1198
iqpssmfe,0.655,0.247,227,1042
fnxfhggm,0.65,0.3,541,767
kxapltag,0.648,0.544,329,1458
xscgwakq,0.652,0.606,325,782
tyraxhbw,0.655,0.514,328,1059
ozkhqamu,0.653,0.408,106,1284
jykqmdra,0.65,0.386,838,1023
tfzolxeu,0.648,0.375,27,883
srzwrwnf,0.645,0.342,506,1404
cwftayds,0.642,0.328,707,1374
gomvcosg,0.639,0.317,582,1958
lgfdwnob,0.634,0.336,324,1673
ccndiypr,0.63,0.414,715,995
fieceopi,0.63,0.411,450,1848
xuiwmoaj,0.627,0.397,462,1431
zrziajxx,0.625,0.386,675,1252
fytmvqgo,0.622,0.406,860,1930
isfnthze,0.622,0.539,679,1085
peqcupes,0.624,0.522,300,503
envjxbvc,0.624,0.525,914,1121
fvlrlgpv,0.625,0.664,354,1401
cuzqdhfg,0.625,0.2,654,1366
bdjrfyug,0.624,0.156,175,1088
yfobfoza,0.624,0.158,149,1503
lxoiyfas,0.619,0.158,27,1177
dkbgcxdx,0.616,0.103,307,1852
vruoujef,0.614,0.133,595,1520
fpygeweu,0.609,0.161,962,1506
dllguiru,0.606,0.131,219,439
unjaifla,0.606,0.178,34,822
nstfwaph,0.601,0.178,686,1918
rbjmiekn,0.599,0.103,533,1532
gbpfuohk,0.598,0.061,207,1529
zzwfhsmo,0.598,0.061,588,1047
esndwqnn,0.596,0.125,838,1832
saizdblu,0.594,0.206,623,1233
gkmdlykn,0.593,0.206,981,1617
hwewwktq,0.588,0.175,973,1271
vfioocxu,0.584,0.167,142,1849
grtttxnt,0.58,0.125,557,852
vbxpfvof,0.578,0.083,813,1378
polwwlet,0.575,0.081,940,1367
cedgdwfe,0.573,0.061,258,1337
wbdpzyha,0.571,0.081,783,970
ksjrlnei,0.57,0.106,128,1095
bgqtvnle,0.566,0.133,4,1541
vxcoasxe,0.562,0.142,852,1995
tqiumptg,0.558,0.125,246,1702
psglwufr,0.555,0.2,126,227
llpkdamm,0.555,0.375,84,402
ytuaufls,0.555,0.194,191,248
zpgtbwug,0.552,0.125,124,993
wqxzosst,0.55,0.075,540,878
uilgwcre,0.548,0.036,975,1918
rdcpcycs,0.548,0.086,496,1461
cczkokod,0.545,0.214,589,959
owiyqapp,0.542,0.281,398,1929
olvauflk,0.54,0.578,3,50
ijtnguid,0.542,0.589,643,1529
xkxebohi,0.542,0.55,902,1940
yuagarws,0.545,0.389,213,1823
sagikosh,0.542,0.217,485,1615
izxhwyao,0.54,0.189,322,471
ogfaqvsd,0.525,0.636,232,1576
monlphxz,0.527,0.656,499,795
cdkdcsig,0.529,0.658,752,1352
bbftlqpc,0.53,0.642,569,1877
plpwfkll,0.532,0.625,248,733
jgmhxvhx,0.535,0.653,9,757
mybvfdlg,0.545,0.686,988,1712
xjehyzyx,0.55,0.697,206,1405
hcilosqg,0.555,0.697,732,1497
xoqewtly,0.558,0.675,496,767
oqemnukq,0.56,0.675,121,1532
bwqpbpfk,0.565,0.678,400,893
omeoayom,0.568,0.664,268,946
sejvwamd,0.57,0.625,280,1858
zshoqywb,0.571,0.644,341,750
utpylehc,0.578,0.614,939,1621
qwszyomx,0.58,0.625,530,1822
ovkmpkya,0.583,0.717,261,527
wsofucdz,0.588,0.739,173,1034
eziknshk,0.589,0.806,83,256
udlewvbt,0.589,0.833,189,1811
pgukpmun,0.591,0.0,188,1925
zqxusfgm,0.589,0.45,186,1852
durexson,0.591,0.625,956,1357
suytmhis,0.591,0.181,157,1360
skjfxkpv,0.589,0.133,88,1514
wlnxttyo,0.589,0.086,654,862
vorfyhri,0.588,0.164,581,583
bxgbtyeq,0.586,0.203,945,1287
rgcvblfr,0.584,0.222,988,1036
geljicry,0.581,0.192,325,1417
fhfbwrxq,0.581,0.147,636,1623
awokznpe,0.58,0.175,241,1861
bdshlqnx,0.578,0.181,865,1090
aytlajoz,0.578,0.164,295,1832
menmmmqt,0.576,0.236,544,974
noequiyl,0.575,0.311,916,1707
bvkamroq,0.571,0.294,717,982
mvjumjzi,0.57,0.194,280,1340
ajslsapz,0.568,0.086,788,1499
cjwhddei,0.568,0.844,51,1666
ezmgdacf,0.571,0.875,170,1495
wxauzdty,0.57,0.3,588,942
ykgjjjsj,0.57,0.625,765,1625
nskgmzgw,0.57,0.75,826,992
liiqnqvu,0.571,0.925,614,1670
yrsgxmuh,0.57,0.022,91,1584
dlujsuoh,0.571,0.867,223,839
itakxlaf,0.575,0.031,873,950
cbewrwid,0.571,0.192,667,692
mpyuihnw,0.571,0.786,361,929
cevkhogq,0.575,0.875,237,366
mtksayns,0.573,0.203,19,251
adeirpfb,0.571,0.219,59,1855
htywyqjp,0.57,0.294,692,1947
urrhdpye,0.568,0.317,12,1929
unhyjxlf,0.566,0.275,339,776
ynuswzbz,0.565,0.0,176,275
uwlbzvpb,0.566,0.375,529,1334
ydahvvzf,0.565,0.275,599,1629
wcsfgwun,0.562,0.25,668,1681
fzldtsoz,0.56,0.208,551,1168
zkuonqad,0.558,0.194,758,1940
rnpfdexa,0.555,0.189,977,1139
chpscndp,0.557,0.644,374,376
dfwzwyjg,0.557,0.483,67,1712
yxrghdls,0.555,0.567,458,1072
iktudyhj,0.557,0.647,648,1687
nshwgdfc,0.559,0.586,931,1399
apukkeht,0.56,0.486,955,1745
jaldktyc,0.559,0.472,287,947
cqrvabfo,0.559,0.419,633,668
xxwszcns,0.557,0.381,403,1078
deqrexyl,0.556,0.375,783,1601
mxihkwmf,0.554,0.286,986,1548
jhjomldk,0.553,0.172,144,1390
ehfbjowf,0.552,0.222,825,1238
qwukzgbg,0.55,0.264,483,1340
eysihhyt,0.547,0.258,717,1963
iipycrzc,0.543,0.233,985,1080
iirlnvbv,0.54,0.194,179,1331
hmrhvigb,0.536,0.172,530,1343
jmwckoep,0.534,0.194,310,898
pdplkmxh,0.532,0.3,784,1462
utcvbcrq,0.533,0.825,504,1289
fqmvydgm,0.533,0.097,287,983
trwptcfa,0.532,0.25,131,208
viqtsfla,0.531,0.367,717,1865
cdovfkyl,0.529,0.319,422,1603
jqygfnvw,0.526,0.356,475,664
pptjyyhx,0.528,0.575,871,1569
kflrbymo,0.527,0.358,665,1063
hhpbjffd,0.525,0.356,168,1125
xudiwwdd,0.524,0.364,279,1760
joxjyacx,0.523,0.319,635,886
oesxbxej,0.521,0.344,760,1858
abglkjwv,0.52,0.439,804,1746
pcephrki,0.52,0.539,338,1069
zxpycbxl,0.522,0.575,744,1674
kkbfhsoj,0.523,0.533,86,193
saefowbh,0.522,0.531,327,1868
ctdaaluz,0.524,0.569,739,774
phgqwusv,0.525,0.569,32,516
znkzpadr,0.527,0.544,204,1734
rjpxtzno,0.527,0.531,901,1985
mdykybjj,0.528,0.519,995,1225
mnjuwlzi,0.528,0.45,507,851
faswiksv,0.527,0.383,965,1303
wdtyludc,0.523,0.394,149,675
rjlwflvw,0.521,0.425,484,874
vxkunnsf,0.52,0.411,463,1135
nxdwumvj,0.517,0.425,630,888
wpqsjnle,0.516,0.464,708,1544
fcvsnkqj,0.515,0.483,305,964
stbtgnfi,0.516,0.45,118,1719
mqhptied,0.513,0.436,893,1682
dlpndymn,0.512,0.469,677,1042
bsofflrw,0.512,0.453,256,967
rlzzwykc,0.51,0.464,59,1940
rrfhbesy,0.51,0.472,962,1291
lfaiitmd,0.509,0.397,64,1933
hdpzpgmh,0.505,0.386,399,1239
tqjyylcd,0.503,0.397,239,678
ieplrtsu,0.5,0.378,742,1630
sncgjfxs,0.497,0.397,410,1891
naoeiuva,0.495,0.428,106,676
qljizsrq,0.494,0.436,485,1159
vyvbhnms,0.492,0.411,140,609
wjawcibn,0.49,0.383,144,573
ihjdmywc,0.488,0.356,165,1631
bpmfkybs,0.487,0.289,454,655
ktfprnyy,0.486,0.111,331,1908
axpgrkoi,0.486,0.067,59,424
motaxrqz,0.485,0.025,959,1469
luvvwecp,0.485,0.931,787,1027
rvcfhtbd,0.488,0.881,41,1801
zopidptr,0.49,0.897,217,521
naxfucse,0.492,0.967,499,643
ohcwghup,0.491,0.064,10,1017
tqfgnsyb,0.489,0.103,629,1740
wldzpxki,0.487,0.119,117,458
kgctfgas,0.485,0.081,927,1332
byaunthv,0.486,0.031,66,601
oqrimdkm,0.486,0.25,697,1638
dvwzvsyo,0.484,0.258,753,949
eyutgepr,0.48,0.25,75,1756
pifytpcg,0.478,0.244,203,1934
foquhzjz,0.477,0.294,562,1606
svnwgknc,0.474,0.408,79,109
eqzyftvd,0.474,0.492,582,857
apnlbfqi,0.474,0.489,308,324
xpfckkxx,0.473,0.508,330,1437
jtxxqpbu,0.474,0.556,608,1273
kqznxbyb,0.475,0.689,971,1433
qibjslzs,0.476,0.081,80,1529
ierpbxxp,0.473,0.161,498,1986
guywlqur,0.472,0.0,900,1969
sjwakrrh,0.473,0.433,672,1894
zlldxcfh,0.472,0.375,687,1534
egzfhyyg,0.469,0.358,92,1300
ovgkbaia,0.466,0.411,514,1924
isgnqive,0.467,0.594,503,662
swtulbqb,0.468,0.617,331,734
iutdvtwn,0.469,0.556,972,1228
lrlmghke,0.469,0.525,550,1866
izhxshyw,0.47,0.439,21,1508
ckujiqvw,0.469,0.358,561,1027
wqkabiwm,0.468,0.292,434,723
cferrjhn,0.465,0.228,888,1958
xuhbqoee,0.464,0.228,334,687
khqljyzx,0.463,0.25,356,1653
wilsydts,0.461,0.228,808,1812
qbdlzaij,0.462,0.086,589,1684
xpdcwmmq,0.461,0.969,979,1138
cbwyyugn,0.463,0.989,488,575
xgrqkafw,0.461,0.161,83,1324
awplysht,0.461,0.211,179,1195
zjqmfgzh,0.459,0.039,461,1371
xputsffr,0.46,0.067,651,1557
ruoruixg,0.458,0.111,469,491
hlmenmkk,0.457,0.031,379,1255
rogejmcb,0.457,0.011,700,1219
rgsuylvl,0.457,0.022,213,1815
vpjaxqjz,0.456,0.044,430,1604
xwojhuzk,0.455,0.003,12,190
rubtrxmd,0.456,0.967,178,802
ezufeopg,0.457,0.019,226,1213
dcyvnlcm,0.455,0.047,795,1544
msvuhenk,0.454,0.011,188,1086
vigaimfd,0.455,0.972,591,1497
aamguwkz,0.456,0.947,168,463
ojobghql,0.457,0.936,992,1324
yisjfysg,0.459,0.956,704,1918
tktunlpp,0.46,0.994,917,1226
uikbhqdm,0.46,0.033,110,1942
nzhxkvni,0.458,0.056,320,718
mqoppqwt,0.457,0.069,921,1985
qlobyngo,0.453,0.067,191,1999
trxutapn,0.453,0.103,181,1194
apskygsh,0.449,0.181,304,1256
lkqvowyq,0.444,0.194,215,1678
rybwscfl,0.439,0.189,973,1456
sqbiybea,0.432,0.181,699,889
rfdkboza,0.426,0.189,999,1522
ooovnvdj,0.419,0.208,666,1637
tsdqhlih,0.413,0.231,233,1117
qxdbpzib,0.409,0.261,313,570
wranmqhv,0.404,0.281,961,1179
yickglck,0.399,0.289,260,1602
avafvity,0.392,0.294,696,1264
iuykevrf,0.385,0.317,866,1242
dklampby,0.382,0.347,932,1137
gjemodqo,0.379,0.314,224,648
yqqqgsyq,0.375,0.275,647,770
hjpdtgsa,0.373,0.25,184,1692
dtyqpuin,0.373,0.244,605,892
defzjdqh,0.369,0.25,991,1454
lehcjley,0.366,0.236,399,1269
xhxqbiuv,0.364,0.214,374,854
pokdxvyl,0.361,0.228,487,714
xzsfombr,0.356,0.253,175,268
hbbugbmx,0.354,0.339,650,1782
zdwrcklb,0.355,0.464,530,1953
ssnnqrpp,0.354,0.367,719,1259
jadktnpg,0.35,0.344,939,1260
mtfdluaa,0.347,0.356,173,1878
aksygaas,0.344,0.347,611,1606
likxzfwl,0.341,0.319,137,477
odjjvxzi,0.338,0.342,745,815
jhamyftk,0.337,0.425,809,928
vcmtrovv,0.335,0.414,966,1051
fvfqeeap,0.332,0.433,638,1454
xxjihpxa,0.332,0.511,776,1815
fhfgeeyt,0.334,0.469,230,602
bsniyqeq,0.332,0.433,932,1080
mxdaxjwm,0.332,0.417,529,1032
tnkaeajp,0.329,0.392,930,1791
chyhhewu,0.328,0.364,650,1498
kduaatfh,0.678,0.517,631,1616
